cytokine,collection,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
il8,C6,CRX_DN.V1_DN,CRX_DN.V1_DN,103,-0.428831862903131,-0.822391233757495,0.604166666666667,0.87849451172259,0.87849451172259,53,"tags=3%, list=0%, signal=3%",MYOZ1/GHRH/SERPING1
il8,C6,KRAS.300_UP.V1_DN,KRAS.300_UP.V1_DN,95,-0.428213149808844,-0.819748767054606,0.580223880597015,0.87849451172259,0.87849451172259,467,"tags=7%, list=4%, signal=7%",SPTBN2/MAP2K6/CRABP2/PCYT1B/CLDN16/IFI44L/TAGLN
il8,C6,LEF1_UP.V1_UP,LEF1_UP.V1_UP,131,0.447978386782562,0.809711927537811,0.622129436325679,0.87849451172259,0.87849451172259,1815,"tags=17%, list=14%, signal=15%",DBN1/SLC5A3/TNFRSF1B/EMP3/ADGRG2/DKK4/DNAJC6/DCLK1/IL11/PDLIM4/KCNJ12/NES/SLC2A3/MYL9/CCND2/PTGDS/CST7/CAVIN3/TMOD1/HOXB2/SLC26A4/LPL
il8,C6,WNT_UP.V1_UP,WNT_UP.V1_UP,136,0.450763148425119,0.809303176165394,0.626834381551363,0.87849451172259,0.87849451172259,933,"tags=18%, list=7%, signal=17%",HOXD10/AURKB/SYT3/VAMP1/HYOU1/FOXK1/THRB/KCNK4/GALNT11/AP1B1/STS/IL12B/IGF2/CDH5/A4GALT/LRG1/DNAJB13/AKR1B1/ZNF358/UBXN11/C8G/KCND3/STRN4/CHRNB2
il8,C6,CORDENONSI_YAP_CONSERVED_SIGNATURE,CORDENONSI_YAP_CONSERVED_SIGNATURE,46,0.431770470497381,0.804255352558193,0.566371681415929,0.87849451172259,0.87849451172259,51,"tags=2%, list=0%, signal=2%",ITGB5
il8,C6,EGFR_UP.V1_UP,EGFR_UP.V1_UP,142,0.448477725381731,0.804231877965437,0.632231404958678,0.87849451172259,0.87849451172259,880,"tags=10%, list=7%, signal=9%",HBEGF/TCIM/LOXL2/NFKB2/ITGA3/GLRX/VAV3/PLAGL1/CTNNAL1/KCNS3/IRF1/NFIL3/PCDH9/TBC1D8
il8,C6,LTE2_UP.V1_UP,LTE2_UP.V1_UP,143,-0.419225242872557,-0.800585031690405,0.666019417475728,0.87849451172259,0.87849451172259,308,"tags=3%, list=2%, signal=3%",EPB41L1/MICAL3/CDKN3/MEIS2/ELF5
il8,C6,TBK1.DN.48HRS_DN,TBK1.DN.48HRS_DN,40,0.428343486584997,0.799957496116664,0.584650112866817,0.87849451172259,0.87849451172259,859,"tags=22%, list=7%, signal=21%",DCK/DLD/GTF2A2/CTNNAL1/MAPK9/TOR1A/ST3GAL5/CPNE3/ANKRD10
il8,C6,SNF5_DN.V1_DN,SNF5_DN.V1_DN,119,0.438473091068157,0.791940028033902,0.641237113402062,0.87849451172259,0.87849451172259,1591,"tags=13%, list=12%, signal=12%",CHRNB1/TCIM/ITGA3/EFEMP1/IL11/STAR/SLC16A3/SLC30A4/MYH3/IL3RA/CHODL/WFIKKN1/PAPPA/CBR3/RPS6KA2/TFPI2
il8,C6,RELA_DN.V1_UP,RELA_DN.V1_UP,108,-0.413464866438365,-0.791527813380199,0.63005780346820806,0.87849451172259,0.87849451172259,934,"tags=14%, list=7%, signal=13%",LMO7/DGKI/DYSF/TEX14/DLGAP1/EGR3/MTMR11/DAPP1/TPMT/ATF3/KCNA1/RREB1/ATP5F1C/WASL/GHRH
il8,C6,EIF4E_DN,EIF4E_DN,84,0.429025681436424,0.774323352183618,0.615062761506276,0.87849451172259,0.87849451172259,44,"tags=1%, list=0%, signal=1%",FUCA1
il8,C6,KRAS.BREAST_UP.V1_DN,KRAS.BREAST_UP.V1_DN,98,-0.404163177055762,-0.772175293980788,0.647388059701492,0.87849451172259,0.87849451172259,1200,"tags=11%, list=9%, signal=10%",BORCS6/TEX15/HOXB5/FGGY/NAALADL1/TTYH1/KDM4D/CYP21A2/SPTBN2/P2RX7/SERPING1
il8,C6,SIRNA_EIF4GI_UP,SIRNA_EIF4GI_UP,75,-0.396777515175356,-0.77216772565618,0.612359550561798,0.87849451172259,0.87849451172259,2232,"tags=25%, list=17%, signal=21%",MATR3/CCN5/CCT4/CTSH/ASAH1/PYGL/MRPS30/ASS1/ZBED1/LAP3/NQO1/PTPN13/ATP5F1A/INPP5D/SLC25A5/BTG2/RMND1/ATF3/KIF2A
il8,C6,ATM_DN.V1_UP,ATM_DN.V1_UP,109,-0.402609124949643,-0.769059152305631,0.648076923076923,0.87849451172259,0.87849451172259,1570,"tags=21%, list=12%, signal=19%",IL24/ADARB1/CRHR2/HSD3B2/MEP1B/NDST4/ZNF214/NFIC/CIITA/ICAM5/LIPE/PDE6G/MYOM1/CD19/FGF5/NDRG4/DYSF/EPN1/PARVA/RSPH6A/GRIK1/MYL2/AKAP5
il8,C6,E2F3_UP.V1_DN,E2F3_UP.V1_DN,94,-0.401081800393825,-0.768379966983118,0.631775700934579,0.87849451172259,0.87849451172259,1793,"tags=14%, list=14%, signal=12%",S100P/FBXL19/BYSL/CLEC7A/CIITA/ARL15/ZBTB49/DTWD1/ADGRF1/CDH15/INO80C/RSPH6A/GRID1
