ID,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000028119,PSMB7,2.101572572,0.287775022,0.721186649,0.399029879,0.689871188,NA
ENSCAFG00000028124,NEK6,77.92701133,0.486467843,0.381116742,1.276427375,0.201804484,0.684365988
ENSCAFG00000028127,LHX2,2.676191212,1.60179922,0.589649938,2.716525715,0.006597107,0.192141435
ENSCAFG00000028130,DENND1A,3.286516278,0.04555384,0.927476514,0.049115896,0.960826936,0.995648553
ENSCAFG00000028145,DHX38,1.253469453,0.906592307,0.929169031,0.975702243,0.329212041,NA
ENSCAFG00000028156,NA,5.828527624,1.602849476,0.571247233,2.805877005,0.005017984,0.168713312
ENSCAFG00000028157,LMO4,13.50046013,0.25327597,0.368664954,0.687008534,0.492077351,0.86136733
ENSCAFG00000028172,STRBP,0.504340995,-0.488629405,1.188219205,-0.411228334,0.680905113,NA
ENSCAFG00000028180,NA,1.87149179,1.164455626,0.760274881,1.53162449,0.125615126,NA
ENSCAFG00000028195,SH3GLB1,8.336940178,0.446945215,0.444231715,1.0061083,0.314363476,0.772188098
ENSCAFG00000028220,PMFBP1,20.80289457,-0.180034223,0.450161465,-0.399932551,0.689206196,0.927491465
ENSCAFG00000028249,NA,1.158824458,-1.295427837,0.983411193,-1.31727994,0.187744807,NA
ENSCAFG00000028262,RABGAP1,2.82022155,0.359903856,0.585892698,0.614282883,0.539028411,0.879782675
ENSCAFG00000028268,ZFHX3,2.997585172,0.608098775,0.673457066,0.902951065,0.366551867,0.802771609
ENSCAFG00000028271,CLCA4,0.977556268,1.245910494,0.97886982,1.272805095,0.203087213,NA
ENSCAFG00000028299,CLCA1,1.139445975,0.30805913,0.878311317,0.350740249,0.725783227,NA
ENSCAFG00000028300,WWP2,0.970722133,1.037568559,1.081464171,0.959410942,0.337351765,NA
ENSCAFG00000028343,CLCA2,32.25203131,-0.286615977,0.25367425,-1.129858381,0.258535903,0.729013659
ENSCAFG00000028347,NOB1,1.130793094,-1.533815539,0.961462663,-1.595293917,0.110646525,NA
ENSCAFG00000028353,NQO1,0.624126723,-2.404386514,2.297867327,-1.046355673,0.29539685,NA
ENSCAFG00000028363,NFAT5,1.042035628,0.783324379,1.178844624,0.664484838,0.50638005,NA
ENSCAFG00000028369,ODF2L,1.195940782,-0.593915592,1.007723948,-0.58936338,0.555617536,NA
ENSCAFG00000028375,NA,14.99142233,0.440522828,0.311022783,1.416368354,0.156667684,0.629682368
ENSCAFG00000028434,OR1L8,2.59314351,0.052283561,0.803183909,0.065095379,0.94809806,0.991940984
ENSCAFG00000028447,PTGS1,1.270719261,0.901511122,0.992746801,0.908097736,0.363826587,NA
ENSCAFG00000028453,NA,1.250803115,-3.401533098,3.125270393,-1.088396417,0.276420142,NA
ENSCAFG00000028456,TERF2,25.33903344,-1.083875913,1.087136809,-0.997000473,0.31876428,0.774039037
ENSCAFG00000028459,NA,1.829471734,-0.200458392,1.626920208,-0.123213413,0.901938104,NA
ENSCAFG00000028461,COL24A1,26364.69299,-0.74353385,0.956475328,-0.777368562,0.436941355,0.839173818
ENSCAFG00000028467,ZNHIT6,158.2209514,-0.883262935,0.641977761,-1.375846623,0.168869124,0.64468884
ENSCAFG00000028471,CCN1,0.037645994,0.363712678,3.158006234,0.115171615,0.908309097,NA
ENSCAFG00000028473,LHX6,969.0754604,-0.530142334,0.320457565,-1.654329284,0.098060626,0.535403416
ENSCAFG00000028475,NA,312.7042153,0.094009178,0.30978025,0.303470534,0.7615313,0.950350113
ENSCAFG00000028476,MORN5,5048.180697,-0.089387151,0.236726639,-0.377596503,0.705730363,0.932621282
ENSCAFG00000028477,NA,3.955531341,-1.622770863,0.937844594,-1.730319579,0.083573193,0.510419613
ENSCAFG00000028482,TTLL11,0.095884973,0.724382841,3.158006234,0.229379801,0.818573734,NA
ENSCAFG00000028484,BCL10,296.3919034,0.119995443,0.183616847,0.653509987,0.513427553,0.870895099
ENSCAFG00000028486,SYDE2,1122.228613,0.076483015,0.279794866,0.273353889,0.784581194,0.956482099
ENSCAFG00000028489,SNTB2,27.4026698,-0.065970703,0.421672423,-0.156450124,0.875678231,0.979977995
ENSCAFG00000028490,DAB2IP,161.9885276,0.009266883,0.471851015,0.019639427,0.984331012,0.997689763
ENSCAFG00000028494,UTP4,373.2474536,0.36920729,0.20812671,1.773954386,0.076070696,0.491927756
ENSCAFG00000028496,DNAI3,15.75889667,0.146991302,0.62834766,0.233933077,0.815036934,0.96600051
ENSCAFG00000028498,HAS3,6.771536965,-0.167588161,0.696042159,-0.240773003,0.809731055,0.964955493
ENSCAFG00000028504,NA,0.527724244,-0.677686938,1.461264104,-0.463767594,0.642814263,NA
ENSCAFG00000028507,MCOLN2,51.07385508,1.085908544,0.594006558,1.828108679,0.067533243,0.469417839
ENSCAFG00000028508,TANGO6,725.1611083,-0.728930458,0.794016369,-0.918029509,0.358603417,0.799278612
ENSCAFG00000028510,LPAR3,888.5342758,-0.112386819,0.279169957,-0.402574904,0.687260975,0.927491465
ENSCAFG00000028513,CDH3,122.5337383,-2.023220033,0.862587862,-2.34552342,0.019000385,0.298086876
ENSCAFG00000028514,SSX2IP,2.358585642,-0.134728057,1.357309051,-0.09926115,0.920930924,NA
ENSCAFG00000028515,CDH1,5.282764111,0.349767913,0.782085104,0.447224874,0.654712703,0.917066034
ENSCAFG00000028521,CTBS,11.68423941,0.032476969,0.994758778,0.032648085,0.973955224,0.997379123
ENSCAFG00000028523,ZFP90,4.722187731,-1.179407655,1.465383079,-0.804845963,0.420908575,0.832578506
ENSCAFG00000028524,SPATA1,70.18909273,0.077992746,0.649749996,0.120035008,0.904455416,0.982676969
ENSCAFG00000028527,SMPD3,372.4758747,-0.203613466,0.1417514,-1.436412379,0.150885033,0.621007117
ENSCAFG00000028529,RPF1,3.501952536,0.162908419,1.271674936,0.128105395,0.898065567,0.982183102
ENSCAFG00000028530,PRMT7,1.919068515,-1.513462668,1.760968637,-0.859448963,0.390092866,NA
ENSCAFG00000028531,DNASE2B,1.918999503,0.997128444,2.211531539,0.450876882,0.652078286,NA
ENSCAFG00000028532,SLC7A6OS,1.050619424,0.301125481,0.872222275,0.345239384,0.729914413,NA
ENSCAFG00000028533,UOX,43.17105046,0.550310477,0.392116931,1.403434622,0.160487275,0.63459424
ENSCAFG00000028535,SLC7A6,4.997369968,-1.318265855,1.533715736,-0.859524241,0.390051352,0.815229279
ENSCAFG00000028536,NA,475.5545724,-0.147120503,0.379383196,-0.387788664,0.698172435,0.93054748
ENSCAFG00000028541,PLA2G15,95.59593118,0.192725141,0.582289335,0.330978311,0.740660868,0.943542205
ENSCAFG00000028542,PRKACB,5.313620189,-1.164531292,1.212470517,-0.960461534,0.336822982,0.783996661
ENSCAFG00000028544,ESRP2,26.40902647,-2.114417644,0.856728862,-2.468012622,0.013586553,0.25697374
ENSCAFG00000028550,TTLL7,247.4281115,0.443671679,0.532351795,0.833418207,0.40460891,0.824295111
ENSCAFG00000028553,NFATC3,5261.405399,-0.619790471,0.92393329,-0.670817339,0.5023369,0.866942855
ENSCAFG00000028557,NA,10.87064052,-0.721131351,1.387405026,-0.519769886,0.603223971,0.903700247
ENSCAFG00000028558,DUS2,480.028102,-0.890023075,0.704370106,-1.263573038,0.206383316,0.688464278
ENSCAFG00000028559,SLC12A4,1.735258978,-1.089864563,0.855508701,-1.273937438,0.202685589,NA
ENSCAFG00000028561,ADGRL2,25.5782942,0.064488046,0.574691545,0.112213319,0.910654269,0.983895842
ENSCAFG00000028562,RANBP10,28.61710503,0.69998556,0.714971456,0.979039868,0.327560281,0.777821841
ENSCAFG00000028566,PSMB10,0.120489708,1.085053004,3.158006234,0.343587987,0.73115616,NA
ENSCAFG00000028568,CTRL,477.6207528,0.164774868,0.316429725,0.520731319,0.602553954,0.903700247
ENSCAFG00000028570,PSKH1,439.1993137,-0.175304128,0.384545328,-0.455873768,0.648480754,0.91612362
ENSCAFG00000028571,NA,161.6063823,0.262611962,0.314817536,0.834171963,0.404184088,0.824083592
ENSCAFG00000028573,EDC4,1.238915466,0.626052001,1.156436765,0.541362935,0.588257449,NA
ENSCAFG00000028574,ADGRL4,724.0619529,1.01010953,0.74128767,1.362641752,0.172995444,0.652305892
ENSCAFG00000028577,IFI44,41.13476975,0.018856656,1.225159143,0.015391189,0.987720093,0.997839065
ENSCAFG00000028578,IFI44L,69.37435866,-0.255676356,0.344390863,-0.742401684,0.457844,0.850449175
ENSCAFG00000028579,THAP11,30.45757863,-1.035557859,0.907100017,-1.141613758,0.253614603,0.724861271
ENSCAFG00000028580,PTGFR,3.739198732,0.156142476,0.44261964,0.352768974,0.724261646,0.938535254
ENSCAFG00000028584,TSNAXIP1,2.295723048,-2.079777132,1.496159335,-1.390077302,0.164505405,NA
ENSCAFG00000028588,GFOD2,70.00669269,-2.779022994,2.266787473,-1.225974215,0.220208378,0.699999836
ENSCAFG00000028589,ENKD1,1.398992149,-2.331544406,1.883878209,-1.237630116,0.215853242,NA
ENSCAFG00000028591,ACD,21.40989413,-0.70047676,1.848180401,-0.379008867,0.704681279,0.932574759
ENSCAFG00000028593,NEXN,0.498393303,-0.075241896,1.28444232,-0.058579428,0.953287097,NA
ENSCAFG00000028596,CARMIL2,20.7032144,0.402354671,0.541929121,0.742448883,0.457815411,0.850449175
ENSCAFG00000028599,CTCF,790.6127102,-0.705966945,0.35634311,-1.981143809,0.047575149,0.417093773
ENSCAFG00000028601,DNAJB4,11.20777524,-0.150088352,0.707378314,-0.212175506,0.831970115,0.968996231
ENSCAFG00000028603,RIPOR1,0.088468021,-0.381670992,3.158006234,-0.120858214,0.90380334,NA
ENSCAFG00000028604,AGRP,1.861071824,-3.583976827,1.739076645,-2.060850417,0.039317313,NA
ENSCAFG00000028605,ATP6V0D1,85.31859612,-0.619755615,0.434581772,-1.426096663,0.153840442,0.624469657
ENSCAFG00000028607,NA,164.3244455,1.77506822,0.581165435,3.054325177,0.002255674,0.115780978
ENSCAFG00000028610,HSD11B2,509.2656458,0.035357206,0.300579035,0.117630314,0.906360585,0.982758119
ENSCAFG00000028611,ZDHHC1,0.893660092,-0.362632779,0.914766825,-0.396421,0.691794477,NA
ENSCAFG00000028613,TPPP3,1886.067284,0.197787079,0.220669404,0.896304947,0.370089918,0.804930843
ENSCAFG00000028614,LRRC36,251.2222707,0.038293919,0.145123204,0.263871784,0.791878718,0.958953625
ENSCAFG00000028617,KCTD19,6.026116749,-0.659077819,1.165025788,-0.565719511,0.57158447,0.892123362
ENSCAFG00000028619,PLEKHG4,65.59604681,-0.239348672,0.202372302,-1.182714575,0.236922286,0.71153332
ENSCAFG00000028621,SLC9A5,274.9401075,-0.110951996,0.858883837,-0.129181609,0.897213948,0.981845828
ENSCAFG00000028622,FHOD1,831.0683486,-0.403169663,0.19882772,-2.027733677,0.042587437,0.399122863
ENSCAFG00000028623,TMEM208,2.456632278,-0.188414772,1.913803863,-0.098450409,0.921574649,NA
ENSCAFG00000028625,NA,1.193114574,-0.717595498,0.784005093,-0.915294435,0.36003708,NA
ENSCAFG00000028626,USP33,30.74783068,-3.794056078,2.348133426,-1.615775337,0.106142896,0.549357794
ENSCAFG00000028627,ELMO3,154.4612954,-0.03541959,0.688488476,-0.051445436,0.95897058,0.995324835
ENSCAFG00000028628,E2F4,1.152040089,-0.131498525,1.328876432,-0.098954667,0.921174264,NA
ENSCAFG00000028630,ZZZ3,585.3631257,0.524702647,0.431116367,1.217078931,0.223574186,0.7026377
ENSCAFG00000028634,EXOC3L1,7.844355133,0.355014908,0.511368354,0.69424497,0.487528595,0.859814829
ENSCAFG00000028636,HSF4,2122.420999,-1.42673868,0.694720215,-2.053688158,0.040005883,0.390826857
ENSCAFG00000028639,AK5,327.626303,-0.813728724,0.529234404,-1.537558248,0.124156663,0.583195534
ENSCAFG00000028640,NA,0.631242736,-1.951204903,1.984910389,-0.983019139,0.325598019,NA
ENSCAFG00000028641,TRADD,13.71563681,-0.978062155,0.33650104,-2.90656503,0.003654209,0.143462426
ENSCAFG00000028642,B3GNT9,114.3939311,0.725817257,0.454794399,1.595923911,0.110505782,0.558637756
ENSCAFG00000028645,C5H16orf70,2340.782159,-0.195276867,0.143796443,-1.358009021,0.174460822,0.655552132
ENSCAFG00000028649,ST6GALNAC5,697.3966543,-0.534609825,0.412535094,-1.295913566,0.195005265,0.677926869
ENSCAFG00000028654,ST6GALNAC3,312.080372,-0.998904249,0.596993347,-1.673225094,0.094282992,0.528503454
ENSCAFG00000028655,ASB17,0.582657246,-1.384110074,1.993964506,-0.694149805,0.487588267,NA
ENSCAFG00000028659,CBFB,1336.330802,-0.062128956,0.239382697,-0.259538208,0.795220006,0.960056937
ENSCAFG00000028667,MSH4,17.91977355,0.257617487,0.617260097,0.417356457,0.676417699,0.924287085
ENSCAFG00000028669,CES2,1365.634582,0.250427681,0.633434082,0.395349237,0.692585167,0.928675219
ENSCAFG00000028672,RABGGTB,12.72974083,-0.466534168,0.705601653,-0.661186331,0.508492826,0.868505405
ENSCAFG00000028673,ACADM,0.701658177,2.306800748,1.933085891,1.193325532,0.232741907,NA
ENSCAFG00000028675,CIAO2B,399.1555447,0.061431142,0.199332648,0.308184044,0.757942293,0.949487878
ENSCAFG00000028679,RRAD,7.059201816,-0.091871818,0.371375218,-0.247382737,0.804612033,0.963113687
ENSCAFG00000028681,NA,164.3373921,-0.147421521,0.193523322,-0.761776514,0.4461934,0.843617528
ENSCAFG00000028682,CDH16,1332.043479,0.167881676,0.152753639,1.099035523,0.271752572,0.737679701
ENSCAFG00000028683,PDP2,1998.385329,-0.206885089,0.155637438,-1.329275852,0.183756978,0.665478531
ENSCAFG00000028684,CA7,667.0613741,-0.181243291,0.186644726,-0.971060338,0.331518233,0.782107817
ENSCAFG00000028686,SLC44A5,956.3063891,-0.168759095,0.280097901,-0.60250039,0.546841104,0.883321369
ENSCAFG00000028687,LHX8,515.985342,0.170425362,0.311640623,0.546865042,0.584471454,0.896862868
ENSCAFG00000028688,NAE1,757.0486997,-0.38556231,0.227217387,-1.696887348,0.08971796,0.521637828
ENSCAFG00000028691,CRYZ,4.183303496,1.289081171,0.552713542,2.332277159,0.019686115,0.30098898
ENSCAFG00000028692,ERICH3,102.9787228,-0.192000004,1.207497828,-0.159006501,0.873663752,0.979837848
ENSCAFG00000028693,TERB1,2.771751881,1.303005989,0.639101996,2.038807572,0.041469236,0.395266623
ENSCAFG00000028694,TNNI3K,3.786794926,0.915837614,1.366762503,0.670078095,0.502808008,0.866942855
ENSCAFG00000028697,DYNC1LI2,2.436982665,-0.111472158,1.347457923,-0.082727747,0.934068022,NA
ENSCAFG00000028699,LRRIQ3,8.527076472,-1.029887318,1.314684536,-0.7833722,0.433408576,0.838198066
ENSCAFG00000028702,NEGR1,3.704365482,-0.064722597,0.631672275,-0.102462305,0.918389731,0.985531349
ENSCAFG00000028705,ZRANB2,8462.971032,0.157785446,0.234561223,0.672683424,0.501148715,0.866760972
ENSCAFG00000028707,CDH5,2096.771218,0.431727303,0.437804539,0.986118836,0.324074801,0.776769027
ENSCAFG00000028708,CMTM3,790.6078907,-0.3214068,0.640520187,-0.501790274,0.615815055,0.907628952
ENSCAFG00000028709,CTH,766.0671802,-0.063382558,0.188189501,-0.336801773,0.736266337,0.942413279
ENSCAFG00000028712,CMTM2,6.454132015,0.707891301,0.395079779,1.791767991,0.073170138,0.483742807
ENSCAFG00000028715,TK2,1450.135218,-0.220505154,0.427997491,-0.515201978,0.606411887,0.90563434
ENSCAFG00000028717,ANKRD13C,1.386462345,-0.241151048,0.826599308,-0.291738748,0.77048638,NA
ENSCAFG00000028718,SRSF11,0.631865149,2.708263663,3.10152148,0.873204871,0.38255142,NA
ENSCAFG00000028720,LRRC40,146.5649561,-0.064559654,0.320298941,-0.201560624,0.840260231,0.971801883
ENSCAFG00000028721,CDH11,50.62826713,-0.791147645,0.555299515,-1.424722377,0.154237468,0.624499175
ENSCAFG00000028722,DEPDC1,18.28245238,-2.06220263,1.109635154,-1.858451062,0.063104987,0.455500791
ENSCAFG00000028724,RPE65,36.38956565,-0.058697414,0.32191579,-0.182337791,0.855317643,0.975021579
ENSCAFG00000028727,WLS,9.190418938,0.216000502,0.390028785,0.553806564,0.579711235,0.894810342
ENSCAFG00000028728,CDH8,72.16227983,0.572669681,0.257799208,2.221378747,0.026325319,0.339759976
ENSCAFG00000028731,NA,30.08837193,-0.359560336,0.249776245,-1.439529749,0.150000488,0.620533288
ENSCAFG00000028732,NA,120.3996215,0.149486859,0.27005694,0.5535383,0.579894862,0.894868921
ENSCAFG00000028733,NA,0.710832087,-1.221035805,1.237001864,-0.987092939,0.323597079,NA
ENSCAFG00000028734,NA,0.2710354,-0.237400275,2.775354454,-0.085538723,0.931833112,NA
ENSCAFG00000028737,NA,631.7295269,-0.297945992,0.222028248,-1.341928315,0.17961924,0.660818471
ENSCAFG00000028739,NA,237.8173192,0.5703705,0.622573519,0.916149632,0.359588419,0.799968727
ENSCAFG00000028740,NA,0.504996181,-1.618801996,1.240048769,-1.305434139,0.19174506,NA
ENSCAFG00000028741,NA,566.6594543,0.394800305,0.377870301,1.044803744,0.296113684,0.75769304
ENSCAFG00000028743,NA,448.748377,-0.048638184,0.149193516,-0.326007355,0.74441879,0.945739485
ENSCAFG00000028744,NA,156.7584442,0.050173937,0.218345524,0.229791461,0.81825382,0.96600051
ENSCAFG00000028746,NA,0.752656227,-1.779878309,2.398954682,-0.741939113,0.458124227,NA
ENSCAFG00000028752,NA,535.8199634,0.010748754,0.23690756,0.045371091,0.963811524,0.996113219
ENSCAFG00000028754,NA,327.2895498,-0.447657172,0.776481934,-0.576519752,0.564263923,0.888080911
ENSCAFG00000028758,NA,188.1126026,0.105479223,0.280962383,0.375421157,0.707347273,0.933115412
ENSCAFG00000028759,NA,465.9474958,-0.477162113,0.585625483,-0.814790557,0.415192207,0.829987053
ENSCAFG00000028760,NA,786.3625063,-0.254975247,0.263680977,-0.966983854,0.333552105,0.783099741
ENSCAFG00000028761,NA,94.90724442,-1.343809337,0.748188364,-1.796084251,0.072481119,0.482953577
ENSCAFG00000028762,NA,26.62077197,4.065900916,1.017637112,3.995433017,6.46E-05,0.016038666
ENSCAFG00000028765,NA,4267.170915,-0.281055454,0.433331989,-0.648591522,0.516602437,0.871786176
ENSCAFG00000028770,NA,935.1695252,-0.051991555,0.14531338,-0.357789184,0.720501086,0.937209775
ENSCAFG00000028771,NA,7.334374357,-0.835572339,0.460590563,-1.814132562,0.06965732,0.474641821
ENSCAFG00000028773,NA,546.8915012,-0.131661749,0.212508233,-0.619560698,0.535547049,0.879469614
ENSCAFG00000028778,NA,4.536784263,0.829860305,0.640969944,1.294694569,0.195425614,0.678603528
ENSCAFG00000028779,NA,1131.292046,0.115172709,0.244344746,0.471353328,0.63738844,0.912630254
ENSCAFG00000028780,NA,547.1369165,-0.155609906,0.19663301,-0.79137224,0.428726804,0.836658144
ENSCAFG00000028782,NA,389.5280117,0.073871237,0.267907159,0.275734465,0.782752022,0.956194626
ENSCAFG00000028783,NA,51.98386291,-0.002881111,0.321549938,-0.008960073,0.992850992,0.998362305
ENSCAFG00000028785,NA,28.71306063,-0.898584565,0.529406615,-1.697342911,0.089631849,0.521485873
ENSCAFG00000028788,NA,216.9545725,0.13870352,0.22771877,0.609100077,0.542458106,0.881528007
ENSCAFG00000028791,NA,457.5197512,-0.101053404,0.385328791,-0.262252409,0.79312685,0.959129323
ENSCAFG00000028797,NA,68.07841466,0.16351778,0.448305319,0.364746464,0.715300671,0.935515522
ENSCAFG00000028800,NA,874.3211547,-0.245066835,0.159039152,-1.540921415,0.123335913,0.581723012
ENSCAFG00000028801,NA,103.7426607,-0.561395321,0.487898917,-1.150638589,0.249880951,0.723919518
ENSCAFG00000028802,NA,232.2762256,-0.009195957,0.15870955,-0.05794205,0.953794789,0.9935734
ENSCAFG00000028803,NA,18.70349132,-0.437949251,0.712916573,-0.614306453,0.539012839,0.879782675
ENSCAFG00000028804,NA,152.1263548,0.95608574,0.786586871,1.215486521,0.224180586,0.7030211
ENSCAFG00000028810,NA,0.369426945,-1.659097852,3.151728644,-0.52640885,0.598604168,NA
ENSCAFG00000028811,NA,1.573838921,-0.028539229,0.760999035,-0.03750232,0.970084491,NA
ENSCAFG00000028815,NA,884.0308118,0.570649084,0.195136624,2.924356646,0.00345169,0.140575652
ENSCAFG00000028821,NA,1019.435866,-0.443573635,1.104919733,-0.401453265,0.68808644,0.927491465
ENSCAFG00000028827,NA,1306.891048,0.179142373,0.241415932,0.742048679,0.458057843,0.850449175
ENSCAFG00000028830,NA,4.984181493,-0.201044337,0.662473715,-0.30347519,0.761527752,0.950350113
ENSCAFG00000028831,NA,20.53128886,-0.499292087,0.235120252,-2.123560533,0.033706909,0.365382618
ENSCAFG00000028832,NA,0.63286758,0.706008661,1.484664078,0.475534278,0.634406207,NA
ENSCAFG00000028833,NA,315.0180743,0.296570655,0.562245661,0.527475222,0.597863619,0.90158346
ENSCAFG00000028834,NA,1370.166092,-0.493504964,0.252377663,-1.955422516,0.050533221,0.425158165
ENSCAFG00000028837,NA,2721.401201,-0.201096166,0.177624538,-1.132141815,0.257574817,0.728710296
ENSCAFG00000028839,NA,968.9441588,-0.203109439,0.168102308,-1.208248959,0.226951515,0.70450669
ENSCAFG00000028842,NA,0.792484312,-0.613944153,1.25299364,-0.489981859,0.624146736,NA
ENSCAFG00000028848,NA,2845.544419,-0.669073698,0.471651758,-1.418575647,0.15602277,0.62807528
ENSCAFG00000028849,NA,143.0123924,-0.279705177,0.442518642,-0.632075466,0.527337566,0.875525528
ENSCAFG00000028851,NA,95.44974448,0.087166857,0.446671212,0.195147695,0.845277325,0.972164919
ENSCAFG00000028852,NA,12.57866401,-1.412879525,0.858566516,-1.645626167,0.099840748,0.53974083
ENSCAFG00000028857,NA,34.54723148,0.138774023,0.217017918,0.639458824,0.522524492,0.873863601
ENSCAFG00000028862,NA,269.342264,-1.356637789,0.831159234,-1.632223686,0.102632373,0.543001183
ENSCAFG00000028864,NA,238.2485928,0.513732117,0.325561955,1.577985725,0.114568889,0.56713734
ENSCAFG00000028865,NA,5.959726045,-3.152026773,1.116291507,-2.823659191,0.004747884,0.163245152
ENSCAFG00000028867,NA,247.496013,-0.226984286,0.1748672,-1.298038088,0.194274247,0.677787809
ENSCAFG00000028868,NA,31.11965312,-0.043951577,0.318947808,-0.137801784,0.890397074,0.981845828
ENSCAFG00000028869,NA,2242.399437,-0.875347449,0.90434033,-0.967940299,0.333074187,0.782817628
ENSCAFG00000028870,NA,1933.253802,-0.346790516,0.183165102,-1.893321986,0.058315063,0.442731314
ENSCAFG00000028871,NA,1.026002309,-1.825338538,1.312309286,-1.390936236,0.164244763,NA
ENSCAFG00000028875,NA,193.2228281,-2.796280385,1.252050283,-2.233361089,0.025525142,0.336111208
ENSCAFG00000028876,NA,3.953882044,-0.186747767,0.503241111,-0.371090047,0.710570464,0.934370178
ENSCAFG00000028877,NA,424.3533553,0.128209637,0.233363603,0.549398599,0.582731936,0.896257296
ENSCAFG00000028878,NA,29.86514453,-1.393492684,0.825678162,-1.687694731,0.091469844,0.523334195
ENSCAFG00000028879,NA,10654.93308,-0.416508083,0.927993385,-0.448826565,0.653556774,0.916587521
ENSCAFG00000028880,NA,0.527037411,0.561841138,2.336725303,0.240439532,0.809989535,NA
ENSCAFG00000028884,NA,301.777352,-0.506454861,0.196779166,-2.573721956,0.010061109,0.225969264
ENSCAFG00000028890,NA,39.24876266,-0.458594406,1.076138858,-0.426147985,0.670000017,0.921920223
ENSCAFG00000028891,NA,110.7052248,-0.146276702,0.434512568,-0.336645504,0.736384149,0.942413279
ENSCAFG00000028892,NA,1057.059167,0.214891208,0.219081491,0.980873406,0.326655174,0.777781822
ENSCAFG00000028896,NA,2.187462671,0.197534191,1.028022485,0.192149679,0.847624961,NA
ENSCAFG00000028904,NA,245.7497965,0.254835391,0.264073325,0.965017544,0.334536025,0.783099741
ENSCAFG00000028905,NA,2488.943372,0.78454694,0.420559659,1.865483108,0.062113718,0.453312937
ENSCAFG00000028908,NA,1487.496879,-0.321985469,0.125928245,-2.556896349,0.010561068,0.231899406
ENSCAFG00000028912,NA,0.078807704,-0.381670992,3.158006234,-0.120858214,0.90380334,NA
ENSCAFG00000028914,NA,301.2138824,-0.042927454,0.196908571,-0.218007037,0.827423629,0.968292516
ENSCAFG00000028915,NA,85.31734897,0.159581219,0.264757363,0.602745158,0.546678235,0.883321369
ENSCAFG00000028916,NA,416.1090832,-0.159844562,0.143964653,-1.110304224,0.266867954,0.734758777
ENSCAFG00000028917,NA,1749.511426,0.392307959,0.369982396,1.060342229,0.288988934,0.752033177
ENSCAFG00000028919,NA,0.852553964,-2.856022234,2.744926207,-1.040473229,0.298120095,NA
ENSCAFG00000028920,NA,81.9396775,0.005211161,0.274984323,0.018950756,0.98488039,0.99771757
ENSCAFG00000028922,NA,190.2021101,0.556470089,0.208394345,2.670274423,0.007578928,0.201022035
ENSCAFG00000028925,NA,403.1493929,-0.161870206,0.206567627,-0.783618462,0.43326402,0.838198066
ENSCAFG00000028932,NA,122.9898416,-0.072599159,0.213109502,-0.340665985,0.733355048,0.941421368
ENSCAFG00000028933,NA,1313.304464,-0.493587663,0.304470992,-1.621131981,0.104989336,0.546502714
ENSCAFG00000028936,NA,43.15404303,0.597310144,0.764893068,0.78090673,0.434857354,0.838526804
ENSCAFG00000028940,NA,0.6776064,2.203146928,1.378732186,1.597951329,0.110053809,NA
ENSCAFG00000028942,NA,420.8768722,-0.012485062,0.213509162,-0.058475534,0.95336985,0.993440396
ENSCAFG00000028944,NA,0.186247263,1.197498223,3.156490785,0.379376436,0.704408347,NA
ENSCAFG00000028947,NA,1014.206547,-0.134404768,1.205833432,-0.111462134,0.911249891,0.983895842
ENSCAFG00000028954,NA,0.690869062,-1.646486527,1.475982821,-1.115518761,0.264628184,NA
ENSCAFG00000028955,NA,24267.13184,0.172943517,0.183754342,0.941166966,0.346619303,0.790015131
ENSCAFG00000028956,NA,1450.940472,-0.156316843,0.183643248,-0.851198423,0.394659139,0.819222926
ENSCAFG00000028957,NA,325.1794983,-0.952493247,0.734707834,-1.296424515,0.194829271,0.677787809
ENSCAFG00000028960,NA,32.79084945,0.392776166,0.359914903,1.091302868,0.275139636,0.7401546
ENSCAFG00000028962,NA,59.06929379,-0.72528226,0.634534457,-1.143014775,0.253032456,0.724016944
ENSCAFG00000028967,NA,61.46510304,-0.062839668,0.507579336,-0.123802653,0.901471532,0.982377349
ENSCAFG00000028968,NA,972.2660258,-0.088014237,0.273962337,-0.321264004,0.748010332,0.946411195
ENSCAFG00000028971,NA,323.3827387,-0.961322906,0.58136832,-1.653552272,0.098218517,0.535475178
ENSCAFG00000028975,NA,313.8050308,0.21429122,0.625550187,0.342564393,0.731926193,0.941311442
ENSCAFG00000028978,NA,6.301383224,-2.494026795,1.135096934,-2.197192786,0.028006681,0.346602428
ENSCAFG00000028979,NA,24.40500953,0.251532611,0.272797674,0.922048227,0.35650342,0.797586311
ENSCAFG00000028980,NA,5.358688332,3.313237923,2.368026703,1.399155642,0.161766315,0.636060015
ENSCAFG00000028982,NA,122.2597227,-0.554404172,0.683276551,-0.811390601,0.417141395,0.83066111
ENSCAFG00000028988,NA,152.206635,-0.076789234,0.195070101,-0.393649429,0.693839883,0.92908602
ENSCAFG00000028992,NA,2830.700964,-0.092463945,0.231806059,-0.398884938,0.689977988,0.927541093
ENSCAFG00000028993,NA,26.37997329,-3.102643775,1.213298127,-2.557198192,0.010551908,0.231899406
ENSCAFG00000028995,NA,838.212815,-0.284223779,0.194876311,-1.458482964,0.144707468,0.6153787
ENSCAFG00000028999,NA,1.237181034,-1.026079177,1.204623136,-0.851784386,0.394333774,NA
