gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000009865,SERPING1,14.45630477,0.038566145,0.336239367,0.021273548,0.829505583
ENSCAFG00000019267,TMEM130,17.46284451,0.038562976,0.325472894,NA,NA
ENSCAFG00000001436,PHF20L1,36.06026194,0.038152931,0.339405012,0.022707338,0.838258431
ENSCAFG00000029080,GPR68,229.0117181,0.037482438,0.265615204,0.009322589,0.699981679
ENSCAFG00000023821,ISG20L2,15.74431784,0.037324497,0.331851938,NA,NA
ENSCAFG00000030753,LLGL1,304.2462513,0.036931902,0.316719638,0.019579961,0.806683821
ENSCAFG00000019976,DLG4,52.30235004,0.036568069,0.224773401,0.005068149,0.607361219
ENSCAFG00000032751,BGN,39.86350018,0.035094823,0.334520699,0.02772089,0.857367492
ENSCAFG00000000885,NA,872.6026249,0.034597354,0.307019945,0.021399291,0.830173007
ENSCAFG00000001615,AKR1B1,54262.43207,0.034444811,0.192904077,0.003284734,0.509971568
ENSCAFG00000002581,SLC25A27,18.24017298,0.034105826,0.303505763,NA,NA
ENSCAFG00000031586,WDR70,104.9569275,0.034046819,0.223181056,0.006239973,0.63585327
ENSCAFG00000016401,RAB1B,58.96907231,0.033431392,0.310868696,NA,NA
ENSCAFG00000023300,SRCIN1,16.26851394,0.033404414,0.25337433,0.011234999,0.723757954
ENSCAFG00000016165,NPAS4,90.96357739,0.032374834,0.364094894,NA,NA
ENSCAFG00000002669,TPM2,3252.608554,0.032123167,0.177993796,0.002980666,0.509971568
ENSCAFG00000045247,NA,14.41041189,0.031680268,0.328354564,0.0351235,0.925625353
ENSCAFG00000002927,CHST10,20.52059702,0.030671557,0.287111683,0.024332468,0.846363824
ENSCAFG00000009605,PREX2,328.4357044,0.029818358,0.215380148,0.008374368,0.671009732
ENSCAFG00000001051,UNC93A,92.98191138,0.029564135,0.265329162,0.020192333,0.809452745
ENSCAFG00000044169,TAT,15.50067214,0.028349476,0.275791869,NA,NA
ENSCAFG00000018146,OTOL1,64.83999082,0.028085314,0.273811155,0.026898636,0.857367492
ENSCAFG00000012841,ARL3,9.493776177,0.027796557,0.262773324,0.023735393,0.840048265
ENSCAFG00000008776,CAT,3031.702809,0.027672739,0.174157735,0.004474705,0.587068012
ENSCAFG00000023806,FAM155B,27.65788082,0.027578699,0.28103343,0.031385167,0.900041792
ENSCAFG00000001601,OR2T11,2086.539713,0.027526966,0.184575746,0.005775746,0.633260013
ENSCAFG00000003233,NA,98.40607755,0.02671293,0.171997295,0.004783105,0.594388266
ENSCAFG00000032762,APBA3,1226.236802,0.026638132,0.229765188,NA,NA
ENSCAFG00000032401,METTL22,170.1635757,0.026373992,0.151403638,0.002994022,0.509971568
ENSCAFG00000016261,UFC1,219.5205198,0.025993776,0.334137936,NA,NA
ENSCAFG00000003570,NA,2271.020042,0.025892556,0.152845878,0.003303054,0.509971568
ENSCAFG00000012762,GUSB,188.789365,0.024995055,0.204069911,0.012077141,0.733818344
ENSCAFG00000004568,RPS11,905.8079473,0.024526584,0.25030113,0.029431791,0.878642443
ENSCAFG00000038013,CLDN6,18.45065239,0.024360063,0.280126175,0.04533513,0.989763128
ENSCAFG00000019373,LRMDA,754.7886255,0.024351419,0.236377367,0.024038932,0.844678328
ENSCAFG00000001058,ENPP2,2534.094776,0.023744934,0.157975927,0.005018904,0.607361219
ENSCAFG00000019175,SAA1,22.66236612,0.023708326,0.264037944,NA,NA
ENSCAFG00000017951,C5H11orf53,290.8482275,0.02358945,0.244961463,0.030699928,0.890414424
ENSCAFG00000019405,TBC1D25,21.71089643,0.023408994,0.256333438,NA,NA
ENSCAFG00000014537,AMT,17.20922982,0.023262265,0.26329609,0.042070479,0.971370493
ENSCAFG00000010571,COPB1,41.917295,0.023103379,0.263293124,0.042969464,0.985148167
ENSCAFG00000029740,NA,1809.390896,0.022602883,0.178205369,0.009662309,0.699981679
ENSCAFG00000000297,BCLAF1,10.19632476,0.022355437,0.236640724,0.031934464,0.909551667
ENSCAFG00000002688,ADGRF2,1587.974759,0.022272587,0.154538552,0.005684807,0.633260013
ENSCAFG00000007676,NA,199.6289573,0.021694428,0.186232659,0.013298628,0.749476734
ENSCAFG00000043097,GSE1,10.58822573,0.021679353,0.234973257,0.034321932,0.925625353
ENSCAFG00000006060,MBD4,886.351571,0.021501513,0.144382039,0.004878228,0.596509774
ENSCAFG00000014353,TLR5,485.0939579,0.021468899,0.288175917,NA,NA
ENSCAFG00000009396,NA,10.09584307,0.021386192,0.229298376,0.032598819,0.91064073
ENSCAFG00000012306,TBC1D7,346.9017021,0.0213186,0.275502303,NA,NA
ENSCAFG00000011155,PTPN11,389.1697398,0.021255826,0.180724303,0.012581559,0.733818344
ENSCAFG00000010758,ASIC5,51.32265941,0.02109796,0.219738444,0.02876902,0.865619036
ENSCAFG00000011597,DGKZ,7.151074112,0.021038247,0.215306418,0.02674992,0.857367492
ENSCAFG00000038203,AGRN,15.96155324,0.020706713,0.231785177,0.03776597,0.935683214
ENSCAFG00000011809,PRDM11,116.3649647,0.020098542,0.204922378,0.025471204,0.846363824
ENSCAFG00000043686,NA,41.15598872,0.020002185,0.240055489,NA,NA
ENSCAFG00000043076,C5H16orf74,7.579072031,0.019958438,0.243395667,0.051006607,0.999620216
ENSCAFG00000023938,BNIP1,17.23497922,0.019908825,0.240987383,0.04957998,0.999620216
ENSCAFG00000004885,DUS4L,8.498516281,0.019811042,0.221374965,0.036438336,0.931247742
ENSCAFG00000000407,GRM1,1713.462477,0.01977452,0.15316472,0.00815184,0.671009732
ENSCAFG00000029292,GRAMD2A,59.11601816,0.019369905,0.227212895,NA,NA
ENSCAFG00000011975,GCNT4,10248.73303,0.01906158,0.171597079,0.014653995,0.757689864
ENSCAFG00000047596,NA,53.78254989,0.019057393,0.232587825,0.049916393,0.999620216
ENSCAFG00000020321,NA,529.1720547,0.018984039,0.181961419,0.018919844,0.792300846
ENSCAFG00000016075,TMEM25,157.0850916,0.018936419,0.162803204,0.012072968,0.733818344
ENSCAFG00000013607,TMTC1,55.82116441,0.018658475,0.243379582,0.062697319,0.999620216
ENSCAFG00000006732,SERTAD3,36.1584979,0.018575256,0.22251211,0.045818888,0.989763128
ENSCAFG00000001355,PMM1,659.2409557,0.018228785,0.120515552,0.004205981,0.584230465
ENSCAFG00000040193,E4F1,19.57441809,0.01822653,0.157386089,0.011954248,0.733818344
ENSCAFG00000000957,NA,72.96591439,0.01798895,0.229267296,NA,NA
ENSCAFG00000008382,LRRC18,9.576812251,0.017938031,0.221888635,0.050707238,0.999620216
ENSCAFG00000007976,MAK16,2503.109835,0.01784168,0.124434471,0.005086178,0.607361219
ENSCAFG00000003581,IGF2BP3,795.1739312,0.017805739,0.132415597,0.006494319,0.648795162
ENSCAFG00000009658,PXYLP1,935.8511416,0.017598685,0.211475571,0.04481219,0.989763128
ENSCAFG00000014616,RIPOR3,50.20812272,0.017536567,0.180154858,0.023705259,0.840048265
ENSCAFG00000016642,DUSP12,382.6359683,0.017487928,0.123404523,0.005264169,0.618944754
ENSCAFG00000008109,UBA5,539.344529,0.017210259,0.13469566,0.007767928,0.671009732
ENSCAFG00000014886,OR10J4,234.3889271,0.017156815,0.18533985,0.028667504,0.865619036
ENSCAFG00000006497,GPN1,1059.941458,0.017053772,0.212166673,0.050262549,0.999620216
ENSCAFG00000041516,EDF1,3.921080459,0.016939079,0.216654158,0.055636161,0.999620216
ENSCAFG00000013064,UNC119B,276.7844952,0.016694806,0.172850788,0.023588582,0.840048265
ENSCAFG00000044633,ADGRL2,18.70529578,0.016579571,0.200384787,0.044052682,0.989763128
ENSCAFG00000011154,VEPH1,99.42901468,0.016574087,0.204332865,0.047632726,0.998719088
ENSCAFG00000044926,CRYZ,5.788534867,0.016464654,0.224684794,NA,NA
ENSCAFG00000002432,SLC41A2,278.692342,0.016422898,0.206974213,NA,NA
ENSCAFG00000016917,NA,513.7654266,0.016323474,0.17791999,0.0286525,0.865619036
ENSCAFG00000013969,ITPK1,53.09954293,0.01622459,0.224092923,NA,NA
ENSCAFG00000024193,HEATR4,59.74819557,0.016125146,0.204163776,NA,NA
ENSCAFG00000049492,PRDM12,89.91132996,0.016056559,0.135668783,0.010062096,0.702458471
ENSCAFG00000005925,SLC25A19,21.91431833,0.015872719,0.225580675,NA,NA
ENSCAFG00000045244,NA,3.78677169,0.015859456,0.224474134,0.077599283,0.999620216
ENSCAFG00000004165,ELMO1,385.9006312,0.015800291,0.24605112,NA,NA
ENSCAFG00000018251,NDP,79.904193,0.015797027,0.230828624,NA,NA
ENSCAFG00000008624,PRICKLE2,226.2851299,0.015764483,0.15943902,0.020529099,0.817154366
ENSCAFG00000010167,FAM160A1,587.980667,0.015630289,0.208854741,0.062611921,0.999620216
ENSCAFG00000026085,PBXIP1,4.299498371,0.015602234,0.213573337,0.068405979,0.999620216
ENSCAFG00000017308,RFC4,691.7482887,0.015523189,0.144721049,0.014576587,0.757689864
ENSCAFG00000000450,PPIL4,525.3602514,0.015285683,0.234973321,0.099647468,0.999620216
ENSCAFG00000004615,C15H16orf87,86.03794158,0.015176763,0.166427089,0.027824708,0.857367492
ENSCAFG00000010207,PRSS55,70.4445364,0.015171183,0.183348968,0.041381554,0.966431707
ENSCAFG00000000431,TBC1D30,684.1677242,0.015162349,0.140915014,0.014168227,0.757689864
ENSCAFG00000011736,SLC40A1,100.9918955,0.015035048,0.205993882,0.067257548,0.999620216
ENSCAFG00000002645,NA,205.8778285,0.015011476,0.185917257,0.045334753,0.989763128
ENSCAFG00000018825,IFI30,548.1058001,0.015006416,0.247317063,0.118408718,0.999620216
ENSCAFG00000013837,RIN3,345.8186066,0.014923374,0.129701138,0.010755437,0.715676362
ENSCAFG00000002364,APPL2,465.7284004,0.014772953,0.210453619,0.076858825,0.999620216
ENSCAFG00000004392,NA,176.4917481,0.014764599,0.160843381,0.026536637,0.857367492
ENSCAFG00000017845,VPREB3,104.8805041,0.014695517,0.141570475,0.016028897,0.768473006
ENSCAFG00000011808,MAPK10,505.408493,0.014462939,0.180472349,0.045512621,0.989763128
ENSCAFG00000011595,ZFYVE27,212.5244948,0.014447177,0.193211362,0.059870181,0.999620216
ENSCAFG00000008004,SOS1,151.7235258,0.014437529,0.228157403,0.10693129,0.999620216
ENSCAFG00000001071,THBS2,12.11483765,0.014410305,0.208121849,0.079738691,0.999620216
ENSCAFG00000008566,TRMT9B,202.2563186,0.014409617,0.187200639,0.053335626,0.999620216
ENSCAFG00000000692,NA,1162.58552,0.014309101,0.097737663,0.004380964,0.584230465
ENSCAFG00000039202,ITGAE,55.29333698,0.01429078,0.15022836,0.022396336,0.838258431
ENSCAFG00000019891,JUP,30.99638556,0.014220921,0.186009312,0.05430528,0.999620216
ENSCAFG00000016421,UROS,38.5278658,0.01420138,0.130086919,0.012831778,0.733818344
ENSCAFG00000005252,C10orf67,445.5415047,0.013942266,0.196586178,0.071719304,0.999620216
ENSCAFG00000031934,STK26,58.43874537,0.013818914,0.112545407,0.008075079,0.671009732
ENSCAFG00000003014,GFRAL,282.7649325,0.01379366,0.186489439,0.060620279,0.999620216
ENSCAFG00000006740,NA,17.98847305,0.013757042,0.197065266,0.075506375,0.999620216
ENSCAFG00000001204,HSPA4,5012.357713,0.013694736,0.100549344,0.005555723,0.633260013
ENSCAFG00000043309,CDH13,13.8675389,0.013683417,0.182475819,NA,NA
ENSCAFG00000010552,RASA1,2086.355933,0.013677239,0.115369765,0.009159366,0.699981679
ENSCAFG00000045851,NA,30.56986165,0.013619273,0.152731281,0.02817618,0.857367492
ENSCAFG00000031193,UTP6,239.6319294,0.013477854,0.152160714,0.028741052,0.865619036
ENSCAFG00000006721,GPR180,64.1008572,0.013463815,0.195895359,0.079040308,0.999620216
ENSCAFG00000018752,RNF25,268.7086206,0.013416328,0.194988531,0.078562163,0.999620216
ENSCAFG00000020088,NA,8.244459365,0.013359739,0.188224012,0.069690706,0.999620216
ENSCAFG00000006128,NA,704.4009421,0.013355956,0.18446511,0.064519114,0.999620216
ENSCAFG00000008347,EOGT,11.54929949,0.013329953,0.173539223,0.050966149,0.999620216
ENSCAFG00000009307,PARP4,522.3080887,0.013252443,0.132116325,0.017181348,0.777029946
ENSCAFG00000017871,ATP13A1,56.02881552,0.013222752,0.177072775,0.056744667,0.999620216
ENSCAFG00000024609,TLX3,586.6242742,0.013165227,0.208792458,NA,NA
ENSCAFG00000019095,LZTR1,66.58569714,0.013071522,0.165152123,0.044521495,0.989763128
ENSCAFG00000008350,ARHGAP22,324.5293605,0.01306912,0.189343413,0.076474851,0.999620216
ENSCAFG00000001893,TST,7.858347553,0.013050647,0.153851189,0.033514134,0.918358183
ENSCAFG00000003442,LENG8,188.1316047,0.0130436,0.21612824,0.120405641,0.999620216
ENSCAFG00000044149,NA,3.931324155,0.013027915,0.156487445,0.036136686,0.931247742
ENSCAFG00000018300,PVRIG,2270.529854,0.013020995,0.13010849,0.017148168,0.777029946
ENSCAFG00000009612,NMNAT3,12.51678786,0.01299158,0.203348898,0.100624174,0.999620216
ENSCAFG00000015196,POU2F3,462.2270873,0.012761876,0.151514205,NA,NA
ENSCAFG00000041232,ACTRT2,510.7886458,0.012697343,0.173653153,NA,NA
ENSCAFG00000002601,NA,51.41015086,0.012684451,0.142437035,0.026934142,0.857367492
ENSCAFG00000041285,TCF3,27.81633613,0.012629575,0.13991574,0.025420528,0.846363824
ENSCAFG00000048775,NA,10.91850179,0.012565562,0.156510779,0.040827091,0.966431707
ENSCAFG00000003243,ERMAP,18471.28688,0.012285555,0.128864895,0.020046029,0.809452745
ENSCAFG00000006472,SHKBP1,172.891449,0.012155039,0.120397617,0.015908255,0.767058944
ENSCAFG00000019464,DKK1,10.00105566,0.012016457,0.160974895,0.053148559,0.999620216
ENSCAFG00000015615,NUDC,10.94974039,0.011984859,0.184187911,NA,NA
ENSCAFG00000004117,PXDN,175.4155792,0.011875171,0.187775479,NA,NA
ENSCAFG00000023536,GTF2A2,70.56825101,0.011773383,0.182247468,0.09216481,0.999620216
ENSCAFG00000020413,NEUROD2,29.13770018,0.011622688,0.188992739,NA,NA
ENSCAFG00000005309,UGGT1,148.6307195,0.011601,0.166440124,0.068236931,0.999620216
ENSCAFG00000000308,ARHGEF25,2715.529588,0.011596131,0.114201605,0.015174629,0.757689864
ENSCAFG00000008028,DCUN1D2,83.21086652,0.011441713,0.147549947,0.043976744,0.989763128
ENSCAFG00000015682,NDST3,5.879792653,0.011438068,0.183939762,0.104173338,0.999620216
ENSCAFG00000013889,CCDC15,27.95596775,0.011427215,0.180275378,0.097172159,0.999620216
ENSCAFG00000007557,NA,41.04009518,0.011362526,0.185755581,0.110004504,0.999620216
ENSCAFG00000003424,RDH13,12.07416334,0.011343388,0.1242757,0.022667617,0.838258431
