"GeneID","GeneName","Spearman_Correlation_Coefficient","P_value","fdrtool_qvalue","BH_qvalue"
"ENSCAFG00000046170",NA,0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000048243",NA,-0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000018737","APCDD1",0.110030991144267,0.617226667843187,0.816976572109517,0.873245150151308
"ENSCAFG00000049603",NA,0.110030991144267,0.617226667843187,0.816976572109517,0.873245150151308
"ENSCAFG00000024408",NA,0.109999250413287,0.617328822431245,0.81700131615834,0.873343252485386
"ENSCAFG00000012824","SCN4B",0.109955760652483,0.617468801316566,0.817035211206199,0.873448426629839
"ENSCAFG00000047349",NA,0.109955760652483,0.617468801316566,0.817035211206199,0.873448426629839
"ENSCAFG00000031276",NA,-0.109899514548052,0.617649857665481,0.817079034296356,0.873611678894976
"ENSCAFG00000044845",NA,-0.109899514548052,0.617649857665481,0.817079034296356,0.873611678894976
"ENSCAFG00000043575",NA,0.109808170143332,0.617943941391034,0.817150169941379,0.873960399315107
"ENSCAFG00000018608","C7",-0.109792338574575,0.617994916968263,0.817162494751465,0.873960399315107
"ENSCAFG00000043814",NA,-0.109792338574575,0.617994916968263,0.817162494751465,0.873960399315107
"ENSCAFG00000025788",NA,-0.109742206111338,0.618156348172616,0.817201514422431,0.874095803135384
"ENSCAFG00000015921","LRIT1",0.109742206111338,0.618156348172617,0.817201514422431,0.874095803135384
"ENSCAFG00000031268",NA,-0.109710900310006,0.618257164434952,0.817225874358071,0.874191915817683
"ENSCAFG00000036018",NA,-0.109509958605509,0.618904429552738,0.817382116598689,0.874402315670585
"ENSCAFG00000043733","OR52I1",-0.109509958605509,0.618904429552738,0.817382116598689,0.874402315670585
"ENSCAFG00000045504",NA,-0.109493540435208,0.618957327196766,0.81739487366567,0.874402315670585
"ENSCAFG00000047564",NA,-0.109300895697682,0.619578145144321,0.817544460206412,0.874402315670585
"ENSCAFG00000001519","CSF2RB",0.109292638828106,0.619604759397317,0.817550867452045,0.874402315670585
"ENSCAFG00000002883","KLK13",0.109292638828106,0.619604759397317,0.817550867452045,0.874402315670585
"ENSCAFG00000042012",NA,0.109236699081755,0.61978508136694,0.817594267195732,0.874402315670585
"ENSCAFG00000048029",NA,0.109236699081755,0.61978508136694,0.817594267195732,0.874402315670585
"ENSCAFG00000007284","KRT84",0.109229184809284,0.619809305265316,0.817600095810618,0.874402315670585
"ENSCAFG00000041128",NA,0.109229184809284,0.619809305265316,0.817600095810618,0.874402315670585
"ENSCAFG00000000790","GPSM3",-0.109216707065367,0.619849530842432,0.817609773834448,0.874402315670585
"ENSCAFG00000003750","MSGN1",-0.109149429274918,0.620066438208898,0.817661942703562,0.874402315670585
"ENSCAFG00000007316","GJB6",-0.109149429274918,0.620066438208898,0.817661942703562,0.874402315670585
"ENSCAFG00000016345","AMZ1",0.109149429274918,0.620066438208898,0.817661942703562,0.874402315670585
"ENSCAFG00000026120",NA,-0.109149429274918,0.620066438208898,0.817661942703562,0.874402315670585
"ENSCAFG00000038501",NA,0.109149429274918,0.620066438208898,0.817661942703562,0.874402315670585
