,ensembl_gene_id,Hugo_Symbol
8344,ENSCAFG00000011671,OTUD7B
8345,ENSCAFG00000011672,SLC15A2
8346,ENSCAFG00000011673,NA
8347,ENSCAFG00000011675,C20H3orf84
8348,ENSCAFG00000011677,EPB41
8349,ENSCAFG00000011678,OR6K2
8350,ENSCAFG00000011679,OR6K5
8351,ENSCAFG00000011680,ATP11B
8352,ENSCAFG00000011681,NA
8353,ENSCAFG00000011682,XIRP2
8354,ENSCAFG00000011683,OR6K6
8355,ENSCAFG00000011684,OR6N1
8356,ENSCAFG00000011686,BSX
8357,ENSCAFG00000011687,ANKRD13D
8358,ENSCAFG00000011688,TRUB1
8359,ENSCAFG00000011689,OPRD1
8360,ENSCAFG00000011692,NA
8361,ENSCAFG00000011693,KLHDC8B
8362,ENSCAFG00000011694,SEZ6L
8363,ENSCAFG00000011695,JHY
8364,ENSCAFG00000011698,TLR7
8365,ENSCAFG00000011700,YTHDF2
8366,ENSCAFG00000011702,CEP95
8367,ENSCAFG00000011703,ZGRF1
8368,ENSCAFG00000011705,CRTAM
8369,ENSCAFG00000011706,MNDA
8370,ENSCAFG00000011709,B3GALT1
8371,ENSCAFG00000011710,CCDC71
8372,ENSCAFG00000011711,GMEB1
8373,ENSCAFG00000011712,CARMIL3
8374,ENSCAFG00000011713,DDX5
8375,ENSCAFG00000011714,VPS45
8376,ENSCAFG00000011715,LARP7
8377,ENSCAFG00000011716,UBASH3B
8378,ENSCAFG00000011719,ZBED9
8379,ENSCAFG00000011720,ASPHD2
8380,ENSCAFG00000011721,POLG2
8381,ENSCAFG00000011722,CD34
8382,ENSCAFG00000011723,TAF12
8383,ENSCAFG00000011725,ATRNL1
8384,ENSCAFG00000011726,EGFL6
8385,ENSCAFG00000011727,MILR1
8386,ENSCAFG00000011728,RAB42
8387,ENSCAFG00000011729,HPS4
8388,ENSCAFG00000011730,ILDR1
8389,ENSCAFG00000011731,CADM3
8390,ENSCAFG00000011733,GRK2
8391,ENSCAFG00000011734,DCUN1D1
8392,ENSCAFG00000011735,TRNAU1AP
8393,ENSCAFG00000011736,DISC1
8394,ENSCAFG00000011738,SALL4
8395,ENSCAFG00000011740,PECAM1
8396,ENSCAFG00000011741,TFIP11
8397,ENSCAFG00000011742,PLEKHO1
8398,ENSCAFG00000011744,LAMB2
8399,ENSCAFG00000011745,SORL1
8400,ENSCAFG00000011746,TCEANC
8401,ENSCAFG00000011747,OR10J5
8402,ENSCAFG00000011748,ANP32E
8403,ENSCAFG00000011749,MCCC1
8404,ENSCAFG00000011750,RAB9A
8405,ENSCAFG00000011751,CD86
8406,ENSCAFG00000011752,ATG16L1
8407,ENSCAFG00000011754,NA
8408,ENSCAFG00000011755,FCER1A
8409,ENSCAFG00000011756,PLXNA2
8410,ENSCAFG00000011757,RCC1
8411,ENSCAFG00000011758,TPST2
8412,ENSCAFG00000011760,POLG
8413,ENSCAFG00000011762,CA14
8414,ENSCAFG00000011763,GTF2IRD1
8415,ENSCAFG00000011764,OFD1
8416,ENSCAFG00000011765,OR10J4
8417,ENSCAFG00000011767,CPNE6
8418,ENSCAFG00000011768,STK39
8419,ENSCAFG00000011769,ANK2
8420,ENSCAFG00000011770,TEX2
8421,ENSCAFG00000011772,EGLN1
8422,ENSCAFG00000011773,C6H7orf50
8423,ENSCAFG00000011774,C2CD5
8424,ENSCAFG00000011775,GPR146
8425,ENSCAFG00000011777,APH1A
8426,ENSCAFG00000011778,NA
8427,ENSCAFG00000011779,CRYBB1
8428,ENSCAFG00000011780,NA
8429,ENSCAFG00000011781,GPER1
8430,ENSCAFG00000011782,GFRA1
8431,ENSCAFG00000011783,NA
8432,ENSCAFG00000011784,ERN1
8433,ENSCAFG00000011785,NA
8434,ENSCAFG00000011786,SPRTN
8435,ENSCAFG00000011787,CRP
8436,ENSCAFG00000011788,ZFP64
8437,ENSCAFG00000011790,CASR
8438,ENSCAFG00000011792,KDM2A
8439,ENSCAFG00000011793,NA
8440,ENSCAFG00000011794,UNCX
8441,ENSCAFG00000011795,SLAMF8
8442,ENSCAFG00000011796,MCF2L2
8443,ENSCAFG00000011797,EXOC8
8444,ENSCAFG00000011799,GPM6B
8445,ENSCAFG00000011800,VSIG8
8446,ENSCAFG00000011801,PHACTR4
8447,ENSCAFG00000011802,ICAM2
8448,ENSCAFG00000011803,CCDC172
8449,ENSCAFG00000011804,CIART
8450,ENSCAFG00000011805,SC5D
8451,ENSCAFG00000011806,PRR29
8452,ENSCAFG00000011807,CFAP45
8453,ENSCAFG00000011808,TSHZ2
8454,ENSCAFG00000011809,CRYBA4
8455,ENSCAFG00000011810,MRPS21
8456,ENSCAFG00000011811,SAG
8457,ENSCAFG00000011812,GNPAT
8458,ENSCAFG00000011813,ZNF217
8459,ENSCAFG00000011814,RHOD
8460,ENSCAFG00000011815,PNLIP
8461,ENSCAFG00000011816,DGKD
8462,ENSCAFG00000011819,TECTA
8463,ENSCAFG00000011820,PRPF3
8464,ENSCAFG00000011821,TAGLN2
8465,ENSCAFG00000011823,MN1
8466,ENSCAFG00000011824,B3GNT5
8467,ENSCAFG00000011825,BCAS1
8468,ENSCAFG00000011826,CERS6
8469,ENSCAFG00000011827,NA
8470,ENSCAFG00000011828,KLHL6
8471,ENSCAFG00000011830,PITPNB
8472,ENSCAFG00000011832,GLRA2
8473,ENSCAFG00000011833,NA
8474,ENSCAFG00000011834,NOSTRIN
8475,ENSCAFG00000011835,IGSF9
8476,ENSCAFG00000011838,ST8SIA1
8477,ENSCAFG00000011839,CYP24A1
8478,ENSCAFG00000011840,SYT12
8479,ENSCAFG00000011842,SESN2
8480,ENSCAFG00000011843,C4H1orf131
8481,ENSCAFG00000011844,NRL
8482,ENSCAFG00000011845,NA
8483,ENSCAFG00000011846,QARS1
8484,ENSCAFG00000011847,NA
8485,ENSCAFG00000011848,C18H11orf86
8486,ENSCAFG00000011849,TTC28
8487,ENSCAFG00000011850,KLHL24
8488,ENSCAFG00000011851,LRFN4
8489,ENSCAFG00000011853,RPRD2
8490,ENSCAFG00000011854,NA
8491,ENSCAFG00000011856,NA
8492,ENSCAFG00000011857,SLAMF9
8493,ENSCAFG00000011858,TBCEL
8494,ENSCAFG00000011859,SPC25
8495,ENSCAFG00000011861,FANCB
8496,ENSCAFG00000011862,CMAS
8497,ENSCAFG00000011868,PCK2
8498,ENSCAFG00000011869,TRIM67
8499,ENSCAFG00000011870,C28H10orf82
8500,ENSCAFG00000011872,G6PC2
8501,ENSCAFG00000011874,DOK5
8502,ENSCAFG00000011876,HSPA12A
8503,ENSCAFG00000011877,CSTA
8504,ENSCAFG00000011878,BZW1
8505,ENSCAFG00000011879,MOSPD2
8506,ENSCAFG00000011880,GRIK4
8507,ENSCAFG00000011882,CBLN4
8508,ENSCAFG00000011885,DNAJC8
8509,ENSCAFG00000011887,MC3R
8510,ENSCAFG00000011889,NA
8511,ENSCAFG00000011890,FAM162A
8512,ENSCAFG00000011891,ENO4
8513,ENSCAFG00000011893,MROH2A
8514,ENSCAFG00000011894,WDR5B
8515,ENSCAFG00000011895,PTAFR
8516,ENSCAFG00000011896,DCAF11
8517,ENSCAFG00000011897,ARV1
8518,ENSCAFG00000011898,SLC19A1
8519,ENSCAFG00000011899,HJURP
8520,ENSCAFG00000011901,ASB9
8521,ENSCAFG00000011904,NA
8522,ENSCAFG00000011905,FITM1
8523,ENSCAFG00000011906,QRICH1
8524,ENSCAFG00000011907,PCBP3
8525,ENSCAFG00000011908,SHTN1
8526,ENSCAFG00000011909,CAMK1G
8527,ENSCAFG00000011911,COL6A1
8528,ENSCAFG00000011912,VAX1
8529,ENSCAFG00000011913,LAMB3
8530,ENSCAFG00000011914,CSTF1
8531,ENSCAFG00000011916,CLIP2
8532,ENSCAFG00000011917,TMEM62
8533,ENSCAFG00000011918,KCNK18
8534,ENSCAFG00000011920,CASS4
8535,ENSCAFG00000011921,ASB11
8536,ENSCAFG00000011922,KPNA1
8537,ENSCAFG00000011923,YEATS2
8538,ENSCAFG00000011924,PSME1
8539,ENSCAFG00000011925,HSD11B1
8540,ENSCAFG00000011926,FTCD
8541,ENSCAFG00000011927,RHCG
8542,ENSCAFG00000011928,HSCB
8543,ENSCAFG00000011929,CLK1
8544,ENSCAFG00000011930,CCNDBP1
8545,ENSCAFG00000011931,TTC13
8546,ENSCAFG00000011933,IMPDH2
8547,ENSCAFG00000011934,ARHGEF12
8548,ENSCAFG00000011935,EYA3
8549,ENSCAFG00000011936,TRPM8
8550,ENSCAFG00000011937,PGBD1
8551,ENSCAFG00000011938,SPATC1L
8552,ENSCAFG00000011940,PARP9
8553,ENSCAFG00000011941,TARS2
8554,ENSCAFG00000011943,TRAF3IP3
8555,ENSCAFG00000011945,VEGFD
8556,ENSCAFG00000011946,RTF2
8557,ENSCAFG00000011947,GPX5
8558,ENSCAFG00000011948,DTX3L
8559,ENSCAFG00000011950,SLC18A2
8560,ENSCAFG00000011951,NA
8561,ENSCAFG00000011952,NA
8562,ENSCAFG00000011953,PARP15
8563,ENSCAFG00000011954,XBP1
8564,ENSCAFG00000011956,EMC9
8565,ENSCAFG00000011957,LSS
8566,ENSCAFG00000011959,NDUFAF3
8567,ENSCAFG00000011960,C4H1orf198
8568,ENSCAFG00000011961,TICRR
8569,ENSCAFG00000011962,RFC2
8570,ENSCAFG00000011963,TLCD5
8571,ENSCAFG00000011964,GCNT7
8572,ENSCAFG00000011966,PSME2
8573,ENSCAFG00000011967,SMPDL3B
8574,ENSCAFG00000011968,NA
8575,ENSCAFG00000011969,DALRD3
8576,ENSCAFG00000011970,PARP14
8577,ENSCAFG00000011971,IRF6
8578,ENSCAFG00000011972,PDZD8
8579,ENSCAFG00000011973,ZNRF3
8580,ENSCAFG00000011974,EPB42
8581,ENSCAFG00000011975,PIR
8582,ENSCAFG00000011976,PARL
8583,ENSCAFG00000011977,KIF7
8584,ENSCAFG00000011978,POU2F3
8585,ENSCAFG00000011979,RPA2
8586,ENSCAFG00000011980,ABCB11
8587,ENSCAFG00000011982,C26H22orf31
8588,ENSCAFG00000011983,HSPBAP1
8589,ENSCAFG00000011984,SPP2
8590,ENSCAFG00000011986,PLIN1
8591,ENSCAFG00000011987,EMX2
8592,ENSCAFG00000011989,SLC49A4
8593,ENSCAFG00000011991,RAB11FIP2
8594,ENSCAFG00000011992,WDR6
8595,ENSCAFG00000011993,NA
8596,ENSCAFG00000011994,KREMEN1
8597,ENSCAFG00000011995,THEMIS2
8598,ENSCAFG00000011996,TFAP2C
8599,ENSCAFG00000011997,UTP25
8600,ENSCAFG00000011999,FAM204A
8601,ENSCAFG00000012000,TRIM29
8602,ENSCAFG00000012001,ARL4C
8603,ENSCAFG00000012002,WDR93
8604,ENSCAFG00000012003,LAT2
8605,ENSCAFG00000012004,NA
8606,ENSCAFG00000012005,PRLHR
8607,ENSCAFG00000012006,NIF3L1
8608,ENSCAFG00000012009,CACUL1
8609,ENSCAFG00000012011,BMP7
8610,ENSCAFG00000012012,NECTIN1
8611,ENSCAFG00000012013,ANPEP
8612,ENSCAFG00000012014,SH3BP4
8613,ENSCAFG00000012015,MCM3AP
8614,ENSCAFG00000012018,P4HTM
8615,ENSCAFG00000012019,EIF4H
8616,ENSCAFG00000012020,TRIM27
8617,ENSCAFG00000012022,ECM1
8618,ENSCAFG00000012023,STX12
8619,ENSCAFG00000012024,SYT14
8620,ENSCAFG00000012026,REC8
8621,ENSCAFG00000012027,YBEY
8622,ENSCAFG00000012028,DHRS9
8623,ENSCAFG00000012029,TGM5
8624,ENSCAFG00000012030,C31H21orf58
8625,ENSCAFG00000012031,SPO11
8626,ENSCAFG00000012032,SEMA5B
8627,ENSCAFG00000012034,ARPIN
8628,ENSCAFG00000012035,NA
8629,ENSCAFG00000012037,LCMT2
8630,ENSCAFG00000012038,HHAT
8631,ENSCAFG00000012039,ZNF710
8632,ENSCAFG00000012041,ARIH2
8633,ENSCAFG00000012042,USP2
8634,ENSCAFG00000012043,ADAL
8635,ENSCAFG00000012044,ADAMTSL4
8636,ENSCAFG00000012045,PCNT
8637,ENSCAFG00000012046,IFI6
8638,ENSCAFG00000012047,CAPN9
8639,ENSCAFG00000012049,IPO4
8640,ENSCAFG00000012050,MCL1
8641,ENSCAFG00000012051,PDIA5
8642,ENSCAFG00000012052,IDH2
8643,ENSCAFG00000012054,ENSA
8644,ENSCAFG00000012056,ZSCAN29
8645,ENSCAFG00000012057,EIF3A
8646,ENSCAFG00000012058,CTCFL
8647,ENSCAFG00000012059,CAMK2D
8648,ENSCAFG00000012060,ORC2
8649,ENSCAFG00000012062,NA
8650,ENSCAFG00000012063,BMX
8651,ENSCAFG00000012065,PCK1
8652,ENSCAFG00000012066,ABCC9
8653,ENSCAFG00000012067,AP1B1
8654,ENSCAFG00000012068,AGT
8655,ENSCAFG00000012070,FGR
8656,ENSCAFG00000012071,NA
8657,ENSCAFG00000012072,SEC22A
8658,ENSCAFG00000012073,LIMK1
8659,ENSCAFG00000012074,C24H20orf85
8660,ENSCAFG00000012075,HORMAD1
8661,ENSCAFG00000012076,SLC25A20
8662,ENSCAFG00000012077,KCNH1
8663,ENSCAFG00000012078,ZNF311
8664,ENSCAFG00000012079,MCAM
8665,ENSCAFG00000012080,COG2
8666,ENSCAFG00000012081,PC
8667,ENSCAFG00000012082,SEMA4B
8668,ENSCAFG00000012083,TSSK4
8669,ENSCAFG00000012084,ADCY5
8670,ENSCAFG00000012085,ABCC5
8671,ENSCAFG00000012086,CTSS
8672,ENSCAFG00000012088,TUBGCP4
8673,ENSCAFG00000012089,NA
8674,ENSCAFG00000012090,DENND10
8675,ENSCAFG00000012091,HACD2
8676,ENSCAFG00000012092,AGAP1
8677,ENSCAFG00000012093,CTSK
8678,ENSCAFG00000012095,AHDC1
8679,ENSCAFG00000012096,FAM126B
8680,ENSCAFG00000012097,NEDD8
8681,ENSCAFG00000012098,PGBD5
8682,ENSCAFG00000012099,CIB1
8683,ENSCAFG00000012100,CBL
8684,ENSCAFG00000012101,RAB22A
8685,ENSCAFG00000012102,SFXN4
8686,ENSCAFG00000012103,NGRN
8687,ENSCAFG00000012104,WASF2
8688,ENSCAFG00000012105,GALNT2
8689,ENSCAFG00000012106,EMID1
8690,ENSCAFG00000012107,RCOR3
8691,ENSCAFG00000012108,PRKAR2A
8692,ENSCAFG00000012109,PRDX3
8693,ENSCAFG00000012110,VAPB
8694,ENSCAFG00000012111,NDUFB3
8695,ENSCAFG00000012112,ACE2
8696,ENSCAFG00000012113,VPS33B
8697,ENSCAFG00000012114,RHBDD3
8698,ENSCAFG00000012118,URB2
8699,ENSCAFG00000012119,MYLK
8700,ENSCAFG00000012120,TRAF5
8701,ENSCAFG00000012122,GPR3
8702,ENSCAFG00000012123,NA
8703,ENSCAFG00000012124,TAF5L
8704,ENSCAFG00000012125,NA
8705,ENSCAFG00000012126,HYOU1
8706,ENSCAFG00000012127,GMPR2
8707,ENSCAFG00000012128,LRP2
8708,ENSCAFG00000012129,GRK5
8709,ENSCAFG00000012130,CFLAR
8710,ENSCAFG00000012131,NA
8711,ENSCAFG00000012132,NA
8712,ENSCAFG00000012133,OR2W1
8713,ENSCAFG00000012135,CD164L2
8714,ENSCAFG00000012136,NEK2
8715,ENSCAFG00000012137,ABCB10
8716,ENSCAFG00000012140,PRC1
8717,ENSCAFG00000012141,NA
8718,ENSCAFG00000012143,NPEPL1
8719,ENSCAFG00000012144,MAP3K6
8720,ENSCAFG00000012145,IP6K2
8721,ENSCAFG00000012146,SCN4A
8722,ENSCAFG00000012147,HTR3E
8723,ENSCAFG00000012148,GBX2
8724,ENSCAFG00000012149,ARNT
8725,ENSCAFG00000012150,CA5B
8726,ENSCAFG00000012151,NUP133
8727,ENSCAFG00000012152,GABBR1
8728,ENSCAFG00000012155,LPGAT1
8729,ENSCAFG00000012156,ARSJ
8730,ENSCAFG00000012157,NA
8731,ENSCAFG00000012158,EIF2B5
8732,ENSCAFG00000012159,ASB18
8733,ENSCAFG00000012160,EWSR1
8734,ENSCAFG00000012163,NELFCD
8735,ENSCAFG00000012164,NCKIPSD
8736,ENSCAFG00000012169,SYTL1
8737,ENSCAFG00000012170,IQCA1
8738,ENSCAFG00000012171,TIAL1
8739,ENSCAFG00000012173,UGT8
8740,ENSCAFG00000012174,ATP1A4
8741,ENSCAFG00000012175,SLC26A6
8742,ENSCAFG00000012176,INTS7
8743,ENSCAFG00000012177,MOG
8744,ENSCAFG00000012178,TMEM222
8745,ENSCAFG00000012179,UNC45A
8746,ENSCAFG00000012180,DVL3
8747,ENSCAFG00000012181,ACTC1
8748,ENSCAFG00000012182,TGM1
8749,ENSCAFG00000012183,CTSZ
8750,ENSCAFG00000012184,NA
8751,ENSCAFG00000012185,NA
8752,ENSCAFG00000012186,POLR1H
8753,ENSCAFG00000012187,NLRX1
8754,ENSCAFG00000012188,FLACC1
8755,ENSCAFG00000012189,PPP1R11
8756,ENSCAFG00000012191,RABGGTA
8757,ENSCAFG00000012192,WDTC1
8758,ENSCAFG00000012193,RNF39
8759,ENSCAFG00000012195,LDHB
8760,ENSCAFG00000012196,NA
8761,ENSCAFG00000012197,CCDC14
8762,ENSCAFG00000012198,ABCG4
8763,ENSCAFG00000012199,BAG3
8764,ENSCAFG00000012200,TRIM10
8765,ENSCAFG00000012201,NA
8766,ENSCAFG00000012205,INPP5F
8767,ENSCAFG00000012206,ACKR3
8768,ENSCAFG00000012207,SLC9A1
8769,ENSCAFG00000012211,NDST4
8770,ENSCAFG00000012212,RAB4A
8771,ENSCAFG00000012213,NOP9
8772,ENSCAFG00000012214,KDF1
8773,ENSCAFG00000012215,AP1S2
8774,ENSCAFG00000012217,TRAK2
8775,ENSCAFG00000012219,GAS2L1
8776,ENSCAFG00000012220,PRELID3B
8777,ENSCAFG00000012221,RECQL
8778,ENSCAFG00000012222,NA
8779,ENSCAFG00000012224,HINFP
8780,ENSCAFG00000012225,MCMBP
8781,ENSCAFG00000012226,COL6A3
8782,ENSCAFG00000012228,S100B
8783,ENSCAFG00000012229,NUDC
8784,ENSCAFG00000012230,RASL10A
8785,ENSCAFG00000012233,NA
8786,ENSCAFG00000012234,NA
8787,ENSCAFG00000012236,MLPH
8788,ENSCAFG00000012237,PRMT2
8789,ENSCAFG00000012239,HDDC3
8790,ENSCAFG00000012240,NA
8791,ENSCAFG00000012242,ZNF831
8792,ENSCAFG00000012243,NEFH
8793,ENSCAFG00000012245,EDN3
8794,ENSCAFG00000012247,SPX
8795,ENSCAFG00000012249,ADCY1
8796,ENSCAFG00000012251,C18H11orf80
8797,ENSCAFG00000012254,LTB4R
8798,ENSCAFG00000012255,RAB17
8799,ENSCAFG00000012256,GOLT1B
8800,ENSCAFG00000012257,AP2M1
8801,ENSCAFG00000012258,PHACTR3
8802,ENSCAFG00000012259,MAN2A2
8803,ENSCAFG00000012260,DTL
8804,ENSCAFG00000012261,NR0B2
8805,ENSCAFG00000012262,THOC5
8806,ENSCAFG00000012265,GPATCH3
8807,ENSCAFG00000012267,NA
8808,ENSCAFG00000012268,PRLH
8809,ENSCAFG00000012269,C2CD2L
8810,ENSCAFG00000012270,SEC23IP
8811,ENSCAFG00000012273,GRPR
8812,ENSCAFG00000012274,NA
8813,ENSCAFG00000012275,NA
8814,ENSCAFG00000012279,GPN2
8815,ENSCAFG00000012280,NA
8816,ENSCAFG00000012281,KALRN
8817,ENSCAFG00000012283,NA
8818,ENSCAFG00000012285,CERS2
8819,ENSCAFG00000012286,STRADB
8820,ENSCAFG00000012290,SFN
8821,ENSCAFG00000012291,NIPSNAP1
8822,ENSCAFG00000012292,NA
8823,ENSCAFG00000012293,ADCY4
8824,ENSCAFG00000012294,IGFBP3
8825,ENSCAFG00000012295,SYCP2
8826,ENSCAFG00000012296,NA
8827,ENSCAFG00000012297,ZDHHC18
8828,ENSCAFG00000012298,FES
8829,ENSCAFG00000012299,NDST3
8830,ENSCAFG00000012300,PIGV
8831,ENSCAFG00000012301,TNS3
8832,ENSCAFG00000012302,DPAGT1
8833,ENSCAFG00000012303,LRRFIP1
8834,ENSCAFG00000012304,PPP2R5A
8835,ENSCAFG00000012305,KLHL41
8836,ENSCAFG00000012306,SPTBN2
8837,ENSCAFG00000012307,NF2
8838,ENSCAFG00000012309,ANXA9
8839,ENSCAFG00000012313,OR51V1
8840,ENSCAFG00000012314,ARID1A
8841,ENSCAFG00000012315,TFAM
8842,ENSCAFG00000012316,NA
8843,ENSCAFG00000012317,TMEM237
8844,ENSCAFG00000012318,PLPP4
8845,ENSCAFG00000012319,UPK2
8846,ENSCAFG00000012320,TMEM89
8847,ENSCAFG00000012323,OR51AB4
8848,ENSCAFG00000012325,PYROXD1
8849,ENSCAFG00000012326,MINDY1
8850,ENSCAFG00000012327,WDR11
8851,ENSCAFG00000012328,PRSS12
8852,ENSCAFG00000012329,UQCRC1
8853,ENSCAFG00000012330,PACC1
8854,ENSCAFG00000012331,BICC1
8855,ENSCAFG00000012332,H2AX
8856,ENSCAFG00000012333,PPP1R3D
8857,ENSCAFG00000012334,CABP7
8858,ENSCAFG00000012336,CDH26
8859,ENSCAFG00000012337,MPP4
8860,ENSCAFG00000012338,NENF
8861,ENSCAFG00000012339,ATF3
8862,ENSCAFG00000012340,ABCF3
8863,ENSCAFG00000012342,HMBS
8864,ENSCAFG00000012343,ZMAT5
8865,ENSCAFG00000012344,FASTKD1
8866,ENSCAFG00000012345,SEC24D
8867,ENSCAFG00000012347,FAM71A
8868,ENSCAFG00000012349,PRUNE1
8869,ENSCAFG00000012352,NSL1
8870,ENSCAFG00000012353,FURIN
8871,ENSCAFG00000012355,TATDN3
8872,ENSCAFG00000012357,RBM44
8873,ENSCAFG00000012360,ALS2
8874,ENSCAFG00000012361,ASCC2
8875,ENSCAFG00000012363,UBE2F
8876,ENSCAFG00000012364,FLVCR1
8877,ENSCAFG00000012366,VPS11
8878,ENSCAFG00000012367,RIPK3
8879,ENSCAFG00000012368,SLCO1A2
8880,ENSCAFG00000012370,SCLY
8881,ENSCAFG00000012371,NA
8882,ENSCAFG00000012372,PPIG
8883,ENSCAFG00000012373,SLCO1B3
8884,ENSCAFG00000012374,FGFR2
8885,ENSCAFG00000012375,NFATC4
8886,ENSCAFG00000012376,VASH2
8887,ENSCAFG00000012377,SLCO1C1
8888,ENSCAFG00000012378,RBM4B
8889,ENSCAFG00000012380,SLC37A4
8890,ENSCAFG00000012381,BNIPL
8891,ENSCAFG00000012382,NA
8892,ENSCAFG00000012383,TRAPPC4
8893,ENSCAFG00000012384,CDK15
8894,ENSCAFG00000012385,BLM
8895,ENSCAFG00000012386,KLHL30
8896,ENSCAFG00000012387,CCDC173
8897,ENSCAFG00000012389,ANGEL2
8898,ENSCAFG00000012390,NYNRIN
8899,ENSCAFG00000012391,PDE3A
8900,ENSCAFG00000012392,CDC42SE1
8901,ENSCAFG00000012395,RPS25
8902,ENSCAFG00000012396,PHYHIPL
8903,ENSCAFG00000012398,NA
8904,ENSCAFG00000012400,ATE1
8905,ENSCAFG00000012401,UMPS
8906,ENSCAFG00000012403,COL7A1
8907,ENSCAFG00000012404,CENATAC
8908,ENSCAFG00000012405,RBM14
8909,ENSCAFG00000012406,ILKAP
8910,ENSCAFG00000012407,FZD7
8911,ENSCAFG00000012408,RPS6KA1
8912,ENSCAFG00000012409,KHNYN
8913,ENSCAFG00000012410,CRTC3
8914,ENSCAFG00000012412,NA
8915,ENSCAFG00000012413,RPS6KC1
8916,ENSCAFG00000012414,FAM13C
8917,ENSCAFG00000012416,CTPS2
8918,ENSCAFG00000012417,FOXR1
8919,ENSCAFG00000012418,SSB
8920,ENSCAFG00000012419,NSMCE4A
8921,ENSCAFG00000012420,MTMR3
8922,ENSCAFG00000012422,KIAA2012
8923,ENSCAFG00000012423,CCS
8924,ENSCAFG00000012424,SYNPO2
8925,ENSCAFG00000012426,CCDC87
8926,ENSCAFG00000012427,GABPB2
8927,ENSCAFG00000012429,VWA5B2
8928,ENSCAFG00000012430,BCL9L
8929,ENSCAFG00000012431,SUMO1
8930,ENSCAFG00000012432,MYOZ2
8931,ENSCAFG00000012433,PER2
8932,ENSCAFG00000012434,CTSF
8933,ENSCAFG00000012436,CDH4
8934,ENSCAFG00000012437,SDR39U1
8935,ENSCAFG00000012438,METTL5
8936,ENSCAFG00000012439,CXCR5
8937,ENSCAFG00000012440,SLC16A9
8938,ENSCAFG00000012441,AEBP2
8939,ENSCAFG00000012442,DDX6
8940,ENSCAFG00000012443,CMA1
8941,ENSCAFG00000012444,ALG3
8942,ENSCAFG00000012445,PROX1
8943,ENSCAFG00000012447,TRAF3IP1
8944,ENSCAFG00000012448,NOP58
8945,ENSCAFG00000012449,USP53
8946,ENSCAFG00000012452,CCDC6
8947,ENSCAFG00000012455,TREH
8948,ENSCAFG00000012456,UBR3
8949,ENSCAFG00000012457,NA
8950,ENSCAFG00000012459,HORMAD2
8951,ENSCAFG00000012460,SMYD2
8952,ENSCAFG00000012461,ASB1
8953,ENSCAFG00000012464,FAM117B
8954,ENSCAFG00000012468,OSM
8955,ENSCAFG00000012469,TWIST2
8956,ENSCAFG00000012470,CASQ1
8957,ENSCAFG00000012472,PDE5A
8958,ENSCAFG00000012473,SEMA6C
8959,ENSCAFG00000012475,PEA15
8960,ENSCAFG00000012477,ITGB5
8961,ENSCAFG00000012478,PLEKHA5
8962,ENSCAFG00000012479,NA
8963,ENSCAFG00000012482,NA
8964,ENSCAFG00000012483,TMEM270
8965,ENSCAFG00000012487,MYO3B
8966,ENSCAFG00000012488,LIN28A
8967,ENSCAFG00000012489,CASTOR1
8968,ENSCAFG00000012490,LYSMD1
8969,ENSCAFG00000012493,PFKFB4
8970,ENSCAFG00000012494,TACC2
8971,ENSCAFG00000012496,ZNF683
8972,ENSCAFG00000012497,ICA1L
8973,ENSCAFG00000012499,SCNM1
8974,ENSCAFG00000012501,NA
8975,ENSCAFG00000012503,METTL27
8976,ENSCAFG00000012504,ACTN3
8977,ENSCAFG00000012506,CAPZA3
8978,ENSCAFG00000012507,NA
8979,ENSCAFG00000012508,TP53BP1
8980,ENSCAFG00000012509,TAF4
8981,ENSCAFG00000012510,PEX19
8982,ENSCAFG00000012511,CRYBG2
8983,ENSCAFG00000012512,OR51P1
8984,ENSCAFG00000012514,TBC1D10A
8985,ENSCAFG00000012516,NA
8986,ENSCAFG00000012517,TMOD4
8987,ENSCAFG00000012518,LSM14B
8988,ENSCAFG00000012519,WDR12
8989,ENSCAFG00000012520,CD52
8990,ENSCAFG00000012521,TLK1
8991,ENSCAFG00000012522,NA
8992,ENSCAFG00000012523,CLDN4
8993,ENSCAFG00000012525,MUC13
8994,ENSCAFG00000012526,MMP26
8995,ENSCAFG00000012528,PSMA7
8996,ENSCAFG00000012530,PTPN14
8997,ENSCAFG00000012533,ECE2
8998,ENSCAFG00000012534,BTBD16
8999,ENSCAFG00000012537,PHLDB1
9000,ENSCAFG00000012538,PLCZ1
9001,ENSCAFG00000012539,ABHD11
9002,ENSCAFG00000012540,VPS72
9003,ENSCAFG00000012542,HEG1
9004,ENSCAFG00000012543,ATRIP
9005,ENSCAFG00000012544,COPA
9006,ENSCAFG00000012545,CARF
9007,ENSCAFG00000012546,HDAC4
9008,ENSCAFG00000012547,PLEKHA1
9009,ENSCAFG00000012548,CCDC51
9010,ENSCAFG00000012549,OR51H1
9011,ENSCAFG00000012550,SP5
9012,ENSCAFG00000012551,UBXN11
9013,ENSCAFG00000012552,SS18L1
9014,ENSCAFG00000012553,PRKD1
9015,ENSCAFG00000012554,PIP5K1A
9016,ENSCAFG00000012555,SLC12A8
9017,ENSCAFG00000012556,HTRA1
9018,ENSCAFG00000012557,NCSTN
9019,ENSCAFG00000012558,NA
9020,ENSCAFG00000012559,SF3A1
9021,ENSCAFG00000012560,GAD1
