ENSCAF (results),ensembl_gene_id,Hugo_Symbol,ENSCAF (add = in front),Hugo_Symbol (add = in front)
,ENSCAFG00000029246,NA,,
,ENSCAFG00000029248,PPP1R14A,,
,ENSCAFG00000029249,ABT1,,
,ENSCAFG00000029250,CDK13,,
,ENSCAFG00000029251,NA,,
,ENSCAFG00000029252,RND3,,
,ENSCAFG00000029254,NA,,
,ENSCAFG00000029255,NA,,
,ENSCAFG00000029256,CEP112,,
,ENSCAFG00000029259,NA,,
,ENSCAFG00000029260,H2AC10,,
,ENSCAFG00000029262,NA,,
,ENSCAFG00000029263,NA,,
,ENSCAFG00000029264,MINDY4B,,
,ENSCAFG00000029265,THY1,,
,ENSCAFG00000029266,TEN1,,
,ENSCAFG00000029267,CDC42EP5,,
,ENSCAFG00000029269,NA,,
,ENSCAFG00000029274,NA,,
,ENSCAFG00000029278,SOX18,,
,ENSCAFG00000029280,TSPAN19,,
,ENSCAFG00000029281,NA,,
,ENSCAFG00000029282,NA,,
,ENSCAFG00000029283,NA,,
,ENSCAFG00000029284,SAT1,,
,ENSCAFG00000029285,NA,,
,ENSCAFG00000029286,CD7,,
,ENSCAFG00000029287,GLI4,,
,ENSCAFG00000029288,NA,,
,ENSCAFG00000029289,NA,,
,ENSCAFG00000029291,OR2F1C,,
,ENSCAFG00000029292,GGT5,,
,ENSCAFG00000029293,NA,,
,ENSCAFG00000029297,ANKRD22,,
,ENSCAFG00000029298,GGTA1,,
,ENSCAFG00000029300,ITGB3BP,,
,ENSCAFG00000029301,OR10G9,,
,ENSCAFG00000029305,NA,,
,ENSCAFG00000029306,NA,,
,ENSCAFG00000029307,OR52M2,,
,ENSCAFG00000029308,NA,,
,ENSCAFG00000029309,OR6AE1,,
,ENSCAFG00000029311,PCP4,,
,ENSCAFG00000029312,ZNF582,,
,ENSCAFG00000029313,CLDN1,,
,ENSCAFG00000029314,NA,,
,ENSCAFG00000029316,NA,,
,ENSCAFG00000029317,OR6M6,,
,ENSCAFG00000029321,WNT5A,,
,ENSCAFG00000029322,SCN2B,,
,ENSCAFG00000029325,NA,,
,ENSCAFG00000029326,FAM133B,,
,ENSCAFG00000029327,ZNF484,,
,ENSCAFG00000029329,NA,,
,ENSCAFG00000029331,AURKA,,
,ENSCAFG00000029333,SPINK9,,
,ENSCAFG00000029334,GINS1,,
,ENSCAFG00000029336,ODF3B,,
,ENSCAFG00000029337,CEP20,,
,ENSCAFG00000029349,MBOAT4,,
,ENSCAFG00000029350,NA,,
,ENSCAFG00000029352,TMEM170B,,
,ENSCAFG00000029353,LNP1,,
,ENSCAFG00000029355,TOR1AIP2,,
,ENSCAFG00000029357,NCEH1,,
,ENSCAFG00000029358,FAAP24,,
,ENSCAFG00000029359,KCNK5,,
,ENSCAFG00000029360,NA,,
,ENSCAFG00000029362,NA,,
,ENSCAFG00000029363,NA,,
,ENSCAFG00000029367,COL28A1,,
,ENSCAFG00000029371,NA,,
,ENSCAFG00000029372,NA,,
,ENSCAFG00000029374,NA,,
,ENSCAFG00000029376,NA,,
,ENSCAFG00000029379,UBE2S,,
,ENSCAFG00000029380,TNFRSF6B,,
,ENSCAFG00000029384,NA,,
,ENSCAFG00000029385,NA,,
,ENSCAFG00000029386,NA,,
,ENSCAFG00000029387,TIGAR,,
,ENSCAFG00000029389,NA,,
,ENSCAFG00000029392,NA,,
,ENSCAFG00000029393,NA,,
,ENSCAFG00000029394,HAS2,,
,ENSCAFG00000029395,NA,,
,ENSCAFG00000029396,BASP1,,
,ENSCAFG00000029398,MEIOSIN,,
,ENSCAFG00000029402,NA,,
,ENSCAFG00000029403,NA,,
,ENSCAFG00000029405,NA,,
,ENSCAFG00000029407,OR56A3C,,
,ENSCAFG00000029409,NA,,
,ENSCAFG00000029411,OR2F1D,,
,ENSCAFG00000029413,NA,,
,ENSCAFG00000029414,NA,,
,ENSCAFG00000029417,NA,,
,ENSCAFG00000029418,NA,,
,ENSCAFG00000029420,NA,,
,ENSCAFG00000029421,NA,,
,ENSCAFG00000029422,NA,,
,ENSCAFG00000029423,NA,,
,ENSCAFG00000029424,REPIN1,,
,ENSCAFG00000029425,SRPK3,,
,ENSCAFG00000029426,NETO2,,
,ENSCAFG00000029428,NA,,
,ENSCAFG00000029430,CCKAR,,
,ENSCAFG00000029431,SYNPR,,
,ENSCAFG00000029432,ZNF19,,
,ENSCAFG00000029434,TIMM10B,,
,ENSCAFG00000029436,TMEM167A,,
,ENSCAFG00000029438,NPY5R,,
,ENSCAFG00000029439,TMA7,,
,ENSCAFG00000029442,CCN2,,
,ENSCAFG00000029443,NA,,
,ENSCAFG00000029445,H2BC2,,
,ENSCAFG00000029449,NA,,
,ENSCAFG00000029451,H4C11,,
,ENSCAFG00000029453,OR52L1,,
,ENSCAFG00000029454,NA,,
,ENSCAFG00000029458,SNAI3,,
,ENSCAFG00000029460,VWC2L,,
,ENSCAFG00000029461,PGLYRP1,,
,ENSCAFG00000029462,NA,,
,ENSCAFG00000029463,SPAG8,,
,ENSCAFG00000029464,CDC34,,
,ENSCAFG00000029465,NA,,
,ENSCAFG00000029466,SLC9A4,,
,ENSCAFG00000029467,NA,,
,ENSCAFG00000029468,OSGIN2,,
,ENSCAFG00000029470,NA,,
,ENSCAFG00000029471,CLIC2,,
,ENSCAFG00000029474,GADD45A,,
,ENSCAFG00000029475,B3GALT5,,
,ENSCAFG00000029477,NA,,
,ENSCAFG00000029480,GEMIN6,,
,ENSCAFG00000029482,KLHL11,,
,ENSCAFG00000029483,C9H17orf67,,
,ENSCAFG00000029484,METTL21A,,
,ENSCAFG00000029489,NA,,
,ENSCAFG00000029490,NA,,
,ENSCAFG00000029491,NA,,
,ENSCAFG00000029492,ZNF260,,
,ENSCAFG00000029496,TP53RK,,
,ENSCAFG00000029498,FANCF,,
,ENSCAFG00000029502,NA,,
,ENSCAFG00000029503,NA,,
,ENSCAFG00000029504,ZNF432,,
,ENSCAFG00000029505,NA,,
,ENSCAFG00000029506,GLO1,,
,ENSCAFG00000029507,NXPH4,,
,ENSCAFG00000029508,NA,,
,ENSCAFG00000029509,MCEMP1,,
,ENSCAFG00000029513,ZNF829,,
,ENSCAFG00000029516,A4GNT,,
,ENSCAFG00000029517,SPATA45,,
,ENSCAFG00000029519,LDLRAP1,,
,ENSCAFG00000029522,EPHX3,,
,ENSCAFG00000029523,NA,,
,ENSCAFG00000029524,NA,,
,ENSCAFG00000029525,NA,,
,ENSCAFG00000029526,LBX2,,
,ENSCAFG00000029527,OR10AG1,,
,ENSCAFG00000029529,KLK10,,
,ENSCAFG00000029530,LRRC7,,
,ENSCAFG00000029531,NA,,
,ENSCAFG00000029532,NA,,
,ENSCAFG00000029533,NA,,
,ENSCAFG00000029534,BLOC1S2,,
,ENSCAFG00000029537,GJB2,,
,ENSCAFG00000029538,NA,,
,ENSCAFG00000029541,ATF5,,
,ENSCAFG00000029542,NA,,
,ENSCAFG00000029548,C7H18orf21,,
,ENSCAFG00000029549,NA,,
,ENSCAFG00000029552,CSKMT,,
,ENSCAFG00000029554,NA,,
,ENSCAFG00000029555,OR52A1,,
,ENSCAFG00000029557,TRMT61A,,
,ENSCAFG00000029558,BMF,,
,ENSCAFG00000029559,NA,,
,ENSCAFG00000029565,C6H1orf52,,
,ENSCAFG00000029568,NA,,
,ENSCAFG00000029570,KANK3,,
,ENSCAFG00000029572,TRDV3,,
,ENSCAFG00000029573,COQ10A,,
,ENSCAFG00000029577,RGS12,,
,ENSCAFG00000029578,NA,,
,ENSCAFG00000029579,ZNF70,,
,ENSCAFG00000029581,NA,,
,ENSCAFG00000029582,NA,,
,ENSCAFG00000029584,EIF1,,
,ENSCAFG00000029586,GCHFR,,
,ENSCAFG00000029587,NA,,
,ENSCAFG00000029589,GALP,,
,ENSCAFG00000029590,FAM8A1,,
,ENSCAFG00000029592,LHFPL4,,
,ENSCAFG00000029593,TMEM35A,,
,ENSCAFG00000029596,GNA12,,
,ENSCAFG00000029598,DNASE1L2,,
,ENSCAFG00000029600,OTX1,,
,ENSCAFG00000029601,C11H9orf152,,
,ENSCAFG00000029602,NA,,
,ENSCAFG00000029603,FOXN2,,
,ENSCAFG00000029605,CNEP1R1,,
,ENSCAFG00000029607,STXBP6,,
,ENSCAFG00000029608,NA,,
,ENSCAFG00000029609,DMAC1,,
,ENSCAFG00000029611,OR52H9,,
,ENSCAFG00000029612,MSS51,,
,ENSCAFG00000029614,FBXO6,,
,ENSCAFG00000029615,TCF24,,
,ENSCAFG00000029617,TM2D2,,
,ENSCAFG00000029618,LAMTOR2,,
,ENSCAFG00000029620,SRSF7,,
,ENSCAFG00000029621,ACER2,,
,ENSCAFG00000029622,NA,,
,ENSCAFG00000029623,TRBV30,,
,ENSCAFG00000029625,ANKRD63,,
,ENSCAFG00000029626,NA,,
,ENSCAFG00000029628,NA,,
,ENSCAFG00000029631,ZNF613,,
,ENSCAFG00000029634,NA,,
,ENSCAFG00000029635,EEF1B2,,
,ENSCAFG00000029636,SUPT7L,,
,ENSCAFG00000029637,NA,,
,ENSCAFG00000029638,NA,,
,ENSCAFG00000029639,NA,,
,ENSCAFG00000029641,ERICH2,,
,ENSCAFG00000029643,PIGK,,
,ENSCAFG00000029644,GPR132,,
,ENSCAFG00000029645,FXN,,
,ENSCAFG00000029647,NA,,
,ENSCAFG00000029649,ZNF551,,
,ENSCAFG00000029650,NA,,
,ENSCAFG00000029651,NA,,
,ENSCAFG00000029652,NA,,
,ENSCAFG00000029654,NA,,
,ENSCAFG00000029655,NA,,
,ENSCAFG00000029656,NA,,
,ENSCAFG00000029660,CHN1,,
,ENSCAFG00000029661,CFHR5,,
,ENSCAFG00000029663,NA,,
,ENSCAFG00000029666,HNRNPLL,,
,ENSCAFG00000029670,NA,,
,ENSCAFG00000029671,NA,,
,ENSCAFG00000029673,NA,,
,ENSCAFG00000029674,NA,,
,ENSCAFG00000029675,NA,,
,ENSCAFG00000029679,NA,,
,ENSCAFG00000029681,NA,,
,ENSCAFG00000029682,NA,,
,ENSCAFG00000029683,OR2D37,,
,ENSCAFG00000029684,NA,,
,ENSCAFG00000029688,NA,,
,ENSCAFG00000029689,NA,,
,ENSCAFG00000029690,ZNF517,,
,ENSCAFG00000029692,KCNK12,,
,ENSCAFG00000029693,CAMLG,,
,ENSCAFG00000029694,NA,,
,ENSCAFG00000029695,FYTTD1,,
,ENSCAFG00000029699,OR2L3,,
,ENSCAFG00000029700,LPAR6,,
,ENSCAFG00000029703,OR52E2B,,
,ENSCAFG00000029704,NA,,
,ENSCAFG00000029705,NA,,
,ENSCAFG00000029707,NA,,
,ENSCAFG00000029709,NA,,
,ENSCAFG00000029711,ZNF2,,
,ENSCAFG00000029718,IER5,,
,ENSCAFG00000029720,OR4C5,,
,ENSCAFG00000029721,ZNF132,,
,ENSCAFG00000029722,TLCD1,,
,ENSCAFG00000029723,PXT1,,
,ENSCAFG00000029724,NA,,
,ENSCAFG00000029726,ARMH2,,
,ENSCAFG00000029729,C1H9orf40,,
,ENSCAFG00000029732,BRMS1L,,
,ENSCAFG00000029733,RPUSD3,,
,ENSCAFG00000029735,OR9G1,,
,ENSCAFG00000029736,NA,,
,ENSCAFG00000029738,CACNG7,,
,ENSCAFG00000029740,MSRB3,,
,ENSCAFG00000029742,NA,,
,ENSCAFG00000029744,NA,,
,ENSCAFG00000029745,NRTN,,
,ENSCAFG00000029746,NA,,
,ENSCAFG00000029747,NA,,
,ENSCAFG00000029750,NA,,
,ENSCAFG00000029752,C11H5orf15,,
,ENSCAFG00000029753,SPINK7,,
,ENSCAFG00000029755,PYURF,,
,ENSCAFG00000029756,PPP1R1A,,
,ENSCAFG00000029757,MMD,,
,ENSCAFG00000029759,H2AC13,,
,ENSCAFG00000029760,OR6Z1,,
,ENSCAFG00000029764,NA,,
,ENSCAFG00000029765,FAM155A,,
,ENSCAFG00000029769,RD3L,,
,ENSCAFG00000029770,OR5I1,,
,ENSCAFG00000029771,ETFRF1,,
,ENSCAFG00000029772,BORCS5,,
,ENSCAFG00000029773,TEX48,,
,ENSCAFG00000029776,ZNF606,,
,ENSCAFG00000029777,NA,,
,ENSCAFG00000029779,NA,,
,ENSCAFG00000029780,NA,,
,ENSCAFG00000029781,ABHD16B,,
,ENSCAFG00000029782,LRRC14B,,
,ENSCAFG00000029784,NA,,
,ENSCAFG00000029785,AS3MT,,
,ENSCAFG00000029786,BDKRB2,,
,ENSCAFG00000029787,SAAL1,,
,ENSCAFG00000029788,C21H11orf97,,
,ENSCAFG00000029789,CDHR4,,
,ENSCAFG00000029790,TRIM17,,
,ENSCAFG00000029792,EMC7,,
,ENSCAFG00000029793,NA,,
,ENSCAFG00000029796,NA,,
,ENSCAFG00000029797,SIX1,,
,ENSCAFG00000029799,RASSF5,,
,ENSCAFG00000029801,DUSP26,,
,ENSCAFG00000029803,NA,,
,ENSCAFG00000029806,NA,,
,ENSCAFG00000029808,OR4D9,,
,ENSCAFG00000029809,CACNG2,,
,ENSCAFG00000029814,ZNF175,,
,ENSCAFG00000029815,COMMD6,,
,ENSCAFG00000029817,ZBTB5,,
,ENSCAFG00000029818,NA,,
,ENSCAFG00000029819,CELSR3,,
,ENSCAFG00000029822,VPS26B,,
,ENSCAFG00000029823,OR9G10,,
,ENSCAFG00000029825,NA,,
,ENSCAFG00000029826,DUSP1,,
,ENSCAFG00000029827,KHDC3L,,
,ENSCAFG00000029830,NA,,
,ENSCAFG00000029831,CRBN,,
,ENSCAFG00000029834,SMIM8,,
,ENSCAFG00000029835,NIP7,,
,ENSCAFG00000029836,CENPW,,
,ENSCAFG00000029837,NA,,
,ENSCAFG00000029839,NA,,
,ENSCAFG00000029840,NA,,
,ENSCAFG00000029842,MAFF,,
,ENSCAFG00000029844,KCNJ10,,
,ENSCAFG00000029845,NOM1,,
,ENSCAFG00000029846,ELMOD2,,
,ENSCAFG00000029847,LASP1,,
,ENSCAFG00000029848,RAB5IF,,
,ENSCAFG00000029850,NA,,
,ENSCAFG00000029851,SMCO4,,
,ENSCAFG00000029852,ZNF48,,
,ENSCAFG00000029853,CDKN1A,,
,ENSCAFG00000029854,NA,,
,ENSCAFG00000029855,NA,,
,ENSCAFG00000029858,NA,,
,ENSCAFG00000029864,NA,,
,ENSCAFG00000029865,NA,,
,ENSCAFG00000029867,NA,,
,ENSCAFG00000029868,NA,,
,ENSCAFG00000029869,NA,,
,ENSCAFG00000029871,ZNF180,,
,ENSCAFG00000029872,IAPP,,
,ENSCAFG00000029876,FAM166C,,
,ENSCAFG00000029880,NA,,
,ENSCAFG00000029881,SAMD14,,
,ENSCAFG00000029882,MISP,,
,ENSCAFG00000029883,SLC25A36,,
,ENSCAFG00000029884,NA,,
,ENSCAFG00000029889,SRP14,,
,ENSCAFG00000029890,FGF9,,
,ENSCAFG00000029891,SH2D1A,,
,ENSCAFG00000029892,RPL13A,,
,ENSCAFG00000029894,NA,,
,ENSCAFG00000029896,NKX6-2,,
,ENSCAFG00000029897,NA,,
,ENSCAFG00000029898,NA,,
,ENSCAFG00000029899,NA,,
,ENSCAFG00000029901,C1QTNF2,,
,ENSCAFG00000029903,NA,,
,ENSCAFG00000029905,NA,,
,ENSCAFG00000029906,HIKESHI,,
,ENSCAFG00000029907,LLCFC1,,
,ENSCAFG00000029911,ZNF768,,
,ENSCAFG00000029912,PRRT4,,
,ENSCAFG00000029915,SENP7,,
,ENSCAFG00000029917,NA,,
,ENSCAFG00000029918,NA,,
,ENSCAFG00000029919,CLIC3,,
,ENSCAFG00000029920,TSC22D3,,
,ENSCAFG00000029921,NA,,
,ENSCAFG00000029922,NA,,
,ENSCAFG00000029923,SPDYA,,
,ENSCAFG00000029924,PRR27,,
,ENSCAFG00000029925,EDA,,
,ENSCAFG00000029927,SPRN,,
,ENSCAFG00000029928,NA,,
,ENSCAFG00000029929,PKP1,,
,ENSCAFG00000029930,OR10A5E,,
,ENSCAFG00000029932,OR2A12,,
,ENSCAFG00000029933,CHIC1,,
,ENSCAFG00000029934,HS6ST3,,
,ENSCAFG00000029935,NA,,
,ENSCAFG00000029937,EFHD1,,
,ENSCAFG00000029939,NA,,
,ENSCAFG00000029941,UBE2G1,,
,ENSCAFG00000029944,ZNF45,,
,ENSCAFG00000029946,NA,,
,ENSCAFG00000029947,NA,,
,ENSCAFG00000029948,IDNK,,
,ENSCAFG00000029949,ZFP14,,
,ENSCAFG00000029950,PKIB,,
,ENSCAFG00000029961,APCDD1L,,
,ENSCAFG00000029965,FAM229B,,
,ENSCAFG00000029966,ALDH1L1,,
,ENSCAFG00000029967,NA,,
,ENSCAFG00000029968,SHH,,
,ENSCAFG00000029969,RGS4,,
,ENSCAFG00000029970,TMEM250,,
,ENSCAFG00000029971,OTUD6B,,
,ENSCAFG00000029972,TRIM62,,
,ENSCAFG00000029973,NA,,
,ENSCAFG00000029974,NA,,
,ENSCAFG00000029975,LAMTOR3,,
,ENSCAFG00000029976,DNAJB9,,
,ENSCAFG00000029977,NA,,
,ENSCAFG00000029979,NA,,
,ENSCAFG00000029980,C6H16orf91,,
,ENSCAFG00000029981,NA,,
,ENSCAFG00000029982,RASSF3,,
,ENSCAFG00000029983,FGF4,,
,ENSCAFG00000029984,ZFP92,,
,ENSCAFG00000029985,RNF139,,
,ENSCAFG00000029986,H4C9,,
,ENSCAFG00000029987,PATE3,,
,ENSCAFG00000029988,C18H11orf91,,
,ENSCAFG00000029990,GLIPR1L2,,
,ENSCAFG00000029991,NA,,
,ENSCAFG00000029992,NA,,
,ENSCAFG00000029993,DDAH1,,
,ENSCAFG00000029994,NA,,
,ENSCAFG00000029997,OR5B35,,
,ENSCAFG00000029999,NA,,
,ENSCAFG00000030003,OR2D4,,
,ENSCAFG00000030004,COA7,,
,ENSCAFG00000030005,NA,,
,ENSCAFG00000030010,NA,,
,ENSCAFG00000030013,RHEX,,
,ENSCAFG00000030015,NA,,
,ENSCAFG00000030018,IMPA1,,
,ENSCAFG00000030019,TRIAP1,,
,ENSCAFG00000030020,SIGMAR1,,
,ENSCAFG00000030023,MESP1,,
,ENSCAFG00000030024,NA,,
,ENSCAFG00000030025,FGL2,,
,ENSCAFG00000030027,NA,,
,ENSCAFG00000030028,CTXN2,,
,ENSCAFG00000030032,ZNF114,,
,ENSCAFG00000030033,ERP29,,
,ENSCAFG00000030034,NA,,
,ENSCAFG00000030035,NA,,
,ENSCAFG00000030036,PDSS2,,
,ENSCAFG00000030038,CATIP,,
,ENSCAFG00000030041,RBM18,,
,ENSCAFG00000030042,NA,,
,ENSCAFG00000030043,NA,,
,ENSCAFG00000030046,OR10A5F,,
,ENSCAFG00000030047,NA,,
,ENSCAFG00000030049,NA,,
,ENSCAFG00000030050,CCSAP,,
,ENSCAFG00000030055,FCER2,,
,ENSCAFG00000030057,ZNF234,,
,ENSCAFG00000030058,ECI1,,
,ENSCAFG00000030059,NA,,
,ENSCAFG00000030060,MFAP3,,
,ENSCAFG00000030062,NA,,
,ENSCAFG00000030064,NA,,
,ENSCAFG00000030065,NA,,
,ENSCAFG00000030066,NA,,
,ENSCAFG00000030072,NA,,
,ENSCAFG00000030073,NA,,
,ENSCAFG00000030075,NA,,
,ENSCAFG00000030076,LMX1B,,
,ENSCAFG00000030077,NA,,
,ENSCAFG00000030078,ZNF623,,
,ENSCAFG00000030079,DPM1,,
,ENSCAFG00000030080,CD302,,
,ENSCAFG00000030082,XKRX,,
,ENSCAFG00000030084,NA,,
,ENSCAFG00000030085,NA,,
,ENSCAFG00000030086,NA,,
,ENSCAFG00000030087,NA,,
,ENSCAFG00000030089,NA,,
,ENSCAFG00000030090,NA,,
,ENSCAFG00000030091,NA,,
,ENSCAFG00000030092,NA,,
,ENSCAFG00000030095,G0S2,,
,ENSCAFG00000030097,NA,,
,ENSCAFG00000030098,NA,,
,ENSCAFG00000030099,C1D,,
,ENSCAFG00000030100,NA,,
,ENSCAFG00000030102,TPC3,,
,ENSCAFG00000030104,EVA1B,,
,ENSCAFG00000030105,IL33,,
,ENSCAFG00000030107,ATP6V1FNB,,
,ENSCAFG00000030109,TMEM233,,
,ENSCAFG00000030110,POMK,,
,ENSCAFG00000030111,NCALD,,
,ENSCAFG00000030112,DDIT3,,
,ENSCAFG00000030113,IL31,,
,ENSCAFG00000030114,RFXAP,,
,ENSCAFG00000030117,ZNF599,,
,ENSCAFG00000030120,CSPG4,,
,ENSCAFG00000030121,NA,,
,ENSCAFG00000030123,CKLF,,
,ENSCAFG00000030124,OR5B3,,
,ENSCAFG00000030125,ZNF572,,
,ENSCAFG00000030126,CRH,,
,ENSCAFG00000030127,WFDC10A,,
,ENSCAFG00000030128,DPRX,,
,ENSCAFG00000030130,TTC9B,,
,ENSCAFG00000030132,ELOVL4,,
,ENSCAFG00000030133,C5H1orf141,,
,ENSCAFG00000030134,GBA2,,
,ENSCAFG00000030137,RGS13,,
,ENSCAFG00000030139,KIF19,,
,ENSCAFG00000030141,LONRF1,,
,ENSCAFG00000030142,CCDC154,,
,ENSCAFG00000030143,NA,,
,ENSCAFG00000030145,AUH,,
,ENSCAFG00000030150,NA,,
,ENSCAFG00000030151,UBQLNL,,
,ENSCAFG00000030152,NDUFS6,,
,ENSCAFG00000030153,KLRF1,,
,ENSCAFG00000030155,PPM1E,,
,ENSCAFG00000030156,NA,,
,ENSCAFG00000030158,NA,,
,ENSCAFG00000030160,COMMD2,,
,ENSCAFG00000030161,NA,,
,ENSCAFG00000030163,NA,,
,ENSCAFG00000030164,NA,,
,ENSCAFG00000030168,NA,,
,ENSCAFG00000030170,ZNF229,,
,ENSCAFG00000030171,NDUFA8,,
,ENSCAFG00000030172,NA,,
,ENSCAFG00000030173,SPATA4,,
,ENSCAFG00000030175,NA,,
,ENSCAFG00000030176,RNF8,,
,ENSCAFG00000030177,PATE2,,
,ENSCAFG00000030178,NA,,
,ENSCAFG00000030179,RFK,,
,ENSCAFG00000030180,IL18,,
,ENSCAFG00000030181,TMEM167B,,
,ENSCAFG00000030182,ZNF383,,
,ENSCAFG00000030183,DACT3,,
,ENSCAFG00000030184,NA,,
,ENSCAFG00000030186,PASD1,,
,ENSCAFG00000030188,NA,,
,ENSCAFG00000030189,NA,,
,ENSCAFG00000030190,SPACA4,,
,ENSCAFG00000030191,OR2F1,,
,ENSCAFG00000030192,TCF23,,
,ENSCAFG00000030193,PAQR8,,
,ENSCAFG00000030194,CPPED1,,
,ENSCAFG00000030195,NA,,
,ENSCAFG00000030196,DRAM2,,
,ENSCAFG00000030197,OTOR,,
,ENSCAFG00000030200,CDK9,,
,ENSCAFG00000030202,LY6G5B,,
,ENSCAFG00000030203,NA,,
,ENSCAFG00000030205,KCTD1,,
,ENSCAFG00000030206,NA,,
,ENSCAFG00000030208,GAL3ST1,,
,ENSCAFG00000030211,SDC4,,
,ENSCAFG00000030212,NA,,
,ENSCAFG00000030214,NA,,
,ENSCAFG00000030215,NA,,
,ENSCAFG00000030216,DTD2,,
,ENSCAFG00000030217,PEX11A,,
,ENSCAFG00000030220,NA,,
,ENSCAFG00000030221,ZNF471,,
,ENSCAFG00000030228,RBM11,,
,ENSCAFG00000030229,NA,,
,ENSCAFG00000030233,NA,,
,ENSCAFG00000030234,C35H6orf52,,
,ENSCAFG00000030235,NA,,
,ENSCAFG00000030238,C6H16orf82,,
,ENSCAFG00000030240,DUSP4,,
,ENSCAFG00000030242,HS3ST2,,
,ENSCAFG00000030243,CISD3,,
,ENSCAFG00000030245,CA11,,
,ENSCAFG00000030247,ZNF304,,
,ENSCAFG00000030248,NA,,
,ENSCAFG00000030249,OR4D9D,,
,ENSCAFG00000030250,RIDA,,
,ENSCAFG00000030252,FAM131C,,
,ENSCAFG00000030253,NA,,
,ENSCAFG00000030254,NA,,
,ENSCAFG00000030256,ZNF333,,
,ENSCAFG00000030257,NA,,
,ENSCAFG00000030258,NA,,
,ENSCAFG00000030259,NA,,
,ENSCAFG00000030260,NA,,
,ENSCAFG00000030261,NA,,
,ENSCAFG00000030262,BAMBI,,
,ENSCAFG00000030263,GJE1,,
,ENSCAFG00000030265,NA,,
,ENSCAFG00000030268,GPBAR1,,
,ENSCAFG00000030269,MFAP4,,
,ENSCAFG00000030270,NA,,
,ENSCAFG00000030271,UBE2QL1,,
,ENSCAFG00000030272,NA,,
,ENSCAFG00000030273,NA,,
,ENSCAFG00000030275,ZNF140,,
,ENSCAFG00000030276,C32H4orf36,,
,ENSCAFG00000030277,NA,,
,ENSCAFG00000030278,NA,,
,ENSCAFG00000030279,NA,,
,ENSCAFG00000030285,CDR2L,,
,ENSCAFG00000030286,NA,,
,ENSCAFG00000030287,NA,,
,ENSCAFG00000030288,NA,,
,ENSCAFG00000030289,C2orf74,,
,ENSCAFG00000030292,LTB,,
,ENSCAFG00000030293,NA,,
,ENSCAFG00000030295,NA,,
,ENSCAFG00000030297,GRB2,,
,ENSCAFG00000030299,NA,,
,ENSCAFG00000030300,CCR7,,
,ENSCAFG00000030301,NA,,
,ENSCAFG00000030303,SDHAF2,,
,ENSCAFG00000030305,NA,,
,ENSCAFG00000030306,NA,,
,ENSCAFG00000030307,GPC6,,
,ENSCAFG00000030308,CD70,,
,ENSCAFG00000030312,NA,,
,ENSCAFG00000030316,NA,,
,ENSCAFG00000030317,NA,,
,ENSCAFG00000030318,PLAAT1,,
,ENSCAFG00000030319,TSSK6,,
,ENSCAFG00000030320,SHISA2,,
,ENSCAFG00000030323,NA,,
,ENSCAFG00000030327,NA,,
,ENSCAFG00000030328,NA,,
,ENSCAFG00000030330,CPTP,,
,ENSCAFG00000030331,NA,,
,ENSCAFG00000030332,XKR5,,
,ENSCAFG00000030333,NA,,
,ENSCAFG00000030334,NA,,
,ENSCAFG00000030335,SERPINB9,,
,ENSCAFG00000030337,MYH2,,
,ENSCAFG00000030339,NA,,
,ENSCAFG00000030341,NA,,
,ENSCAFG00000030342,NA,,
,ENSCAFG00000030344,TMEM243,,
,ENSCAFG00000030347,C33H3orf52,,
,ENSCAFG00000030348,NA,,
,ENSCAFG00000030349,OR9S25,,
,ENSCAFG00000030350,NA,,
,ENSCAFG00000030353,OR13C2B,,
,ENSCAFG00000030354,NA,,
,ENSCAFG00000030355,CCNP,,
,ENSCAFG00000030358,NA,,
,ENSCAFG00000030359,NA,,
,ENSCAFG00000030360,NA,,
,ENSCAFG00000030361,NA,,
,ENSCAFG00000030364,NA,,
,ENSCAFG00000030370,FANCD2OS,,
,ENSCAFG00000030371,COMMD7,,
,ENSCAFG00000030372,TSPAN4,,
,ENSCAFG00000030373,NA,,
,ENSCAFG00000030374,NA,,
,ENSCAFG00000030375,NA,,
,ENSCAFG00000030376,NA,,
,ENSCAFG00000030377,ZNF514,,
,ENSCAFG00000030380,POLE3,,
,ENSCAFG00000030384,RAB32,,
,ENSCAFG00000030386,NA,,
,ENSCAFG00000030387,NA,,
,ENSCAFG00000030388,NA,,
,ENSCAFG00000030389,CSN1S1,,
,ENSCAFG00000030390,MRPS15,,
,ENSCAFG00000030391,NA,,
,ENSCAFG00000030395,NA,,
,ENSCAFG00000030396,AP3S2,,
,ENSCAFG00000030397,NACC2,,
,ENSCAFG00000030399,GPR88,,
,ENSCAFG00000030400,TNFSF9,,
,ENSCAFG00000030401,OR1M1B,,
,ENSCAFG00000030402,ZNF624,,
,ENSCAFG00000030403,LRAT,,
,ENSCAFG00000030407,NA,,
,ENSCAFG00000030409,SNW1,,
,ENSCAFG00000030410,NA,,
,ENSCAFG00000030412,BCL2L11,,
,ENSCAFG00000030413,OR6N2,,
,ENSCAFG00000030414,NA,,
,ENSCAFG00000030416,RGS16,,
,ENSCAFG00000030417,STX3,,
,ENSCAFG00000030419,NA,,
,ENSCAFG00000030421,NSG2,,
,ENSCAFG00000030422,NA,,
,ENSCAFG00000030423,AIFM3,,
,ENSCAFG00000030424,NA,,
