gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,source_file
ENSCAFG00000032567,FRS3,229.6772352,-0.001798933,0.09608249,0.957406719,0.998618458,ccl2
ENSCAFG00000041149,ZNF213,254.5079266,-0.001880737,0.091964459,0.957332988,0.998618458,ccl2
ENSCAFG00000041627,,3.568997662,0.000898463,0.122345295,0.956618005,0.998618458,ccl2
ENSCAFG00000041766,,2.297089514,-0.000752078,0.125997942,0.96213383,0.998618458,ccl2
ENSCAFG00000042181,CIR1,1323.192698,0.001478215,0.105156671,0.957500443,0.998618458,ccl2
ENSCAFG00000042696,,1084.361994,-0.001099184,0.113754128,0.956593562,0.998618458,ccl2
ENSCAFG00000042702,,3.593672163,-0.000982603,0.116413532,0.957871162,0.998618458,ccl2
ENSCAFG00000045021,,10.13109596,0.001359703,0.105246987,0.960789727,0.998618458,ccl2
ENSCAFG00000045652,,103.0114902,0.000728196,0.131129549,0.962061896,0.998618458,ccl2
ENSCAFG00000046219,,15.57006401,-0.001047001,0.113666662,0.95877323,0.998618458,ccl2
ENSCAFG00000047363,,1912.315034,-0.001585918,0.099168862,0.960602381,0.998618458,ccl2
ENSCAFG00000047501,,33.09536692,-0.001815316,0.097937511,0.955850067,0.998618458,ccl2
ENSCAFG00000048006,,3.853935581,0.000885978,0.117393417,0.961029871,0.998618458,ccl2
ENSCAFG00000048254,,153.4102985,0.000786945,0.132840578,0.958718414,0.998618458,ccl2
ENSCAFG00000048471,,48.24534467,-0.001308943,0.10501323,0.962525635,0.998618458,ccl2
ENSCAFG00000000012,ATP9B,1078.457158,-0.000934167,0.099074361,0.976819459,0.998664826,ccl2
ENSCAFG00000000076,PYM1,743.8772444,0.001016686,0.103108387,0.972431502,0.998664826,ccl2
ENSCAFG00000000108,ESYT1,6349.806656,0.001100945,0.108438859,0.964477287,0.998664826,ccl2
ENSCAFG00000000135,BAZ2A,3461.563518,0.001293237,0.101551709,0.966260266,0.998664826,ccl2
ENSCAFG00000000137,TXNL1,3467.143678,-0.000854167,0.083052265,0.981255114,0.998664826,ccl2
ENSCAFG00000000210,FEM1C,437.9974182,0.001294302,0.098491188,0.968216727,0.998664826,ccl2
ENSCAFG00000000419,AKAP12,4586.02713,0.000564518,0.136028109,0.970107375,0.998664826,ccl2
ENSCAFG00000000422,ZBTB2,968.8738826,0.001051173,0.098610188,0.97412972,0.998664826,ccl2
ENSCAFG00000000620,PPP6R2,2466.357631,-0.001061457,0.09749742,0.974343014,0.998664826,ccl2
ENSCAFG00000000690,NELFE,945.0808696,0.000772085,0.100109227,0.980460372,0.998664826,ccl2
ENSCAFG00000000767,CELSR1,290.2611584,-0.000512607,0.153506103,0.973021136,0.998664826,ccl2
ENSCAFG00000000974,DERL1,2880.420936,-0.001281849,0.085917492,0.971769489,0.998664826,ccl2
ENSCAFG00000001007,FBXO32,133.235402,0.000651172,0.119253179,0.970133506,0.998664826,ccl2
ENSCAFG00000001013,SREBF2,7821.975355,0.000523258,0.110319809,0.981819962,0.998664826,ccl2
ENSCAFG00000001046,DESI1,1393.671831,-0.001094601,0.109080405,0.96379955,0.998664826,ccl2
ENSCAFG00000001459,CEP41,953.2440052,0.000789555,0.11075439,0.972103529,0.998664826,ccl2
ENSCAFG00000001544,EIF3D,9779.332594,0.000839338,0.083617062,0.981575434,0.998664826,ccl2
ENSCAFG00000001618,CCND3,1413.074948,0.000841873,0.112990647,0.967619441,0.998664826,ccl2
ENSCAFG00000001635,MLLT3,165.9562387,-0.000673998,0.122277125,0.967467794,0.998664826,ccl2
ENSCAFG00000001646,PRUNE2,348.9285163,-0.00045544,0.129092608,0.976516202,0.998664826,ccl2
ENSCAFG00000001745,CHRNA5,415.1122069,-0.000781281,0.117317827,0.965690091,0.998664826,ccl2
ENSCAFG00000001747,,2.683742315,0.000354526,0.128368897,0.981801634,0.998664826,ccl2
ENSCAFG00000001785,RTCB,3894.447648,-0.001161472,0.090620917,0.973889498,0.998664826,ccl2
ENSCAFG00000001891,UBAP2,4289.704527,-0.001047901,0.104780907,0.970203005,0.998664826,ccl2
ENSCAFG00000001910,POLH,1003.519779,-0.001394248,0.089165542,0.968924632,0.998664826,ccl2
ENSCAFG00000002079,KDR,224.5409275,0.000580328,0.136761667,0.969228336,0.998664826,ccl2
ENSCAFG00000002122,MRPS9,2425.681897,0.000855532,0.093814382,0.98025198,0.998664826,ccl2
ENSCAFG00000002215,,1001.036899,0.000818525,0.1053028,0.976339449,0.998664826,ccl2
ENSCAFG00000002240,HINT2,346.3784714,0.000741367,0.099586809,0.981426842,0.998664826,ccl2
ENSCAFG00000002315,RNF38,751.7153586,0.001141528,0.107672249,0.964213305,0.998664826,ccl2
ENSCAFG00000002560,,33.81772982,-0.001435076,0.096115937,0.965994745,0.998664826,ccl2
ENSCAFG00000002563,FOXJ3,1011.051653,-0.001446761,0.083745844,0.968247932,0.998664826,ccl2
ENSCAFG00000002632,PIGF,460.2656399,0.000825084,0.09707669,0.980178525,0.998664826,ccl2
ENSCAFG00000002743,,340.866521,0.001213977,0.093303867,0.972122894,0.998664826,ccl2
ENSCAFG00000002962,COX18,704.4367438,0.001369134,0.096806545,0.967248307,0.998664826,ccl2
ENSCAFG00000002977,HIBADH,1229.198986,0.00073759,0.110860091,0.973829439,0.998664826,ccl2
ENSCAFG00000003080,ORC3,726.2114097,-0.00108936,0.089529613,0.975668917,0.998664826,ccl2
ENSCAFG00000003179,TMEM140,211.2064725,-0.000974224,0.111913785,0.964008514,0.998664826,ccl2
ENSCAFG00000003469,COQ3,347.0895614,-0.001023028,0.100986324,0.97363744,0.998664826,ccl2
ENSCAFG00000003498,USP45,219.8615789,0.001304889,0.095577344,0.969287893,0.998664826,ccl2
ENSCAFG00000003507,MRPL32,1035.032661,0.001289992,0.098254764,0.968447348,0.998664826,ccl2
ENSCAFG00000003692,STOM,1355.621243,0.000656685,0.112032698,0.975616936,0.998664826,ccl2
ENSCAFG00000003738,SOBP,554.9625074,0.000461438,0.122958603,0.977511606,0.998664826,ccl2
ENSCAFG00000004049,HDAC2,5079.832208,-0.000985187,0.095516868,0.976824717,0.998664826,ccl2
ENSCAFG00000004073,,55.34610943,-0.0012096,0.097199428,0.970895857,0.998664826,ccl2
ENSCAFG00000004144,,31.13131812,-0.000761524,0.117844293,0.966129919,0.998664826,ccl2
ENSCAFG00000004174,SPAG6,46.62745084,0.000589739,0.120814387,0.972162929,0.998664826,ccl2
ENSCAFG00000004213,ARHGEF4,26.02692207,-0.000444032,0.117148203,0.980570999,0.998664826,ccl2
ENSCAFG00000004237,KIAA1217,1079.168089,-0.000728582,0.115068304,0.969941281,0.998664826,ccl2
ENSCAFG00000004259,NSUN4,283.9806467,0.000932735,0.099854415,0.976515104,0.998664826,ccl2
ENSCAFG00000004264,ENKUR,4.669296185,-0.000459948,0.116438234,0.980245577,0.998664826,ccl2
ENSCAFG00000004527,MARK4,1269.065523,-0.001022253,0.09851415,0.97488211,0.998664826,ccl2
ENSCAFG00000004623,SLC4A2,4377.430878,0.001110774,0.099507968,0.972220354,0.998664826,ccl2
ENSCAFG00000004636,BCAM,1250.007539,-0.00054187,0.14424897,0.971149909,0.998664826,ccl2
ENSCAFG00000004709,ASIC3,61.44420863,-0.000533052,0.110727918,0.9811801,0.998664826,ccl2
ENSCAFG00000004728,FRMD4A,2922.658728,-0.000596238,0.120242866,0.972133227,0.998664826,ccl2
ENSCAFG00000004769,OPTN,1618.74356,0.000826592,0.106642291,0.975016657,0.998664826,ccl2
ENSCAFG00000004802,KBTBD6,180.7377284,-0.000650531,0.128914419,0.966506257,0.998664826,ccl2
ENSCAFG00000004834,TMEM145,140.1420988,-0.000597817,0.120763968,0.971805924,0.998664826,ccl2
ENSCAFG00000004951,RAF1,2788.593062,-0.001122062,0.08671104,0.975233724,0.998664826,ccl2
ENSCAFG00000005145,METTL23,1078.818077,-0.000840354,0.101626151,0.978029592,0.998664826,ccl2
ENSCAFG00000005212,FOSL2,4623.547524,-0.000788145,0.112621303,0.97008948,0.998664826,ccl2
ENSCAFG00000005340,SERTAD3,969.3069398,0.001129704,0.10158622,0.970498698,0.998664826,ccl2
ENSCAFG00000005414,RBBP9,437.3696096,0.000908246,0.10111713,0.976526297,0.998664826,ccl2
ENSCAFG00000005450,KAT14,278.8144482,0.000949326,0.101575995,0.975211191,0.998664826,ccl2
ENSCAFG00000005595,FARP1,3482.170847,0.000607931,0.125207779,0.969609586,0.998664826,ccl2
ENSCAFG00000005712,ZDHHC17,281.4498648,0.001274446,0.087173631,0.971831049,0.998664826,ccl2
ENSCAFG00000005812,,3795.63445,0.001303852,0.099454518,0.967429636,0.998664826,ccl2
ENSCAFG00000005957,DPF1,262.3556314,0.000549738,0.115907611,0.976738797,0.998664826,ccl2
ENSCAFG00000006106,PCDHB14,14.62049392,0.000604014,0.123725888,0.97028853,0.998664826,ccl2
ENSCAFG00000006180,SOCS2,664.8148005,-0.000531663,0.114299411,0.978591589,0.998664826,ccl2
ENSCAFG00000006503,RBPMS,622.2616784,-0.000412703,0.123463372,0.979756532,0.998664826,ccl2
ENSCAFG00000006655,ADGRD1,59.33087991,0.000359575,0.154909653,0.981124304,0.998664826,ccl2
ENSCAFG00000006884,EIF3F,3349.78201,0.000764954,0.097933453,0.981380266,0.998664826,ccl2
ENSCAFG00000006921,RBCK1,2453.551088,0.000947684,0.100355445,0.975899715,0.998664826,ccl2
ENSCAFG00000006953,PDGFRL,359.7671421,-0.00055619,0.146619709,0.970436758,0.998664826,ccl2
ENSCAFG00000007044,HNRNPF,7790.939121,0.00084693,0.088798024,0.981152223,0.998664826,ccl2
ENSCAFG00000007084,FAM110B,192.3640957,0.000390236,0.141720298,0.979210241,0.998664826,ccl2
ENSCAFG00000007137,TOX,242.3567213,-0.000423106,0.162248006,0.978166876,0.998664826,ccl2
ENSCAFG00000007260,MTFR1,912.2411538,0.00104211,0.107239499,0.967836844,0.998664826,ccl2
ENSCAFG00000007377,PEPD,2108.362552,0.001101043,0.108109012,0.964914657,0.998664826,ccl2
ENSCAFG00000007489,RILPL2,653.3281864,0.000788415,0.101687709,0.97935742,0.998664826,ccl2
ENSCAFG00000007501,DBR1,773.3761116,-0.000958258,0.101055617,0.975267983,0.998664826,ccl2
ENSCAFG00000007558,UFSP2,521.4092051,0.00152815,0.096346867,0.963680972,0.998664826,ccl2
ENSCAFG00000007582,SNX25,496.6323325,-0.000474264,0.117608472,0.979012606,0.998664826,ccl2
ENSCAFG00000007592,TSHZ3,577.676524,0.000343306,0.140813092,0.981713902,0.998664826,ccl2
ENSCAFG00000007593,PAM,8009.16454,0.000615653,0.135103703,0.967470485,0.998664826,ccl2
ENSCAFG00000007694,RNF7,769.6280852,-0.001391665,0.100652772,0.964404491,0.998664826,ccl2
ENSCAFG00000007735,CENPU,413.3942026,0.0009178,0.10470072,0.973962449,0.998664826,ccl2
ENSCAFG00000007795,MED19,769.1425432,0.001094828,0.092230677,0.975093914,0.998664826,ccl2
ENSCAFG00000008068,TBC1D12,245.9933085,-0.001402158,0.100747634,0.964064723,0.998664826,ccl2
ENSCAFG00000008143,MSRA,154.1273629,0.000650312,0.114188542,0.973914597,0.998664826,ccl2
ENSCAFG00000008246,CRISPLD1,124.3948471,0.000580168,0.150626333,0.9693167,0.998664826,ccl2
ENSCAFG00000008265,HK2,1178.137603,0.000896008,0.108902056,0.970562625,0.998664826,ccl2
ENSCAFG00000008317,TMEM131L,969.6599503,0.000663584,0.106379429,0.980121902,0.998664826,ccl2
ENSCAFG00000008468,TTC31,1447.800585,-0.0007016,0.10674719,0.978714161,0.998664826,ccl2
ENSCAFG00000008471,CCDC142,201.6900981,-0.000771392,0.108533037,0.975009985,0.998664826,ccl2
ENSCAFG00000008506,TCTN1,237.0982852,-0.000478662,0.116124097,0.979619676,0.998664826,ccl2
ENSCAFG00000008564,,9.262753435,-0.000609057,0.130400943,0.968372833,0.998664826,ccl2
ENSCAFG00000008612,PDGFC,1233.427351,0.000870746,0.113440842,0.965968905,0.998664826,ccl2
ENSCAFG00000008647,TKT,12815.776,0.000836743,0.103665089,0.976962691,0.998664826,ccl2
ENSCAFG00000008673,DHX36,1183.030633,0.000834082,0.100694867,0.978637131,0.998664826,ccl2
ENSCAFG00000008726,MROH8,100.0473366,-0.00105469,0.108717394,0.965602836,0.998664826,ccl2
ENSCAFG00000008776,,2183.411905,-0.00110099,0.099420544,0.972509764,0.998664826,ccl2
ENSCAFG00000008780,GMPS,4088.073826,-0.00127943,0.101785356,0.966439128,0.998664826,ccl2
ENSCAFG00000008812,TTI1,499.6915061,0.000660617,0.103339814,0.981970805,0.998664826,ccl2
ENSCAFG00000008888,MRAP,9.865542854,0.000615242,0.111758278,0.977392441,0.998664826,ccl2
ENSCAFG00000008894,PTPN11,2826.014728,0.000867478,0.10012744,0.978039495,0.998664826,ccl2
ENSCAFG00000009044,DHX35,356.278052,0.001223109,0.101131357,0.968387094,0.998664826,ccl2
ENSCAFG00000009092,PAIP2B,84.218637,-0.000826055,0.108921106,0.972838412,0.998664826,ccl2
ENSCAFG00000009108,HELQ,398.1982767,0.000732397,0.10202284,0.980671363,0.998664826,ccl2
ENSCAFG00000009148,CCDC32,276.934238,0.000916153,0.102793141,0.975358613,0.998664826,ccl2
ENSCAFG00000009171,GTF2H1,810.7228371,0.001000946,0.096025361,0.976302254,0.998664826,ccl2
ENSCAFG00000009195,FOXF2,327.3090491,-0.000600043,0.15265929,0.9683738,0.998664826,ccl2
ENSCAFG00000009218,MORN4,245.1006052,-0.000638255,0.11017437,0.977953696,0.998664826,ccl2
ENSCAFG00000009443,IRX5,391.1966947,0.000355362,0.14219327,0.981066698,0.998664826,ccl2
ENSCAFG00000009615,STK4,1973.143613,-0.000932442,0.109151031,0.96907002,0.998664826,ccl2
ENSCAFG00000009735,JMJD7,448.1964585,0.000630103,0.106580031,0.980993376,0.998664826,ccl2
ENSCAFG00000010107,BMPR1B,179.5787416,-0.000609688,0.145519772,0.967566814,0.998664826,ccl2
ENSCAFG00000010394,PHLDB2,6085.146527,-0.000648881,0.154860623,0.965945515,0.998664826,ccl2
ENSCAFG00000010857,MMAB,239.248257,-0.001153361,0.105789816,0.96614427,0.998664826,ccl2
ENSCAFG00000010932,H1-6,11.52376047,0.000735296,0.123609751,0.963891965,0.998664826,ccl2
ENSCAFG00000011117,FABP3,6267.913205,0.000425199,0.143027543,0.9773492,0.998664826,ccl2
ENSCAFG00000011371,LIX1L,752.4190234,-0.001096602,0.104143883,0.969403408,0.998664826,ccl2
ENSCAFG00000011876,HSPA12A,305.7304598,-0.000603817,0.141710357,0.967841903,0.998664826,ccl2
ENSCAFG00000011905,FITM1,8.858337923,-0.000588659,0.118774429,0.973261751,0.998664826,ccl2
ENSCAFG00000011951,,26.56032757,-0.00069111,0.103936593,0.980824657,0.998664826,ccl2
ENSCAFG00000011972,PDZD8,1881.205287,0.001391024,0.096903392,0.966679395,0.998664826,ccl2
ENSCAFG00000012120,TRAF5,119.3944878,0.000450401,0.116862302,0.980436239,0.998664826,ccl2
ENSCAFG00000012229,NUDC,9119.772924,-0.000982343,0.097990825,0.976069817,0.998664826,ccl2
ENSCAFG00000012307,NF2,2413.691401,0.000730848,0.099479302,0.981727279,0.998664826,ccl2
ENSCAFG00000012342,HMBS,1965.453044,0.001150499,0.098536096,0.971723113,0.998664826,ccl2
ENSCAFG00000012711,NPAS4,4.211268164,-0.000339537,0.140657876,0.981915731,0.998664826,ccl2
ENSCAFG00000012755,,121.3984175,-0.000928215,0.100892469,0.9761274,0.998664826,ccl2
ENSCAFG00000012773,USP21,536.6334108,0.001129558,0.104315147,0.968327616,0.998664826,ccl2
ENSCAFG00000012805,SLC25A12,1578.098567,-0.001133406,0.103310006,0.96910445,0.998664826,ccl2
ENSCAFG00000012827,TCN2,851.0753706,0.000725509,0.120655417,0.965856105,0.998664826,ccl2
ENSCAFG00000012911,HECTD1,4297.668203,-0.000917493,0.09883056,0.977331266,0.998664826,ccl2
ENSCAFG00000012949,DNAJC30,196.0917018,0.000817201,0.102302794,0.978287597,0.998664826,ccl2
ENSCAFG00000013136,SMARCC1,5344.070556,-0.000983352,0.094062098,0.977245504,0.998664826,ccl2
ENSCAFG00000013172,ELP6,350.4833578,0.001039485,0.095584693,0.975527736,0.998664826,ccl2
ENSCAFG00000013289,PBX1,462.4194673,0.00043607,0.152125176,0.976989901,0.998664826,ccl2
ENSCAFG00000013371,ETV6,827.7369197,0.000838955,0.109150654,0.972167991,0.998664826,ccl2
ENSCAFG00000013539,CCNYL1,981.0481229,-0.000511304,0.115864591,0.978390526,0.998664826,ccl2
ENSCAFG00000014047,PPP2R5B,479.7973891,-0.001113107,0.102312562,0.970425651,0.998664826,ccl2
ENSCAFG00000014114,CABYR,955.7878393,-0.000767361,0.105739709,0.97750271,0.998664826,ccl2
ENSCAFG00000014115,CCDC43,855.0347825,-0.000721944,0.105251074,0.979163748,0.998664826,ccl2
ENSCAFG00000014159,TBC1D2B,710.0280018,0.000817764,0.112634525,0.968951864,0.998664826,ccl2
ENSCAFG00000014431,SUGP2,1015.686749,-0.001041353,0.104620502,0.970532263,0.998664826,ccl2
ENSCAFG00000014618,ARPC2,17222.41727,0.000620822,0.114189515,0.97509554,0.998664826,ccl2
ENSCAFG00000014662,CTDSP1,901.8726453,-0.000634509,0.108525474,0.979447565,0.998664826,ccl2
ENSCAFG00000014727,KXD1,1365.23666,-0.001012004,0.087489538,0.977603911,0.998664826,ccl2
ENSCAFG00000014760,MRPS36,31.03692265,-0.000727576,0.100268834,0.981527198,0.998664826,ccl2
ENSCAFG00000014949,PRRC2C,12700.18671,-0.001370653,0.094802946,0.968036023,0.998664826,ccl2
ENSCAFG00000014976,MARK2,2635.892404,0.000754448,0.099161316,0.981247637,0.998664826,ccl2
ENSCAFG00000014991,,564.8397308,0.000732541,0.116416417,0.968571039,0.998664826,ccl2
ENSCAFG00000015137,NBL1,1403.125832,0.000784594,0.099338625,0.980435301,0.998664826,ccl2
ENSCAFG00000015189,MRTO4,2703.010795,-0.000810233,0.106080672,0.975976553,0.998664826,ccl2
ENSCAFG00000015227,CYB5D2,420.5140984,-0.001277785,0.099429369,0.968094978,0.998664826,ccl2
ENSCAFG00000015251,NAA30,566.8874598,-0.000999297,0.087850895,0.977854627,0.998664826,ccl2
ENSCAFG00000015343,DCAF6,976.4856873,-0.001068155,0.100794039,0.972589061,0.998664826,ccl2
ENSCAFG00000015363,ARHGDIG,67.85206884,0.000620237,0.140375853,0.966983091,0.998664826,ccl2
ENSCAFG00000015491,WDR13,959.0678078,-0.001135766,0.104191236,0.968268562,0.998664826,ccl2
ENSCAFG00000015656,SLC38A6,138.7195104,0.000649922,0.104756984,0.981526615,0.998664826,ccl2
ENSCAFG00000015743,,1426.223045,-0.001114973,0.100531212,0.971546374,0.998664826,ccl2
ENSCAFG00000015961,UBE2K,2037.852892,0.001218371,0.089802088,0.97274795,0.998664826,ccl2
ENSCAFG00000015964,C17orf49,921.3710902,-0.000731249,0.107387392,0.977301999,0.998664826,ccl2
ENSCAFG00000016016,ACADVL,4316.622267,-0.001084251,0.103726089,0.970104222,0.998664826,ccl2
ENSCAFG00000016177,CYB561A3,1083.822288,0.000827813,0.112997596,0.968151385,0.998664826,ccl2
ENSCAFG00000016524,SPIN4,78.28211785,0.000510098,0.116881449,0.977834038,0.998664826,ccl2
ENSCAFG00000016544,PACRGL,188.1672084,-0.000397295,0.120146838,0.981457405,0.998664826,ccl2
ENSCAFG00000016671,CCDC189,64.56934221,-0.000716596,0.100314053,0.981789167,0.998664826,ccl2
ENSCAFG00000016710,TMEM175,1071.727886,-0.001324849,0.101311238,0.965624156,0.998664826,ccl2
ENSCAFG00000016791,ARR3,25.04274302,0.00048285,0.125841481,0.975709657,0.998664826,ccl2
ENSCAFG00000016888,KCNAB3,17.34099865,0.000517411,0.118508021,0.976628935,0.998664826,ccl2
ENSCAFG00000016996,MTX1,1501.265769,-0.001517439,0.095844532,0.964171691,0.998664826,ccl2
ENSCAFG00000017166,TMEM63C,387.973897,0.000469954,0.135434452,0.975142873,0.998664826,ccl2
ENSCAFG00000017183,HOOK2,278.8310651,0.000895324,0.11286118,0.965728504,0.998664826,ccl2
ENSCAFG00000017191,TMED8,155.2623474,-0.00074537,0.098755508,0.98160626,0.998664826,ccl2
ENSCAFG00000017195,SLC16A2,21.1582079,-0.000659337,0.117084922,0.971206347,0.998664826,ccl2
ENSCAFG00000017207,CCNG1,7642.956284,-0.000630255,0.112647457,0.976052641,0.998664826,ccl2
ENSCAFG00000017216,TUFM,4251.16446,0.001328592,0.097816193,0.967733455,0.998664826,ccl2
ENSCAFG00000017636,PPP4R4,72.75016713,0.000687232,0.122219048,0.966857266,0.998664826,ccl2
ENSCAFG00000017996,ACACA,2762.657335,-0.000887852,0.104547208,0.97492737,0.998664826,ccl2
ENSCAFG00000018012,TRPV2,1517.447727,-0.000619516,0.149049656,0.967163745,0.998664826,ccl2
ENSCAFG00000018049,ZNF839,297.0100787,-0.001373778,0.091780413,0.968865506,0.998664826,ccl2
ENSCAFG00000018348,CCL7,5594.014461,0.000459501,0.176530008,0.977236394,0.998664826,ccl2
ENSCAFG00000018370,MYO1D,4069.765033,-0.0005431,0.140886101,0.97107879,0.998664826,ccl2
ENSCAFG00000018388,SNX18,1646.316506,-0.000571458,0.108576655,0.981452555,0.998664826,ccl2
ENSCAFG00000018417,PACS2,5219.443166,-0.001203532,0.094493115,0.972026367,0.998664826,ccl2
ENSCAFG00000018517,COPRS,540.952648,-0.000530218,0.109932233,0.981857327,0.998664826,ccl2
ENSCAFG00000018554,ZBTB14,599.5199502,0.001395569,0.099264292,0.965263861,0.998664826,ccl2
ENSCAFG00000018575,EPB41L3,1033.146325,0.000520948,0.15053731,0.972442623,0.998664826,ccl2
ENSCAFG00000018622,DAB2,1371.406638,0.000643866,0.130728207,0.966512867,0.998664826,ccl2
ENSCAFG00000018747,AIFM1,1929.075478,-0.000911224,0.077508105,0.979836592,0.998664826,ccl2
ENSCAFG00000018814,SAFB2,2635.179556,0.001203104,0.097057948,0.971112026,0.998664826,ccl2
ENSCAFG00000019142,LRP8,2890.013556,-0.00161972,0.090807245,0.963554579,0.998664826,ccl2
ENSCAFG00000019204,CDIP1,533.243374,0.001282838,0.102174029,0.966036913,0.998664826,ccl2
ENSCAFG00000019217,MFSD12,953.6371282,-0.001324963,0.099558918,0.966838095,0.998664826,ccl2
ENSCAFG00000019367,ITGAE,208.5389055,0.001394388,0.098217797,0.965917834,0.998664826,ccl2
ENSCAFG00000019370,HASPIN,681.8323317,0.001364802,0.094678828,0.968216664,0.998664826,ccl2
ENSCAFG00000019440,MECP2,1200.464303,0.001156405,0.093739002,0.973331608,0.998664826,ccl2
ENSCAFG00000019502,DFFB,181.7558831,-0.001326096,0.099494723,0.966849779,0.998664826,ccl2
ENSCAFG00000019537,C8G,6.445080663,0.000605142,0.120638006,0.971521722,0.998664826,ccl2
ENSCAFG00000019567,RNF207,4.095683026,-0.000665212,0.117424734,0.970703031,0.998664826,ccl2
ENSCAFG00000019568,TAZ,1576.893346,0.000779567,0.107619395,0.975597102,0.998664826,ccl2
ENSCAFG00000019758,,2369.127636,-0.001551899,0.090768741,0.96508774,0.998664826,ccl2
ENSCAFG00000019999,GAN,460.7393765,0.000514156,0.110890128,0.981731039,0.998664826,ccl2
ENSCAFG00000020141,DR1,480.3997273,0.001011734,0.098422822,0.975178699,0.998664826,ccl2
ENSCAFG00000020152,IL34,387.0234943,-0.000670402,0.128689401,0.965534064,0.998664826,ccl2
ENSCAFG00000020216,NR6A1,184.5576599,0.000698328,0.113143588,0.972985602,0.998664826,ccl2
ENSCAFG00000020218,DHODH,810.0984395,0.000952567,0.101919866,0.974926339,0.998664826,ccl2
ENSCAFG00000020224,PSMB7,5862.463179,0.000853998,0.101581442,0.977696068,0.998664826,ccl2
ENSCAFG00000020265,,17.9772802,-0.000596839,0.109257521,0.980112207,0.998664826,ccl2
ENSCAFG00000020288,SNTB2,363.0186169,-0.000738379,0.107716552,0.976802492,0.998664826,ccl2
ENSCAFG00000020334,CTRL,121.2921485,0.000612179,0.11235157,0.976993254,0.998664826,ccl2
ENSCAFG00000020353,NEXN,754.9524612,0.000738759,0.110861352,0.973786731,0.998664826,ccl2
ENSCAFG00000023645,REEP6,85.0341615,-0.000688851,0.122935245,0.966453828,0.998664826,ccl2
ENSCAFG00000023690,ERCC6L,737.4757541,0.000946024,0.093024486,0.97832885,0.998664826,ccl2
ENSCAFG00000023925,HSPB2,296.9708683,-0.000562233,0.148071976,0.970161093,0.998664826,ccl2
ENSCAFG00000023990,,72.21812055,0.000668742,0.154568189,0.964883688,0.998664826,ccl2
ENSCAFG00000024271,,198.783401,-0.00067493,0.106150289,0.979939079,0.998664826,ccl2
ENSCAFG00000024608,FAM174A,843.0949042,-0.000660171,0.113885084,0.973788973,0.998664826,ccl2
