gene,Hugo_Symbol (add = in front),baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000026907,NA,0.077620667,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000026908,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026910,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026911,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026914,NA,0.177085078,-0.00738771,0.270258068,0.738377115,NA
ENSCAFG00000026915,NA,1.193541692,-0.0098137,0.199108174,0.580641406,NA
ENSCAFG00000026916,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026917,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026919,NA,0.319938032,0.013444141,0.291749242,0.56469212,NA
ENSCAFG00000026922,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026924,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026929,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026930,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026931,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026933,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026934,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026938,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026939,NA,0.077620667,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000026940,NA,0.558344203,-0.004739107,0.197936407,0.787984323,NA
ENSCAFG00000026943,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026945,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026946,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026947,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026948,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026952,NA,1.090753041,-0.037719811,0.419894123,0.23164941,NA
ENSCAFG00000026960,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026961,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026962,NA,0.181792173,-0.00738771,0.270258068,0.738377115,NA
ENSCAFG00000026963,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026966,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026969,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026973,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026977,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026978,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026981,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026983,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026984,NA,0.093519403,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000026986,NA,0.079972294,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000026987,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026988,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026993,NA,0.237565255,0.002780184,0.260397734,0.89743109,NA
ENSCAFG00000026995,NA,0.077620667,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000026998,NA,0,0,1.740931426,NA,NA
ENSCAFG00000026999,NA,0.090896087,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027000,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027007,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027011,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027014,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027016,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027025,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027026,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027028,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027030,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027033,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027038,NA,0.077620667,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027039,NA,1.209610984,-0.011845226,0.165995867,0.477280885,NA
ENSCAFG00000027040,NA,0.181792173,-0.00738771,0.270258068,0.738377115,NA
ENSCAFG00000027043,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027045,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027055,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027061,NA,0.417516252,0.003618526,0.189520172,0.832613169,NA
ENSCAFG00000027063,NA,0.426403485,-0.01457473,0.225596122,0.452403291,NA
ENSCAFG00000027065,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027070,NA,0.423356007,0.003681732,0.19002507,0.830024419,NA
ENSCAFG00000027072,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027073,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027075,NA,0.360530504,-0.00805043,0.271839341,0.71694625,NA
ENSCAFG00000027076,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027077,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027080,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027081,NA,0.164170257,0.006212098,0.266982423,0.777015739,NA
ENSCAFG00000027082,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027084,NA,0.261915328,0.002780184,0.260397734,0.89743109,NA
ENSCAFG00000027085,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027086,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027090,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027094,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027095,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027098,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027102,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027103,NA,0.542933877,-0.004286995,0.165551849,0.787485756,NA
ENSCAFG00000027104,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027105,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027108,NA,0.17114007,-0.00738771,0.270258068,0.738377115,NA
ENSCAFG00000027110,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027111,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027118,NA,0.077620667,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027119,NA,0.086188991,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027127,NA,0.167400721,-0.000545425,0.258756226,0.979738672,NA
ENSCAFG00000027131,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027132,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027135,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027136,NA,0.251112365,-0.004091283,0.238868848,0.839477905,NA
ENSCAFG00000027138,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027139,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027140,NA,0.077620667,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027145,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027148,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027149,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027150,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027152,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027156,NA,0.162336177,-0.000545425,0.258756226,0.979738672,NA
ENSCAFG00000027157,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027159,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027160,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027162,NA,0.956601137,-0.006561514,0.154979466,0.676734129,NA
ENSCAFG00000027163,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027165,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027166,NA,0.754935604,0.001942757,0.17127191,0.904007278,NA
ENSCAFG00000027167,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027173,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027179,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027180,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027182,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027184,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027186,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027187,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027188,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027189,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027190,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027192,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027193,NA,0.257329061,-0.012035972,0.264239445,0.578668572,NA
ENSCAFG00000027195,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027198,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027199,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027200,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027204,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027208,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027209,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027210,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027212,NA,0.17114007,-0.00738771,0.270258068,0.738377115,NA
ENSCAFG00000027213,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027219,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027222,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027224,NA,0.143848779,0.006212098,0.266982423,0.777015739,NA
ENSCAFG00000027228,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027231,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027239,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027240,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027242,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027249,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027250,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027251,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027254,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027255,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027258,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027259,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027260,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027262,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027263,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027266,NA,0.093519403,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027270,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027271,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027272,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027276,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027278,NA,0.168516754,-0.00738771,0.270258068,0.738377115,NA
ENSCAFG00000027279,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027282,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027284,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027285,NA,0.093519403,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027286,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027287,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027295,NA,0.156476929,0.006212098,0.266982423,0.777015739,NA
ENSCAFG00000027296,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027297,NA,0.697904938,-0.025862414,0.290996587,0.274915322,NA
ENSCAFG00000027305,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027307,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027310,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027311,NA,1.223937899,-0.012139911,0.171916691,0.471120526,NA
ENSCAFG00000027314,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027317,NA,0.079972294,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027319,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027321,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027322,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027323,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027329,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027334,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027337,NA,1.103499361,0.000676398,0.159243037,0.965332555,NA
ENSCAFG00000027339,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027340,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027349,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027350,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027353,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027357,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027360,NA,0.085551129,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027364,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027367,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027368,NA,0.165803837,-0.000545425,0.258756226,0.979738672,NA
ENSCAFG00000027372,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027375,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027376,NA,0.366207664,-0.015898231,0.303028087,0.507856774,NA
ENSCAFG00000027378,NA,1.159751711,-0.000677125,0.138891711,0.964714807,NA
ENSCAFG00000027379,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027380,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027382,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027384,NA,0.076504635,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027385,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027386,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027390,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027391,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027393,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027395,NA,0.317297098,-0.000571852,0.235279248,0.977183641,NA
ENSCAFG00000027396,NA,0.087824746,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027402,NA,0.077620667,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027403,NA,0.239366852,0.010306853,0.258087686,0.628680403,NA
ENSCAFG00000027407,NA,0.175649491,0.006212098,0.266982423,0.777015739,NA
ENSCAFG00000027409,NA,0.090896087,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027412,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027416,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027417,NA,0.157592961,-0.000545425,0.258756226,0.979738672,NA
ENSCAFG00000027418,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027419,NA,0.084197963,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027426,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027427,NA,0.084197963,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027429,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027430,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027436,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027440,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027442,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027448,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027451,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027455,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027456,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027457,NA,0.705939478,-0.039374825,0.30515135,0.135238237,NA
ENSCAFG00000027458,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027463,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027464,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027467,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027469,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027471,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027472,NA,0.153175687,-0.000545425,0.258756226,0.979738672,NA
ENSCAFG00000027474,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027476,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027477,NA,0.27268826,-0.011912842,0.28631952,0.605012405,NA
ENSCAFG00000027478,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027480,NA,0.251995002,0.010911328,0.261314551,0.611899883,NA
ENSCAFG00000027482,NA,0.177717366,-0.000545425,0.258756226,0.979738672,NA
ENSCAFG00000027485,NA,0.067344144,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027486,NA,0.525913099,-0.023860459,0.322416203,0.345540844,NA
ENSCAFG00000027488,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027494,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027497,NA,1.851950767,-0.011456441,0.169962927,0.492569291,NA
ENSCAFG00000027504,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027510,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027511,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027513,NA,0.235740069,0.009712113,0.277837102,0.666653548,NA
ENSCAFG00000027516,NA,0.085551129,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027518,NA,0.999745168,-0.002183229,0.150924936,0.886884047,NA
ENSCAFG00000027521,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027523,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027524,NA,1.359555708,-0.036462485,0.285762182,0.145472961,NA
ENSCAFG00000027525,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027528,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027532,NA,0.352660554,-0.00805043,0.271839341,0.71694625,NA
ENSCAFG00000027535,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027536,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027539,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027540,NA,0.347672199,0.014441061,0.295982091,0.540470198,NA
ENSCAFG00000027543,NA,0.526462236,-0.000888963,0.165214344,0.955163817,NA
ENSCAFG00000027547,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027553,NA,0.439400615,0.011140266,0.26128182,0.60436579,NA
ENSCAFG00000027554,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027555,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027564,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027566,NA,0.76545867,0.008648267,0.18125407,0.607060041,NA
ENSCAFG00000027567,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027568,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027570,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027572,NA,0.229162774,0.002903219,0.239540546,0.886016051,NA
ENSCAFG00000027574,NA,0.079972294,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027575,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027576,NA,0.520695881,-0.018386132,0.245738647,0.374402203,NA
ENSCAFG00000027580,NA,0.556088467,0.011882758,0.185119173,0.490851317,NA
ENSCAFG00000027583,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027589,NA,1.831594285,0.000352818,0.142195839,0.981532502,NA
ENSCAFG00000027592,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027595,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027596,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027597,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027601,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027606,NA,0.159944588,0.006212098,0.266982423,0.777015739,NA
ENSCAFG00000027607,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027609,NA,0.085831543,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027612,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027615,NA,1.46374465,-0.021835032,0.1925454,0.254647997,NA
ENSCAFG00000027616,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027617,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027618,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027621,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027622,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027623,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027624,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027630,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027634,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027636,NA,0.093519403,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027641,NA,0.085551129,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027645,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027646,NA,1.193742177,-0.000691321,0.137143117,0.964116244,NA
ENSCAFG00000027647,NA,0.328461342,-0.000572943,0.234385703,0.977074806,NA
ENSCAFG00000027650,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027652,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027655,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027656,NA,0.093519403,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027660,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027661,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027662,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027669,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027671,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027674,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027680,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027684,NA,0.148429637,-0.00738771,0.270258068,0.738377115,NA
ENSCAFG00000027686,NA,0.155241334,-0.00738771,0.270258068,0.738377115,NA
ENSCAFG00000027688,NA,0.093519403,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027689,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027693,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027694,NA,0.421749018,-0.014141335,0.222303111,0.461336436,NA
ENSCAFG00000027699,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027705,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027707,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027714,NA,0.883608108,-0.004437476,0.169580312,0.78260888,NA
ENSCAFG00000027715,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027721,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027722,NA,0.398162526,0.016450073,0.305100227,0.495452614,NA
ENSCAFG00000027723,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027730,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027732,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027733,NA,0.181792173,-0.00738771,0.270258068,0.738377115,NA
ENSCAFG00000027734,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027736,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027737,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027738,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027741,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027742,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027744,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027747,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027748,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027751,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027752,NA,0.202032433,0.009095836,0.275706628,0.685046404,NA
ENSCAFG00000027755,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027756,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027758,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027761,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027762,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027763,NA,0.173491698,-0.000545425,0.258756226,0.979738672,NA
ENSCAFG00000027764,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027768,NA,0.084197963,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027771,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027772,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027773,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027776,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027778,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027781,NA,0.077620667,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027782,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027784,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027785,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027787,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027788,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027792,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027793,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027794,NA,0.085551129,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027795,NA,0.479394413,0.021029237,0.307683585,0.38770696,NA
ENSCAFG00000027798,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027799,NA,0.658812324,-0.000734328,0.16651043,0.963092367,NA
ENSCAFG00000027801,NA,0.425329727,0.010632593,0.257615708,0.617308616,NA
ENSCAFG00000027805,NA,0.085551129,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027809,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027810,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027813,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027817,NA,0.093519403,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027821,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027822,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027831,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027832,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027834,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027837,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027838,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027840,NA,1.759262838,-0.009449322,0.166860013,0.563219207,NA
ENSCAFG00000027843,NA,0.411704223,0.003203438,0.187563144,0.850580533,NA
ENSCAFG00000027845,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027846,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027847,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027850,NA,0.4357271,-0.00463983,0.244842895,0.82153974,NA
ENSCAFG00000027852,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027853,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027857,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027861,NA,0.093519403,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027862,NA,0.882533606,0.008886459,0.148834177,0.579231887,NA
ENSCAFG00000027864,NA,0.067344144,0.002780168,0.260397714,0.897431683,NA
ENSCAFG00000027868,NA,0.467597016,-0.019588244,0.320939974,0.434936608,NA
ENSCAFG00000027869,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027870,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027883,NA,0.836346723,-0.016769414,0.189568331,0.353633675,NA
ENSCAFG00000027885,NA,0.090896087,-0.003891787,0.262013516,0.857387887,NA
ENSCAFG00000027888,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027891,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027892,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027893,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027894,NA,0.955792016,-0.003878907,0.156284051,0.803095839,NA
ENSCAFG00000027900,NA,0.259292012,0.002780184,0.260397734,0.89743109,NA
ENSCAFG00000027903,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027904,NA,1.677347558,-0.078622361,0.485994038,0.060335354,NA
ENSCAFG00000027905,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027909,NA,0.834131166,-0.001202367,0.199415114,0.945896029,NA
ENSCAFG00000027910,NA,0,0,1.740931426,NA,NA
ENSCAFG00000027911,NA,0.181344149,-0.000545425,0.258756226,0.979738672,NA
