"Cytokine","Collection","ID","Description","setSize","enrichmentScore","NES","pvalue","p_adjust","qvalue","rank","leading_edge","core_enrichment"
"TNFA","C7","GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP","GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP",161,0.556122153,1.127326815,0.357827476,0.882595639,0.842947378,11,"tags=1%, list=0%, signal=1%","PYCARD"
"TNFA","C7","GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_UP","GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_UP",159,0.55555246,1.12286573,0.358642973,0.882595639,0.842947378,333,"tags=3%, list=3%, signal=2%","PCSK1/SLC25A33/MYLIP/COQ10B"
"TNFA","C7","GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_UP","GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_UP",166,0.553059091,1.119071602,0.358280255,0.882595639,0.842947378,10,"tags=1%, list=0%, signal=1%","RNF144B"
"TNFA","C7","GSE27786_LSK_VS_NKCELL_DN","GSE27786_LSK_VS_NKCELL_DN",167,0.551246902,1.117277901,0.357142857,0.882595639,0.842947378,454,"tags=9%, list=4%, signal=9%","PYCARD/CEMIP/NAB1/CEBPB/RTN1/PGAP1/DMAC1/MLX/MTHFD2/BECN1/ACLY/SLC35B1/TMEM38B/EPB41L2/CYB5R4"
"TNFA","C7","GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_DN","GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_DN",167,0.551060646,1.116900395,0.357142857,0.882595639,0.842947378,325,"tags=7%, list=3%, signal=7%","RNF144B/ADAM8/SLC37A2/PRR5L/CEBPB/RTN1/SLC7A7/GABARAP/NFIL3/ACTB/MTHFD2/PGD"
"TNFA","C7","GSE10325_BCELL_VS_MYELOID_UP","GSE10325_BCELL_VS_MYELOID_UP",139,-0.483707653,-1.11249541,0.358353511,0.882595639,0.842947378,490,"tags=12%, list=4%, signal=12%","CD79A/FAM117A/TUT4/ITM2C/FBXW4/KLHDC2/TRAF5/BCL11A/ATP2A3/FCMR/PIK3C2B/PKIG/LBH/SKAP1/JADE2/MAP4K1/STAP1"
"TNFA","C7","GSE3982_MAC_VS_TH1_DN","GSE3982_MAC_VS_TH1_DN",155,-0.480880447,-1.1100824,0.358056266,0.882595639,0.842947378,1307,"tags=12%, list=11%, signal=10%","SNRPA1/FLOT1/TIA1/IGFLR1/TMEM131L/ORC1/NFYC/XRCC2/CRLF3/GTF2A1/RPL35A/TK1/PQBP1/ZDHHC13/TRAF5/POLD3/GUCY1B1/TFDP2"
"TNFA","C7","GSE27786_NKCELL_VS_MONO_MAC_UP","GSE27786_NKCELL_VS_MONO_MAC_UP",168,0.546306742,1.10957551,0.358609795,0.882595639,0.842947378,101,"tags=2%, list=1%, signal=2%","PYCARD/MAF/ARHGEF10L"
"TNFA","C7","GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP","GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP",158,-0.483357068,-1.1093031,0.35770235,0.882595639,0.842947378,666,"tags=13%, list=6%, signal=12%","NELFB/REST/MAP7D1/ARPC5L/NDUFB2/SUMO2/TM2D2/USP3/RNF7/MNT/RNF168/KLHL26/STK24/VPS35/CSNK1D/CAPRIN1/YY1/ARRDC2/DOK2/HAVCR2"
"TNFA","C7","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_10DY_UP","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_10DY_UP",144,-0.480075692,-1.108319128,0.357843137,0.882595639,0.842947378,256,"tags=4%, list=2%, signal=4%","SUSD1/RNF135/FAM8A1/RGS12/CD38/HAVCR2"
"TNFA","C7","GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_DN","GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_DN",126,-0.469160181,-1.086781557,0.356265356,0.882595639,0.842947378,1173,"tags=13%, list=10%, signal=12%","TRAF2/TP53BP2/TMEM116/REXO5/ABTB2/ZBTB5/USP42/BRIP1/MIS18BP1/EZH2/KCNK5/RIPOR2/WTAP/ASB15/PTGS2/CD38"
"TNFA","C7","GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_UP","GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_UP",100,-0.482552333,-1.081292176,0.358722359,0.882595639,0.842947378,26,"tags=8%, list=0%, signal=8%","TBC1D23/CCNL1/KLHL6/KRIT1/FAM78A/GRAP2/LCK/SELL"
"TNFA","C7","PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_3DY_UP","PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_3DY_UP",74,-0.474881556,-1.076405327,0.356979405,0.882595639,0.842947378,105,"tags=5%, list=1%, signal=5%","SRSF11/TIMP1/HAVCR2/CLIC2"
"TNFA","C7","GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN","GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN",109,-0.490693791,-1.090876685,0.358910891,0.882633109,0.842983165,467,"tags=8%, list=4%, signal=8%","CD34/RASAL1/MCF2L/ANKLE2/PCNX2/HGFAC/PDE7A/TBC1D10C/TTN"
"TNFA","C7","GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_DN","GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_DN",131,-0.484246353,-1.114741127,0.359413203,0.882787496,0.843130616,150,"tags=8%, list=1%, signal=8%","CDC16/PPIL6/TBC1D31/SIVA1/GLOD4/AHCYL1/RNASE4/RCBTB2/SPOCK2/SPRY4"
"TNFA","C7","GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN","GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN",150,-0.481714092,-1.111157607,0.359493671,0.882787496,0.843130616,1136,"tags=19%, list=10%, signal=17%","TSC22D3/RPS24/NOP53/RPL27A/EIF3E/ICAM3/ITPRID2/RPL32/HMGB2/BTG1/RPS7/SNRK/RPL35A/USP7/TOX4/CD74/SRSF5/RPL28/RPS8/CCNL1/CCNG1/INPP5K/RPS13/GABARAPL1/ELF1/CXCR4/PTGS2/RASGRP2"
"TNFA","C7","GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_UP","GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_UP",142,-0.477477986,-1.103101171,0.359223301,0.882787496,0.843130616,271,"tags=4%, list=2%, signal=3%","RBL2/PIK3IP1/NUP210/CXCR4/MFNG"
"TNFA","C7","GSE7852_LN_VS_FAT_TREG_DN","GSE7852_LN_VS_FAT_TREG_DN",173,0.543321505,1.106324552,0.359746434,0.882982453,0.843316816,416,"tags=5%, list=4%, signal=5%","TNFSF9/IRF6/LTB4R/CXCL10/NR4A3/DRAM1/SAMD14/DCTN1"
"TNFA","C7","GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_DN","GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_DN",161,0.554629429,1.124300883,0.361022364,0.885687332,0.845900185,213,"tags=3%, list=2%, signal=3%","KLHL13/PCDH9/NR1H3/AKAP1/PLCH2"
"TNFA","C7","GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_DN","GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_DN",143,0.569052063,1.130771533,0.361486486,0.886068534,0.846264263,499,"tags=9%, list=4%, signal=9%","DNM1/FBLN2/RTN1/UBE2J2/COTL1/CNN1/RAB33B/SLC3A2/SPNS1/MRPL40/TMEM38B/UNC45A/ATP6V0C"
"TNFA","C7","GSE3039_CD4_TCELL_VS_ALPHAALPHA_CD8_TCELL_DN","GSE3039_CD4_TCELL_VS_ALPHAALPHA_CD8_TCELL_DN",145,0.563486995,1.127230862,0.361525705,0.886068534,0.846264263,913,"tags=10%, list=8%, signal=10%","RYR3/PITX1/GATM/ISG20/NDE1/UBE2C/LPCAT2/AURKA/CENPN/GAREM2/AKR1B1/TMEM209/TDRD7/POLR2E/HACD2"
"TNFA","C7","GSE11386_NAIVE_VS_MEMORY_BCELL_DN","GSE11386_NAIVE_VS_MEMORY_BCELL_DN",128,-0.47405756,-1.08817559,0.362282878,0.887070529,0.847221246,1389,"tags=22%, list=12%, signal=20%","MAP3K5/EVL/ETNK1/BANK1/RIMKLA/ALAS2/P2RX7/PCMTD2/FNBP4/BTG1/GBE1/RABGAP1L/SSBP2/ATP8A1/RFX7/ZMYM5/TBC1D23/EIF4G3/CBLB/AGL/RSF1/TRAF5/PIK3IP1/SFMBT2/SMG6/GRAMD1B/ATP10D/MYB"
"TNFA","C7","GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_DN","GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_DN",125,-0.473227931,-1.087392466,0.362282878,0.887070529,0.847221246,1182,"tags=19%, list=10%, signal=17%","PPP1R15B/SP140/GPATCH2L/EPS15/RYR1/CYTH3/CLYBL/RAB14/RASSF6/ZNF34/CAT/UBXN7/FNDC3A/SGTB/TUBGCP5/GSTA4/KMT2C/ZMYM5/CAPRIN1/MND1/ADARB1/PIK3C2B/PLEKHA7/CD38"
"TNFA","C7","GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_DN","GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_DN",121,0.580881984,1.151131311,0.362876254,0.888096474,0.848201103,299,"tags=4%, list=3%, signal=4%","BASP1/TNFRSF13B/LHPP/CRTAC1/GTPBP10"
"TNFA","C7","GSE15659_TREG_VS_TCONV_UP","GSE15659_TREG_VS_TCONV_UP",101,0.59579844,1.161724874,0.363484087,0.889156799,0.849213796,8,"tags=1%, list=0%, signal=1%","MMP15"
"TNFA","C7","GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_DN","GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_DN",146,-0.476013387,-1.095775605,0.364089776,0.889783698,0.849812533,102,"tags=8%, list=1%, signal=8%","TAPBPL/ITM2B/TRAFD1/NFE2L3/UBE2L6/FLT3LG/RMI1/CD74/STS/ATP10D/CLEC2B/CD38"
"TNFA","C7","GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_DN","GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_DN",146,-0.475743118,-1.095153448,0.364089776,0.889783698,0.849812533,1893,"tags=22%, list=16%, signal=19%","PARP11/CIAO2B/GYG1/AREL1/R3HDM1/MTRF1L/ARFIP2/SF3B3/AMPD3/EVL/SRSF3/ETFDH/TTF1/NUDT3/DNAJB4/IPO9/TXNL1/DNM1L/MAST2/PIK3C3/RLF/STN1/CILK1/CCNG1/CES2/SLC16A3/SPATA1/ATF2/PLK4/PKIG/CYFIP2/PTGS2"
"TNFA","C7","GSE11924_TH1_VS_TH17_CD4_TCELL_DN","GSE11924_TH1_VS_TH17_CD4_TCELL_DN",147,-0.477163476,-1.096483509,0.364321608,0.889923237,0.849945804,771,"tags=12%, list=7%, signal=11%","DENND1A/GNAS/GBE1/ZNF687/SLC26A1/STXBP3/FECH/BSCL2/PCM1/TBC1D23/ZBTB1/RHOBTB2/ZFC3H1/VPS26C/SIT1/ATP10D/TFDP2"
"TNFA","C7","GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_UP","GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_UP",162,-0.481365871,-1.099184547,0.36461126,0.890150655,0.850163005,426,"tags=8%, list=4%, signal=8%","RPS8/RGL2/SLC25A13/TADA1/CPT1A/ABTB1/CCDC28A/HNRNPA2B1/IKZF2/CIITA/TOPBP1/MAP2K6/ENC1"
"TNFA","C7","GSE13887_RESTING_VS_ACT_CD4_TCELL_DN","GSE13887_RESTING_VS_ACT_CD4_TCELL_DN",104,-0.489410842,-1.084449708,0.364764268,0.890150655,0.850163005,59,"tags=5%, list=0%, signal=5%","AHCYL1/CDKN2AIP/KLHDC2/MAP2K6/IL1RL1"
"TNFA","C7","GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_UP","GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_UP",91,0.594346855,1.153491849,0.36535163,0.890249729,0.850257629,31,"tags=2%, list=0%, signal=2%","AP3B2/COL14A1"
"TNFA","C7","GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_DN","GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_DN",164,0.551375934,1.113383287,0.365814696,0.890249729,0.850257629,1650,"tags=25%, list=14%, signal=22%","IGSF6/CLEC4D/EBI3/HBEGF/NLRP3/C3/TGM2/EDN1/NFIL3/SLC3A2/MAP2K3/CLN3/COQ10B/FABP3/ZBTB7A/MAPK6/SLC44A1/PTH1R/B4GALT5/BCL6/EGR2/ZNF131/KDM6B/SERPINE1/RRS1/TNIP1/ARG2/TBC1D1/RSAD2/ZFP36/MT2A/G3BP1/IRAK2/CDK12/ISG15/DUSP2/NDEL1/ZNFX1/SDE2/LPIN2/SOCS5"
"TNFA","C7","GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDC_DN","GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDC_DN",165,0.550802234,1.112623726,0.36523126,0.890249729,0.850257629,1013,"tags=12%, list=9%, signal=11%","DNM1/POLR1A/MVD/TUBG1/TP53RK/BRIX1/UTP4/SLC66A1/SIRT4/CDC37/MPHOSPH10/AIMP1/OAT/TLR2/NOP14/PUM3/CERS5/JAGN1/UQCRC1"
"TNFA","C7","GSE14350_TREG_VS_TEFF_UP","GSE14350_TREG_VS_TEFF_UP",168,-0.477348426,-1.103702485,0.365853659,0.890249729,0.850257629,2199,"tags=29%, list=19%, signal=24%","ENSA/MTMR10/PHIP/CHST10/PROSER1/OGT/TSC1/NXF1/ABCG2/CLN5/TBC1D4/PRKDC/VPS26A/STAT5A/IL27RA/ANTXR2/CYTH3/AGO1/RNF169/STK38/SCAI/CCDC61/SMURF2/RAB14/NOP53/SSH2/MBD5/ZNF638/ARID1B/DGKZ/ZDHHC15/CCDC126/SCAF8/SNRK/ZNF451/TMEM106B/SSBP2/CDK17/PRDM15/GATAD2B/GUCY1A1/PUM1/MPHOSPH9/FBXO32/ASTE1/FBXL3/MSL2/CD38"
"TNFA","C7","GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_DN","GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_DN",93,-0.484128279,-1.082920997,0.365617433,0.890249729,0.850257629,248,"tags=4%, list=2%, signal=4%","GABARAPL1/APAF1/CHRM4/HAVCR2"
"TNFA","C7","GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TCONV_DN","GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TCONV_DN",115,-0.48002766,-1.07481063,0.365671642,0.890249729,0.850257629,1649,"tags=20%, list=14%, signal=17%","VTA1/YTHDC1/FIS1/EZR/MED13/FGF14/SCYL3/TAF15/STK38/TTK/PLEKHA2/ABTB2/LUC7L3/IFT57/KMT5A/ESD/KCNK5/BRMS1L/TNFRSF17/SLC16A3/PLK4/MDM4/PTGS2"
"TNFA","C7","ERWIN_COHEN_BLOOD_TC_83_AGE_23_48YO_VACCINATED_VS_CONTROL_2DY_UP","ERWIN_COHEN_BLOOD_TC_83_AGE_23_48YO_VACCINATED_VS_CONTROL_2DY_UP",84,0.598294195,1.16129562,0.371575342,0.891363729,0.851321586,1195,"tags=18%, list=10%, signal=16%","MAFB/OASL/CXCL10/SOCS1/ISG20/SCO2/TREX1/TDRD7/OAS3/OAS1/BATF2/MVB12A/LY6E/RSAD2/MT2A"
"TNFA","C7","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_ADDNL_EXON_LVL_UP","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_ADDNL_EXON_LVL_UP",73,0.595034522,1.149899377,0.38556338,0.891363729,0.851321586,447,"tags=5%, list=4%, signal=5%","ENPP2/PGAP1/GBP6/HIRA"
"TNFA","C7","GSE26495_PD1HIGH_VS_PD1LOW_CD8_TCELL_DN","GSE26495_PD1HIGH_VS_PD1LOW_CD8_TCELL_DN",111,0.576847366,1.144916059,0.369747899,0.891363729,0.851321586,802,"tags=8%, list=7%, signal=8%","ADAM8/COL24A1/HMOX1/CD320/MAGEF1/NGFR/PYROXD2/RUNDC3B/COLGALT1"
"TNFA","C7","GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_DN","GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_DN",94,0.584431394,1.139734735,0.376053963,0.891363729,0.851321586,540,"tags=11%, list=5%, signal=10%","PCSK1/SLC8A1/SPINK5/LRP2/NFIL3/CENPO/CORO1C/TMED9/EPHB3/MAGEF1"
"TNFA","C7","GSE3982_MAC_VS_NEUTROPHIL_DN","GSE3982_MAC_VS_NEUTROPHIL_DN",127,0.578382497,1.138408172,0.368509213,0.891363729,0.851321586,501,"tags=9%, list=4%, signal=8%","ACAN/IL1RAP/NLRP3/COTL1/ACTB/ISG20/CABIN1/ZNF473/FTH1/PTAFR/CHAD"
"TNFA","C7","DHIMAN_PBMC_ATTENUVAX_AGE_15_25YO_SUBQ_7_OR_14DY_UP","DHIMAN_PBMC_ATTENUVAX_AGE_15_25YO_SUBQ_7_OR_14DY_UP",38,0.593494233,1.13780712,0.378217822,0.891363729,0.851321586,420,"tags=8%, list=4%, signal=8%","COL8A1/COBL/PSMD3"
"TNFA","C7","GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_UP","GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_UP",127,0.57765867,1.136983492,0.368509213,0.891363729,0.851321586,392,"tags=7%, list=3%, signal=7%","KLHL13/CD248/STK17A/GAL3ST4/FCGRT/PLLP/CIAPIN1/SPPL2B/TMEM41B"
"TNFA","C7","GSE16385_UNTREATED_VS_12H_IL4_TREATED_MACROPHAGE_DN","GSE16385_UNTREATED_VS_12H_IL4_TREATED_MACROPHAGE_DN",131,0.574792568,1.13695785,0.36762226,0.891363729,0.851321586,560,"tags=8%, list=5%, signal=8%","ADAM8/NPTX1/NFIL3/COQ10B/WDR75/MRPL40/SLC35B1/PDCD10/CYB5R4/MAGEF1/ORMDL1"
"TNFA","C7","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_DN","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_DN",113,0.570414978,1.135675628,0.376470588,0.891363729,0.851321586,362,"tags=6%, list=3%, signal=6%","ENPP2/TUB/CNN1/PGAP1/TXNL4B/ISG20/SAMD4B"
"TNFA","C7","GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_UP","GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_UP",122,0.571517033,1.132092493,0.376884422,0.891363729,0.851321586,1719,"tags=22%, list=15%, signal=19%","TNFSF9/NLRP3/INTS12/CD320/COQ10B/MRPL37/OSM/KPTN/GPN2/GMPPA/KLHL36/TMEM128/UQCRC1/WDR18/FAM151B/TRMT44/ZFP36/SEC13/PPP1R1B/ELOF1/MRPL10/DUSP2/MRPS18A/CZIB/RRAGA/CERT1/SNRNP27"
"TNFA","C7","GSE3982_EOSINOPHIL_VS_MAST_CELL_UP","GSE3982_EOSINOPHIL_VS_MAST_CELL_UP",139,0.570379779,1.130167695,0.375212224,0.891363729,0.851321586,147,"tags=4%, list=1%, signal=4%","MMP15/COL14A1/TUB/GAL3ST4/TBX1/OASL"
"TNFA","C7","GSE3982_MAST_CELL_VS_NEUTROPHIL_DN","GSE3982_MAST_CELL_VS_NEUTROPHIL_DN",137,0.572946679,1.128527278,0.373514431,0.891363729,0.851321586,78,"tags=3%, list=1%, signal=3%","CXCL14/DLK2/SLC11A1/C5AR1"
"TNFA","C7","GSE45365_HEALTHY_VS_MCMV_INFECTION_BCELL_IFNAR_KO_DN","GSE45365_HEALTHY_VS_MCMV_INFECTION_BCELL_IFNAR_KO_DN",140,0.567827685,1.127352099,0.37649063,0.891363729,0.851321586,1026,"tags=19%, list=9%, signal=18%","RAB25/IRF6/CDH3/TRAPPC2L/EMC8/REEP1/IQSEC1/RMC1/PDCD10/MPHOSPH6/KLHDC4/LHFPL4/POLR3K/NIP7/CENPN/UTP4/LACTB2/LMBRD1/OAT/COX4I1/FTO/TCF25/KLHL36/APRT/DCAKD/GADD45A/ARL2BP"
"TNFA","C7","GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP","GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP",129,0.569073823,1.126389572,0.38230384,0.891363729,0.851321586,827,"tags=12%, list=7%, signal=12%","GRIN2C/GPNMB/OASL/RAB33B/DRAM1/TMEM106C/CLCN2/PDPN/MAML2/CHAD/SIRT4/DEF8/ZMAT2/ARHGAP31/RDH10/EPS8L1"
"TNFA","C7","GSE9960_HEALTHY_VS_SEPSIS_PBMC_UP","GSE9960_HEALTHY_VS_SEPSIS_PBMC_UP",128,0.570049812,1.125697281,0.38230384,0.891363729,0.851321586,1096,"tags=19%, list=9%, signal=17%","DIPK1B/PROS1/F3/CD276/IL1RAP/CDC45/GRPEL1/DDX49/SLC3A2/COX7A2L/MPHOSPH6/SRPRA/SLC44A1/STEAP3/COPS2/PELP1/MTO1/SCN4B/STEEP1/RHOQ/KEAP1/ADRA2B/TACO1/PFDN1"
"TNFA","C7","THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_DN","THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_DN",48,0.583043327,1.125512661,0.380497132,0.891363729,0.851321586,539,"tags=8%, list=5%, signal=8%","MAF/TM9SF4/SLC3A2/COMT"
"TNFA","C7","GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_UP","GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_UP",155,0.555465542,1.124297709,0.366612111,0.891363729,0.851321586,193,"tags=3%, list=2%, signal=3%","RNF144B/TNFRSF13B/MAFB/OLFM1/ALDH3B1"
"TNFA","C7","GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_DN","GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_DN",142,0.565733528,1.123694418,0.376271186,0.891363729,0.851321586,282,"tags=5%, list=2%, signal=5%","SMPDL3A/ADAM8/PITX1/SLC39A8/DYNLL2/ST3GAL5/EPDR1"
"TNFA","C7","GSE7548_NAIVE_VS_DAY7_PCC_IMMUNIZATION_CD4_TCELL_DN","GSE7548_NAIVE_VS_DAY7_PCC_IMMUNIZATION_CD4_TCELL_DN",156,0.556223285,1.123666273,0.370309951,0.891363729,0.851321586,447,"tags=6%, list=4%, signal=6%","ENPP2/OASL/CXCL10/SOCS1/ST3GAL5/PGAP1/IGF2R/ISG20/UBE2S/HIRA"
"TNFA","C7","GSE19198_1H_VS_6H_IL21_TREATED_TCELL_DN","GSE19198_1H_VS_6H_IL21_TREATED_TCELL_DN",153,0.556902376,1.12196821,0.370675453,0.891363729,0.851321586,361,"tags=6%, list=3%, signal=6%","CCL7/LYVE1/CLEC4D/NFIL3/NDUFAF4/MTHFD2/BYSL/PTGES/CCDC86"
"TNFA","C7","GSE17721_CTRL_VS_CPG_2H_BMDC_DN","GSE17721_CTRL_VS_CPG_2H_BMDC_DN",142,0.564742654,1.121726284,0.376271186,0.891363729,0.851321586,1180,"tags=14%, list=10%, signal=13%","IGSF6/LHPP/F3/TEX12/TGM2/ST3GAL5/MTHFD2/PTGES/IL23A/SLC44A1/DLG2/HMGXB3/SOD2/YRDC/RUNDC3A/GPR137B/SERPINE1/ARG2/ANKRD2/CWC27"
"TNFA","C7","GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN","GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN",135,0.567620732,1.121648137,0.385135135,0.891363729,0.851321586,799,"tags=7%, list=7%, signal=7%","THBS2/IL13RA2/UBE4B/SLC43A2/USP43/TOR1AIP1/TTL/SLC4A2/SNX3/TDRD7"
"TNFA","C7","GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN","GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN",153,0.556678949,1.121518082,0.370675453,0.891363729,0.851321586,140,"tags=4%, list=1%, signal=4%","MMP9/SLC11A1/CTSK/F3/RTN1/SLC39A8"
"TNFA","C7","GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN","GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN",133,0.569031533,1.121167512,0.384353741,0.891363729,0.851321586,433,"tags=7%, list=4%, signal=7%","RYR3/ATP2C2/TEX12/ADAM19/TGM2/PDIA2/NHLRC2/SLC43A2/USP43"
"TNFA","C7","GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_UP","GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_UP",150,0.556282263,1.11990315,0.3723229,0.891363729,0.851321586,548,"tags=6%, list=5%, signal=6%","AP1M2/TMEM41A/NR4A1/CDC123/ESS2/FEM1A/KAT2A/EDC4/CTU2"
"TNFA","C7","GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_UP","GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_UP",141,0.563613357,1.118673184,0.378194208,0.891363729,0.851321586,367,"tags=6%, list=3%, signal=6%","TNFSF9/COL8A1/STK17A/GAL3ST4/PDCD1/PLLP/TXNL4B/CCNJ/TMEM106C"
"TNFA","C7","GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_DN","GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_DN",161,0.551752364,1.118468724,0.372204473,0.891363729,0.851321586,138,"tags=2%, list=1%, signal=2%","SMPDL3A/IRF6/FLVCR2"
"TNFA","C7","GSE17721_0.5H_VS_24H_POLYIC_BMDC_UP","GSE17721_0.5H_VS_24H_POLYIC_BMDC_UP",136,0.567090272,1.117654437,0.384094755,0.891363729,0.851321586,707,"tags=10%, list=6%, signal=10%","CEMIP/PITX1/QDPR/EEPD1/SLC7A5/INTS1/TMED9/IMP3/MYBL2/CENPT/COMT/AAAS/MVK/AKR1B1"
