"cytokine","gene","Hugo_Symbol","baseMean","log2FoldChange","lfcSE","conf.low","conf.high","stat","pvalue","padj"
"IL-10","ENSCAFG00000004575","ZNF296",572.1494428,0.09706105,0.329740474,-0.54923027904,0.74335237904,0.294355887897462,0.00273573,0.333107188
"IL-10","ENSCAFG00000014575","TNS1",2920.438325,-0.144495969,0.481707824,-1.08864330404,0.79965136604,-0.299965999721856,0.002747547,0.333107188
"IL-10","ENSCAFG00000029471","CLIC2",27.89503317,-0.390668332,1.146764322,-2.63832640312,1.85698973911999,-0.340670113732401,0.002768695,0.333107188
"IL-10","ENSCAFG00000009881","ALAS1",1993.994506,0.093244711,0.319707605,-0.5333821948,0.7198716168,0.29165621818724,0.002820468,0.336643001
"IL-10","ENSCAFG00000024903","MAFB",1056.866369,0.359899637,1.074348527,-1.74582347591999,2.46562274991999,0.334993373151429,0.002873209,0.340237681
"IL-10","ENSCAFG00000008740","CIAPIN1",2560.000848,0.075381043,0.172195505,-0.2621221468,0.4128842328,0.437764290072496,0.00293936,0.345351878
"IL-10","ENSCAFG00000019493","IGFALS",67.94151982,-0.197330183,0.642707623,-1.45703712408,1.06237675808,-0.307029473337987,0.002965006,0.345664556
"IL-10","ENSCAFG00000016300","PTGER1",9.60186195,-0.269688668,0.840658725,-1.917379769,1.378002433,-0.320806362891195,0.002994638,0.346433528
"IL-10","ENSCAFG00000044809","NA",41.67557185,-0.318482961,0.978403292,-2.23615341332,1.59918749132,-0.325512969553663,0.003039254,0.348910977
"IL-10","ENSCAFG00000015452","NA",93.29343312,0.067812864,0.207182729,-0.338265284839999,0.47389101284,0.327309444794503,0.003096156,0.352750736
"IL-10","ENSCAFG00000002054","ADGRF5",175.0853652,0.4307749,1.413690492,-2.34005846432,3.20160826432,0.304716557434411,0.003120225,0.352820084
"IL-10","ENSCAFG00000000059","SERPINB2",2562.481384,0.396471346,1.27869034,-2.1097617204,2.9027044124,0.310060484229512,0.003320485,0.357581635
"IL-10","ENSCAFG00000000160","NAB2",824.516587,0.074171351,0.259176012,-0.43381363252,0.58215633452,0.286181388576964,0.003244852,0.357581635
"IL-10","ENSCAFG00000002986","PUS10",230.8041478,0.081253001,0.152390462,-0.21743230452,0.37993830652,0.533189544369253,0.003312558,0.357581635
