"Cytokine","Collection","ID","Description","setSize","enrichmentScore","NES","pvalue","p_adjust","qvalue","rank","leading_edge","core_enrichment"
"TGFB","C7","GSE3982_DC_VS_BASOPHIL_DN","GSE3982_DC_VS_BASOPHIL_DN",155,-0.621944933,-1.319386126,0.173001311,0.556817232,0.497198301,864,"tags=9%, list=7%, signal=8%","UBR7/SUPT20H/ETS2/KDM5A/PRPF3/PMAIP1/SIAH2/GIT2/CCNL1/FAM193A/CXCR4/JARID2/SELPLG/LAT2"
"TGFB","C7","GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_DN","GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_DN",154,-0.623528847,-1.317502376,0.172823219,0.556817232,0.497198301,797,"tags=9%, list=7%, signal=9%","NFKBIE/HMGB2/MED21/SIAH2/MAP3K8/CCNL1/ZFAND5/MMP13/ZFP62/ZFP36L1/PTGS2/RASGEF1B/IL10RA/NFKBID"
"TGFB","C7","GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_3H_UP","GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_3H_UP",142,-0.632233932,-1.328186603,0.173509934,0.557397927,0.497716821,982,"tags=13%, list=8%, signal=12%","HDAC1/SETDB2/CBX5/SLC35C2/RAD54L/NCAPG/LPIN2/PDE7A/COQ6/SLC23A3/ANKRD17/DNMT1/NCAPD2/IFI44L/WDHD1/CCND2/SAMD9L/OOEP"
"TGFB","C7","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_DN","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_DN",142,-0.631934562,-1.327557691,0.173509934,0.557397927,0.497716821,376,"tags=7%, list=3%, signal=7%","GINS1/RBPJ/MAP4K1/CD38/CLIC2/OVGP1/FCMR/PPM1J/ENPP3/ITGB7"
"TGFB","C7","GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN","GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN",146,-0.628496112,-1.32672635,0.173455979,0.557397927,0.497716821,294,"tags=3%, list=2%, signal=3%","RBPJ/SPP1/LAT2/IL1R2"
"TGFB","C7","GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_DN","GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_DN",151,-0.627587401,-1.32757415,0.173684211,0.557606208,0.497902801,834,"tags=14%, list=7%, signal=13%","ZBTB1/ERF/LPIN1/HHEX/CSNK1G2/DUSP3/BRPF1/ZMIZ1/MAU2/RGS19/PLCG2/PNPLA6/KMT2D/CHN2/IFFO1/HFE/ETV5/DOK2/SEMA3A/AMPD1/KCTD12"
"TGFB","C7","GSE27786_ERYTHROBLAST_VS_MONO_MAC_UP","GSE27786_ERYTHROBLAST_VS_MONO_MAC_UP",138,0.528082525,1.34278459,0.173913043,0.557989267,0.498244845,118,"tags=2%, list=1%, signal=2%","COL6A3/RNF39/PYROXD2"
"TGFB","C7","GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_DN","GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_DN",154,-0.62267,-1.315687651,0.17414248,0.55837378,0.498588188,1782,"tags=21%, list=15%, signal=18%","SLAIN1/PTPN2/BBS9/EXOSC10/FOXO4/SNRPG/LAS1L/MDP1/SMARCD2/POLR3GL/ZFP14/C12orf43/KDM2A/CEP97/H2AJ/POMT2/ELF1/COX11/CSNK1G2/CIPC/ZNF317/RFXANK/PIAS4/TRNT1/ATP2A3/RECQL5/ZFP36L1/OVGP1/BCL11A/HOPX/TRAF3IP3/STING1"
"TGFB","C7","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_12MO_CORRELATED_WITH_ANTIBODY_RESPONSE_POSITIVE","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_12MO_CORRELATED_WITH_ANTIBODY_RESPONSE_POSITIVE",14,0.591427423,1.333457131,0.174262735,0.558407945,0.498618695,365,"tags=14%, list=3%, signal=14%","MT2A/POLR3K"
"TGFB","C7","GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_UP","GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_UP",94,-0.668227812,-1.373791223,0.174894217,0.558698767,0.498878378,178,"tags=4%, list=1%, signal=4%","CD47/GABARAPL1/RNF24/IL16"
"TGFB","C7","GSE3400_UNTREATED_VS_IFNB_TREATED_MEF_DN","GSE3400_UNTREATED_VS_IFNB_TREATED_MEF_DN",101,-0.664846285,-1.364027323,0.176718093,0.558698767,0.498878378,199,"tags=5%, list=2%, signal=5%","PIGL/VPS9D1/PLEKHO1/IL18BP/OOEP"
"TGFB","C7","GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_DN","GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_DN",122,-0.644199583,-1.337895739,0.175675676,0.558698767,0.498878378,453,"tags=5%, list=4%, signal=5%","ZNF592/PLCG2/FAP/RNF24/GPR37/ITGA9"
"TGFB","C7","GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_UP","GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_UP",150,-0.628733323,-1.328537633,0.174770039,0.558698767,0.498878378,510,"tags=7%, list=4%, signal=6%","MRPS6/PHOSPHO1/OAS1/IL2RA/GNA13/HTRA2/TAPBPL/TLR6/RASAL1/LCP1"
"TGFB","C7","GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP","GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP",159,-0.627595023,-1.328487217,0.174934726,0.558698767,0.498878378,1145,"tags=20%, list=10%, signal=18%","CEP97/ARPC5L/SLC12A6/ARID1B/MOB3A/SMC6/RFX5/ARID4A/RSRP1/SLC46A3/ARID1A/LPIN2/PDE7A/CCNH/ATRX/ACAP1/SMC5/UPF3B/PRPF4B/MSL1/GANC/PXK/RFC1/RASA2/ZFP36L1/POLG2/DENND2D/FCMR/GLUL/DOCK11/ARRDC3/IL16"
"TGFB","C7","GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP","GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP",144,-0.630730698,-1.32798755,0.175461741,0.558698767,0.498878378,1232,"tags=16%, list=10%, signal=15%","RC3H1/RNF139/VPS18/FAM222B/ELOA/PPM1A/RSRP1/CD83/TENT5A/IFNGR1/ZNF326/RPS6KB1/TSC1/SYNJ2BP/ADNP2/FAM200B/CYTH1/DCAF16/EGR3/FCMR/PIK3R5/IL1B/NFKBID"
"TGFB","C7","GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN","GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN",140,-0.633340285,-1.327891661,0.175531915,0.558698767,0.498878378,2,"tags=2%, list=0%, signal=2%","EIF3H/TMA7/LAPTM5"
"TGFB","C7","GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_DN","GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_DN",140,-0.631941513,-1.324958927,0.176861702,0.558698767,0.498878378,356,"tags=4%, list=3%, signal=4%","RNF123/ZNF865/MAN1A1/CYTIP/KCTD12/LSP1"
"TGFB","C7","GSE36078_UNTREATED_VS_AD5_INF_IL1R_KO_MOUSE_LUNG_DC_UP","GSE36078_UNTREATED_VS_AD5_INF_IL1R_KO_MOUSE_LUNG_DC_UP",150,-0.626686514,-1.324212648,0.1760841,0.558698767,0.498878378,751,"tags=9%, list=6%, signal=8%","SERAC1/CRTC1/AKAP11/PHF21A/ZNF106/ZNF518B/SETD5/BPHL/CCDC91/NR3C2/RASSF2/IL6R/CTSS"
"TGFB","C7","GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN","GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN",138,-0.63220159,-1.323869081,0.174899866,0.558698767,0.498878378,213,"tags=3%, list=2%, signal=3%","SETD1B/RGS4/STING1/SEMA4A"
"TGFB","C7","GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_DN","GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_DN",159,-0.625257175,-1.323538481,0.176240209,0.558698767,0.498878378,13,"tags=4%, list=0%, signal=4%","MAP3K8/CYRIB/CHD7/NR3C1/ZFAND5/LCP2/FCGR1A"
"TGFB","C7","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_UP","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_UP",142,-0.629908069,-1.323300469,0.17615894,0.558698767,0.498878378,891,"tags=11%, list=7%, signal=11%","ARHGAP45/SLC35E1/IQCC/HSD17B7/MAP2K7/MAU2/CREBBP/EZH1/DIPK1A/RESF1/SPOCK2/SLC26A6/SETD1B/ABCA7/POLG2/IRAG2"
"TGFB","C7","GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_DN","GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_DN",158,-0.625223954,-1.32318551,0.17601043,0.558698767,0.498878378,660,"tags=8%, list=6%, signal=8%","RNASEL/CCS/SLA2/PTGER2/TIMELESS/ZNF623/ETFBKMT/SLC9A9/PPM1J/PIK3R5/IL6R/AMPD1/ITGB7"
"TGFB","C7","GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP","GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP",158,-0.625013484,-1.322740084,0.17601043,0.558698767,0.498878378,236,"tags=5%, list=2%, signal=5%","HECA/SLAMF9/SPP1/LPAR6/ASS1/IL10RA/GMFG/CFP"
"TGFB","C7","GSE7509_DC_VS_MONOCYTE_DN","GSE7509_DC_VS_MONOCYTE_DN",136,-0.632788089,-1.321191286,0.175438596,0.558698767,0.498878378,386,"tags=7%, list=3%, signal=7%","PRPF4B/TSC22D4/CD47/ZNF865/TNFRSF1B/SEMA4D/STAB1/RGS14/GMFG/FCGR1A"
"TGFB","C7","GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP","GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP",156,-0.623605477,-1.320819144,0.175853018,0.558698767,0.498878378,103,"tags=10%, list=1%, signal=10%","CD83/TENT5A/ATP6V1D/ERCC1/NFKBIE/CCNH/GGCT/ABHD6/MMP9/PLCG2/CDA/FES/C5AR1/IGSF6/MATK"
"TGFB","C7","GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP","GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP",168,-0.625780502,-1.320536893,0.174479167,0.558698767,0.498878378,87,"tags=3%, list=1%, signal=3%","LPL/MLEC/RGS14/CD68/CORO1A"
"TGFB","C7","GSE34515_CD16_NEG_MONOCYTE_VS_DC_UP","GSE34515_CD16_NEG_MONOCYTE_VS_DC_UP",157,-0.621952406,-1.31916825,0.177314211,0.558698767,0.498878378,246,"tags=6%, list=2%, signal=6%","SLC11A1/ING3/MAN1A1/TNFRSF1B/SH2D3C/PLXNC1/ADAP2/TLR1/FYB1"
"TGFB","C7","GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP","GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP",153,-0.624089157,-1.319140061,0.175230567,0.558698767,0.498878378,148,"tags=6%, list=1%, signal=6%","PLCG2/STX7/IFFO1/VAV1/RASSF2/CDA/ASS1/IRF5/CD37"
"TGFB","C7","GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP","GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP",157,-0.621799174,-1.318843244,0.177314211,0.558698767,0.498878378,530,"tags=7%, list=4%, signal=7%","ARHGAP33/RRP1/TMUB1/PSENEN/NAPRT/TONSL/MAP4K1/SYT1/GABARAPL1/ESAM/FYB1"
"TGFB","C7","GSE22601_DOUBLE_NEGATIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN","GSE22601_DOUBLE_NEGATIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN",165,-0.624299749,-1.317806933,0.176853056,0.558698767,0.498878378,848,"tags=12%, list=7%, signal=11%","LPCAT3/FTSJ1/SCAF4/RPS6KB1/GRB2/NUS1/MAP3K8/CIC/CNDP2/ETV6/IL2RA/CTSW/ZFP36L1/HLX/SAMD9L/HOPX/TNFRSF8/TLR1/STING1/SEMA4A"
"TGFB","C7","GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP","GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP",166,-0.623748551,-1.317021509,0.177083333,0.558698767,0.498878378,547,"tags=7%, list=5%, signal=6%","GIT2/CBFA2T2/NR3C1/ATP2A3/PNPLA6/RASAL3/MAN1A1/FMNL1/GABARAPL1/SEMA4A/MYO1F"
"TGFB","C7","GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN","GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN",167,-0.623715767,-1.316706253,0.177314211,0.558698767,0.498878378,644,"tags=13%, list=5%, signal=12%","RBBP4/HPF1/UBE4B/U2SURP/ZNF768/UBP1/TMEM168/TUBD1/FAN1/ANKRD17/GPATCH3/PIAS4/NSD2/SCRIB/ADNP2/SIVA1/OTUD3/SNRK/RGS2/DYRK4/CTSS"
"TGFB","C7","GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDC_DN","GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDC_DN",153,-0.622443795,-1.315662254,0.17654809,0.558698767,0.498878378,521,"tags=7%, list=4%, signal=7%","FZR1/LSM12/TMEM134/TRIM24/PLAC8/DUSP22/SLC37A4/NR2F1/GABARAPL1/TNFRSF13B/IL1R2"
"TGFB","C7","GSE22886_NAIVE_TCELL_VS_DC_DN","GSE22886_NAIVE_TCELL_VS_DC_DN",171,-0.621923259,-1.314066027,0.177231565,0.558698767,0.498878378,185,"tags=6%, list=2%, signal=6%","PTPRE/M6PR/ADAP2/STAB1/FES/ENTPD1/MARCHF1/KCTD12/SLC7A8/IGSF6"
"TGFB","C7","GSE17721_POLYIC_VS_GARDIQUIMOD_12H_BMDC_UP","GSE17721_POLYIC_VS_GARDIQUIMOD_12H_BMDC_UP",154,-0.620627292,-1.311371455,0.176781003,0.558698767,0.498878378,1212,"tags=15%, list=10%, signal=14%","RRAGD/PKLR/HINFP/TENT2/POU2F1/GMPPB/RFX5/MED12/ZBTB2/CDYL/MAU2/FNBP4/PAXBP1/SHARPIN/DNAJB7/SAT1/TMEM229B/KIF9/PLEKHO1/ADAP2/CD274/RGS14/NAPSA"
"TGFB","C7","GSE17721_POLYIC_VS_GARDIQUIMOD_4H_BMDC_DN","GSE17721_POLYIC_VS_GARDIQUIMOD_4H_BMDC_DN",161,0.505279201,1.297071429,0.175213675,0.558698767,0.498878378,1128,"tags=17%, list=9%, signal=15%","ATP6V1B1/TMED7/PKP2/SUPV3L1/BRD8/KLF15/AMFR/PHYKPL/TFB2M/UBXN8/MAN2A1/SQSTM1/SLC30A5/STAM/DNAJB6/DNAJC11/LRRC42/RAB10/ERLEC1/LRRC59/OVOL2/TTL/EPB41L5/B4GALT7/DERL2/FAM98A/WDR75"
"TGFB","C7","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP",15,-0.721688944,-1.447423466,0.179936306,0.559200396,0.499326297,829,"tags=20%, list=7%, signal=19%","OAS3/IFI44L/DERL3"
"TGFB","C7","GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_2H_DN","GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_2H_DN",98,-0.664174849,-1.363433201,0.178873239,0.559200396,0.499326297,872,"tags=11%, list=7%, signal=10%","SLC46A3/TUBD1/TMUB2/ZFYVE26/TMEM37/RNASEL/TUBGCP6/TMEM86B/TRAPPC2L/SELPLG/SEPTIN1"
"TGFB","C7","GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_UP","GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_UP",107,0.543760928,1.351253072,0.179577465,0.559200396,0.499326297,228,"tags=3%, list=2%, signal=3%","CNTN2/FECH/RAMP1"
"TGFB","C7","GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_UP","GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_UP",116,-0.646274908,-1.339587284,0.178717599,0.559200396,0.499326297,319,"tags=10%, list=3%, signal=10%","MNT/ETS2/ACSF3/TICRR/CLASP2/PHACTR1/POLG2/COTL1/BCL11A/NRL/NDUFA4L2/PIK3AP1"
"TGFB","C7","GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP","GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP",135,0.522031576,1.330032881,0.177606178,0.559200396,0.499326297,681,"tags=9%, list=6%, signal=8%","KCNK10/P2RY11/AATF/AMFR/RER1/KDELR2/KLHL29/AP3S1/SEC23IP/CSNK1G3/PLXNB1/TMED2"
"TGFB","C7","GSE37301_HEMATOPOIETIC_STEM_CELL_VS_GRAN_MONO_PROGENITOR_DN","GSE37301_HEMATOPOIETIC_STEM_CELL_VS_GRAN_MONO_PROGENITOR_DN",149,-0.624945849,-1.324642006,0.179084967,0.559200396,0.499326297,899,"tags=9%, list=7%, signal=9%","S100A11/TBC1D31/TENT5A/POMT2/SLC16A6/PMAIP1/MMP9/NR3C1/RBPJ/SPOCK2/RPS6KA5/ZBTB32/IL10RA/MYO1F"
"TGFB","C7","GSE23925_DARK_ZONE_VS_NAIVE_BCELL_UP","GSE23925_DARK_ZONE_VS_NAIVE_BCELL_UP",161,-0.624806955,-1.323627844,0.1796875,0.559200396,0.499326297,319,"tags=4%, list=3%, signal=4%","OAS1/CLASP2/C1QL3/PLEKHO1/ARRDC3/IL1RL1/IL16"
"TGFB","C7","GSE22033_UNTREATED_VS_ROSIGLITAZONE_TREATED_MEF_UP","GSE22033_UNTREATED_VS_ROSIGLITAZONE_TREATED_MEF_UP",161,-0.624713205,-1.323429238,0.1796875,0.559200396,0.499326297,1589,"tags=20%, list=13%, signal=17%","SNRPG/LAS1L/PSMG2/SLC66A2/SACM1L/ANAPC13/PEX1/RBM26/INTS5/ZCCHC4/TNRC6B/ZMYM6/ERP29/SCAMP1/TBCA/FAM89B/CBX5/SUPT20H/LPIN2/NFKBIE/RPS6KB1/FAN1/GIT2/DCP2/ARHGAP33/APEX2/VIPAS39/TIMELESS/HTRA2/TOMM34/DOK3/CORO1A"
"TGFB","C7","GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_UP","GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_UP",143,-0.628790349,-1.322881475,0.179419525,0.559200396,0.499326297,741,"tags=12%, list=6%, signal=11%","PPID/COIL/NPRL2/STXBP2/HUWE1/NPEPPS/MBD1/MLEC/WDR7/ANP32A/ETV6/ERCC2/MAP2K6/HTRA2/CPSF1/CHN2/MFNG"
"TGFB","C7","GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN","GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN",160,-0.623360534,-1.322566341,0.178153446,0.559200396,0.499326297,862,"tags=11%, list=7%, signal=10%","BCS1L/TOP2A/NELFA/BRCA1/NSD2/LIG1/POLD1/NCAPD2/RNF213/OAS1/NAPRT/WDHD1/SPP1/KMT5C/TXNDC16/FOXRED2/ITGB7"
"TGFB","C7","GSE40274_GATA1_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_GATA1_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",161,-0.62421278,-1.322369109,0.1796875,0.559200396,0.499326297,1279,"tags=19%, list=11%, signal=17%","NFATC2/RBM33/ME2/OTULINL/ARRB1/SMARCA2/SETD4/NIN/WDR41/RIPK1/CYRIA/MOB3A/SMC6/NIPAL3/BIN3/ZBTB2/MNT/ELF1/MTRF1L/TMX4/CHD2/CHD7/HPS3/CD47/TAPBPL/ELMO1/AMPD1/MTSS1/SELPLG/ITGB7"
"TGFB","C7","GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_UP","GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_UP",133,-0.634747622,-1.321168332,0.17972973,0.559200396,0.499326297,891,"tags=12%, list=7%, signal=11%","ARHGAP45/ZBTB17/CLK1/IFNGR1/MED21/IL4I1/FZR1/SLC11A1/FTSJ3/MMP13/SERPINB2/OGFRL1/PTPRE/CD274/SRMS/IGSF6"
"TGFB","C7","GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_DN","GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_DN",134,-0.632809549,-1.320826644,0.180107527,0.559200396,0.499326297,741,"tags=7%, list=6%, signal=6%","PPID/POGZ/MLF2/GRB2/SETD2/CPT1B/OTUD3/SLC16A2/CD163"
"TGFB","C7","GSE22886_IGG_IGA_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP","GSE22886_IGG_IGA_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP",160,-0.622528852,-1.320801784,0.178153446,0.559200396,0.499326297,741,"tags=12%, list=6%, signal=11%","PPID/POGZ/AKAP11/VAV3/HUWE1/CDC73/SENP7/CLASRP/GIT2/DGCR8/RBM5/CNDP2/STX7/CASP8AP2/RIPOR2/ENTPD1/MARCHF1/CORO1A/LAPTM5"
"TGFB","C7","GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN","GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN",137,-0.630920914,-1.320195041,0.179624665,0.559200396,0.499326297,350,"tags=7%, list=3%, signal=7%","TAOK3/EPM2AIP1/PLAC8/RCSD1/BCL2A1/PTGS2/CD274/IL1B/IGSF6/PIK3AP1"
"TGFB","C7","GSE5503_LIVER_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN","GSE5503_LIVER_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN",164,-0.624510956,-1.319017384,0.178153446,0.559200396,0.499326297,1335,"tags=19%, list=11%, signal=17%","KBTBD3/ZNF628/ZBTB48/PEDS1/UBE4A/SETD4/RPS11/SUV39H1/STRADB/RPRD2/RIPK1/GMPPB/ATP6V0B/TRIM41/ARHGAP45/PPP2R5E/COX11/IFNGR1/HSD17B7/SETD2/DDX11/SLC11A1/CREBBP/ZNF652/GOLGA4/TMOD4/HLX/MCF2L/ZBTB32/ACRBP/ITGB7"
"TGFB","C7","GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP","GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP",160,-0.621340809,-1.318281148,0.178153446,0.559200396,0.499326297,1834,"tags=25%, list=15%, signal=21%","CCDC77/TYMS/TBL1XR1/STIL/RTF1/PRDM2/FOXM1/RIN3/NUFIP2/CENPF/SLC4A7/APEH/CENPM/DEAF1/PEX19/DPF2/PIP5K1B/NCAPH/CSNK1D/RBP7/BLM/PARPBP/CBX5/SIAE/CD83/RAD54L/LPIN2/ANP32E/TOP2A/TICRR/GINS1/CDC42SE1/RFC1/CD38/EFHD2/CMTM7/SH2D3C/COTL1/DOK2/LSP1"
"TGFB","C7","GSE11961_MEMORY_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP","GSE11961_MEMORY_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP",151,-0.622957268,-1.317779747,0.178947368,0.559200396,0.499326297,52,"tags=6%, list=0%, signal=6%","PRR12/CBFA2T2/NR3C1/ZFYVE19/AGTPBP1/WFS1/MTSS1/TNFRSF13B/IRAG2"
"TGFB","C7","GSE27859_MACROPHAGE_VS_CD11C_INT_F480_HI_MACROPHAGE_DN","GSE27859_MACROPHAGE_VS_CD11C_INT_F480_HI_MACROPHAGE_DN",150,-0.623508304,-1.317496968,0.180026281,0.559200396,0.499326297,665,"tags=11%, list=6%, signal=11%","ECH1/PYCR3/MRPL41/BLOC1S3/PKN1/MED18/CDPF1/USF2/SOAT1/FBXL6/EXOSC5/MAP2K6/PLEKHO1/KMT5C/NCF2/IL6R/LAT2"
"TGFB","C7","GSE39820_CTRL_VS_TGFBETA1_IL6_CD4_TCELL_UP","GSE39820_CTRL_VS_TGFBETA1_IL6_CD4_TCELL_UP",160,-0.620644543,-1.3168039,0.179453836,0.559200396,0.499326297,556,"tags=9%, list=5%, signal=8%","MAP3K8/DNMT1/ZNF592/CREB1/WDHD1/ST8SIA4/RCSD1/PTPRE/SAMD9L/EGR3/PLXNC1/DENND2D/DOCK11/CTSS"
"TGFB","C7","GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_UP","GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_UP",160,-0.619876871,-1.315175151,0.179453836,0.559200396,0.499326297,144,"tags=3%, list=1%, signal=3%","PIGL/PLAC8/CYTIP/CD101/CORO1A"
"TGFB","C7","GSE5142_CTRL_VS_HTERT_TRANSDUCED_CD8_TCELL_EARLY_PASSAGE_CLONE_UP","GSE5142_CTRL_VS_HTERT_TRANSDUCED_CD8_TCELL_EARLY_PASSAGE_CLONE_UP",171,-0.620477611,-1.311011507,0.179818887,0.559200396,0.499326297,1077,"tags=15%, list=9%, signal=14%","SS18L2/CATSPERD/MSH6/REPS1/TRIM41/DEK/NCAPG/SEC11C/CIPC/CHRAC1/KIF16B/RBM10/PTGER2/ZFYVE19/NCOA3/YTHDC1/SOAT1/IL2RA/RB1/CD80/CBL/RGS2/HOPX/CYTIP/CD274/MYO1F"
"TGFB","C7","GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN","GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN",148,0.512480278,1.304189889,0.179916318,0.559200396,0.499326297,415,"tags=6%, list=3%, signal=6%","HSPB2/GFPT2/MT2A/ACYP2/GLRX3/SKP1/CREB3/HCFC2/SRFBP1"
"TGFB","C7","GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP","GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP",167,0.492598497,1.278590635,0.178723404,0.559200396,0.499326297,796,"tags=10%, list=7%, signal=10%","COL6A3/TFPI/AVEN/ERI2/FECH/PPP2CA/SPC25/ACTR1A/HNRNPAB/IGF2BP3/SEC13/PUDP/NUP93/XRCC5/LRRC1/PSMB6/UBB"
