"Cytokine","Collection","ID","Description","setSize","enrichmentScore","NES","pvalue","p_adjust","qvalue","rank","leading_edge","core_enrichment"
"VEGF","C7","GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN","GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN",156,0.724717104,1.575339247,0.017831198,0.388323869,0.375554068,1080,"tags=16%, list=9%, signal=15%","OLFM1/DNM1/HRH2/ALDH18A1/CASP6/ERP44/KCNJ3/EMC7/TTC17/ATP6V1B2/DDRGK1/ISCU/UTP4/PRKCD/PSMA3/WDSUB1/CSNK1A1/MRGBP/GRPEL1/ZNF131/MPV17L2/AKIRIN2/FARSB/SLC7A5/SLC50A1"
"VEGF","C7","GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_IFNG_DERIVED_MACROPHAGE_UP","GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_IFNG_DERIVED_MACROPHAGE_UP",110,-0.767551535,-1.70058225,0.017921832,0.388636837,0.375856745,2,"tags=2%, list=0%, signal=2%","DESI1/CD74"
"VEGF","C7","GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN","GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN",133,0.760184064,1.651253617,0.018129977,0.390578131,0.377734201,243,"tags=6%, list=2%, signal=6%","SPP1/CSF1R/HRH2/EPHB2/SLC11A1/ABCG1/ADAM8/EPCAM"
"VEGF","C7","GSE17721_CTRL_VS_CPG_1H_BMDC_DN","GSE17721_CTRL_VS_CPG_1H_BMDC_DN",134,0.751847344,1.632258191,0.018164642,0.390578131,0.377734201,421,"tags=4%, list=3%, signal=4%","CNTN2/ADRB2/MTHFD2/LIG3/KCMF1/KCNJ12"
"VEGF","C7","HARALAMBIEVA_PBMC_M_M_R_II_AGE_13_16YO_STIMULATED_VS_UNSTIMULATED_3_TO_7YR_POST_TOP_DEG_UP","HARALAMBIEVA_PBMC_M_M_R_II_AGE_13_16YO_STIMULATED_VS_UNSTIMULATED_3_TO_7YR_POST_TOP_DEG_UP",28,0.900572835,1.807534949,0.018410799,0.390891534,0.378037297,474,"tags=25%, list=4%, signal=24%","ENPP2/IL1B/LYVE1/PDPN/S1PR3/SPINT1/ARHGEF28"
"VEGF","C7","GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_UP","GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_UP",143,-0.717810632,-1.666778091,0.018353997,0.390891534,0.378037297,490,"tags=13%, list=4%, signal=12%","RPS7/TTC31/RPL8/CRTC3/EBAG9/RPS24/RPS11/RPL28/CHD1L/RPS5/CD79A/TSC1/BCL11A/RFTN1/FCMR/STAP1/CD200/CD74"
"VEGF","C7","GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_UP","GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_UP",147,-0.717911904,-1.657592546,0.018353997,0.390891534,0.378037297,578,"tags=7%, list=5%, signal=7%","BLM/SETD1B/CIZ1/DDX11/ACAP1/GATAD1/ZKSCAN5/ZC3H7B/SOX5/CXCR4/MFNG"
"VEGF","C7","GSE43955_1H_VS_10H_ACT_CD4_TCELL_DN","GSE43955_1H_VS_10H_ACT_CD4_TCELL_DN",137,0.74453698,1.610229738,0.01848604,0.390891534,0.378037297,49,"tags=2%, list=0%, signal=2%","COL6A3/CELSR2/SULT2B1"
"VEGF","C7","GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",133,-0.750521167,-1.707344257,0.01893576,0.398746424,0.385633883,710,"tags=11%, list=6%, signal=10%","PI4KB/RIPOR2/TMEM106B/ZBTB1/PRKAR2B/ABCA7/KIF9/PITPNC1/IL1RL1/MCTP2/CARMIL2/GRAP2/CIITA/SELL"
"VEGF","C7","THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_DN","THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_DN",48,0.841948496,1.764914533,0.020753968,0.40213773,0.388913668,175,"tags=4%, list=1%, signal=4%","MAF/RANBP3"
"VEGF","C7","GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_DN","GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_DN",91,0.805606702,1.70291469,0.019289996,0.40213773,0.388913668,120,"tags=3%, list=1%, signal=3%","ANK1/CYP1A1/GOLIM4"
"VEGF","C7","GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_UP","GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_UP",141,-0.733861436,-1.695907715,0.020736197,0.40213773,0.388913668,144,"tags=8%, list=1%, signal=8%","DCST2/VEZT/GPR85/GUCY1B1/C1QL3/IL1RL1/IKZF2/CILK1/KIT/CD200/GPR15"
"VEGF","C7","GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_UP","GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_UP",100,0.78050248,1.665857097,0.020156742,0.40213773,0.388913668,338,"tags=8%, list=3%, signal=8%","COL6A3/CSF1R/PTH1R/COTL1/TNNI1/VCP/IGF2R/TGFBI"
"VEGF","C7","GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_DN","GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_DN",130,0.761942455,1.653982925,0.019919039,0.40213773,0.388913668,110,"tags=2%, list=1%, signal=2%","KRT75/SMPDL3A/PLLP"
"VEGF","C7","GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_DN","GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_DN",160,-0.704087163,-1.629430745,0.020736197,0.40213773,0.388913668,502,"tags=9%, list=4%, signal=8%","MBD1/ZMYM5/RASSF2/TGDS/COQ8A/SETX/BCL11A/FNBP1/ASB7/RAB11FIP4/LEF1/N4BP2/ICAM2/MFNG"
"VEGF","C7","GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP","GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP",159,-0.700807816,-1.622846111,0.019427624,0.40213773,0.388913668,469,"tags=7%, list=4%, signal=7%","CHD9/CRTC3/RASSF2/RPS11/TPT1/COQ8A/SLC25A36/PIBF1/P2RY14/JADE2/CD74"
"VEGF","C7","GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP","GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP",150,-0.700227687,-1.611187675,0.020640919,0.40213773,0.388913668,339,"tags=5%, list=3%, signal=5%","FKBP5/ZNF7/P2RX7/N4BP2L1/STAP1/CDK6/AMPD1/SYTL3"
"VEGF","C7","GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DN","GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DN",141,0.74287411,1.60453684,0.020189783,0.40213773,0.388913668,344,"tags=7%, list=3%, signal=7%","SCNN1B/TNFRSF13B/SDK1/ACP5/AIF1L/BASP1/CDON/SIKE1/SVIL/MORF4L1"
"VEGF","C7","GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN","GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN",137,0.740260258,1.600980358,0.020205639,0.40213773,0.388913668,445,"tags=10%, list=4%, signal=10%","OLFM1/LBP/TGFA/LY6E/LYVE1/CASP7/EDN1/SVIL/CYP2J2/IFIT5/SAV1/YRDC/EXOC2/IL2RA"
"VEGF","C7","GSE11924_TH1_VS_TH2_CD4_TCELL_DN","GSE11924_TH1_VS_TH2_CD4_TCELL_DN",141,0.741130825,1.600771512,0.020480278,0.40213773,0.388913668,481,"tags=9%, list=4%, signal=8%","GFPT2/NPNT/NPTX1/OAT/SPEG/ARF4/TMED9/HSPA13/HYOU1/TVP23B/HCCS/RAB33B"
"VEGF","C7","GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_UP","GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_UP",151,0.738303985,1.599442737,0.020440588,0.40213773,0.388913668,236,"tags=6%, list=2%, signal=6%","CNTN2/IGSF6/IGFBP5/SLC11A1/GPX3/ADAM8/OAT/UQCRC2/PFN1"
"VEGF","C7","GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP","GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP",155,0.737239674,1.597429035,0.020150655,0.40213773,0.388913668,11,"tags=1%, list=0%, signal=1%","RNF144B/SMPDL3A"
"VEGF","C7","GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP","GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP",155,0.737052129,1.59702267,0.020440588,0.40213773,0.388913668,590,"tags=10%, list=5%, signal=10%","ARHGEF10L/NR4A3/IGSF6/TBC1D2/C5AR1/BASP1/COLEC12/CELSR1/TGFBI/NFIL3/RER1/GRN/EMC8/CENPN/FTH1/RAB5IF"
"VEGF","C7","GSE17721_12H_VS_24H_POLYIC_BMDC_UP","GSE17721_12H_VS_24H_POLYIC_BMDC_UP",166,0.727609371,1.591651253,0.019457665,0.40213773,0.388913668,312,"tags=7%, list=3%, signal=7%","OLFM1/HRH2/IGSF6/GRIN2C/ST6GALNAC2/COLEC12/PTGES/USB1/CYP2J2/PSMB6/DDA1"
"VEGF","C7","GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_DN","GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_DN",169,0.716569808,1.582189434,0.019618374,0.40213773,0.388913668,211,"tags=2%, list=2%, signal=2%","RNF144B/TGM2/C5AR1/ARF4"
"VEGF","C7","GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_DN","GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_DN",146,0.726205471,1.57530348,0.020571055,0.40213773,0.388913668,299,"tags=5%, list=2%, signal=5%","GFPT2/NR4A3/FAT2/CASP7/RAD23A/TBC1D1/AARS1/HSPA13"
"VEGF","C7","GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_DN","GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_DN",149,0.727120301,1.573759209,0.019382971,0.40213773,0.388913668,270,"tags=3%, list=2%, signal=3%","SPP1/DNM1/MAFB/ADAM8/ATP6V0C"
"VEGF","C7","GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP","GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP",150,0.725374438,1.572862589,0.020283353,0.40213773,0.388913668,762,"tags=16%, list=6%, signal=15%","SPP1/IGSF6/IL1B/GPX3/TNIP3/PDPN/TMED9/CCDC86/MARCKSL1/DDA1/LPL/C1QBP/F3/CEBPB/PSMD14/ATP6AP1/INHBA/PSMB3/TMEM38B/CLIC3/RAB5IF/GAR1/PDSS1/PPA2"
"VEGF","C7","GSE17721_POLYIC_VS_CPG_12H_BMDC_DN","GSE17721_POLYIC_VS_CPG_12H_BMDC_DN",160,0.722059974,1.571287906,0.020480278,0.40213773,0.388913668,709,"tags=11%, list=6%, signal=10%","ARHGEF10L/FGF21/EIF2S3/FARSA/STT3A/KCMF1/USP39/LYRM2/FTH1/ACO1/FAM169A/SLC31A1/POLR3D/BYSL/UFM1/MANF/SLC7A7"
"VEGF","C7","GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP","GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP",156,0.714867141,1.553928089,0.02073052,0.40213773,0.388913668,286,"tags=6%, list=2%, signal=6%","MAF/OLFM1/CASP7/POLR3K/DNAJB1/PDCD1/GLIPR1/PFN1/VCP"
"VEGF","C7","GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_UP","GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_UP",145,-0.705862581,-1.636719848,0.021173829,0.402816412,0.389570033,511,"tags=6%, list=4%, signal=6%","RDH11/MBD1/RNF4/NPEPPS/TPT1/PCM1/PTPN7/MAP2K6/MFNG"
"VEGF","C7","GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP",142,-0.700833579,-1.623966783,0.021086693,0.402816412,0.389570033,590,"tags=9%, list=5%, signal=9%","DEF6/NUB1/ICAM3/NLK/GTF2H3/ATF7IP/IFIT3/HLTF/JADE2/ENTPD1/KIT/TMC6/SELL"
"VEGF","C7","GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_UP","GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_UP",161,-0.697276806,-1.616641932,0.021263268,0.402816412,0.389570033,259,"tags=5%, list=2%, signal=5%","NAPSA/P2RY14/BCL11A/RBP1/DAPP1/DNMT3B/NFE2/CD34"
"VEGF","C7","GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_UP","GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_UP",118,0.742517209,1.616278876,0.021065439,0.402816412,0.389570033,130,"tags=6%, list=1%, signal=6%","COL6A3/TGM2/ENPP2/HRH2/MYL4/LY6E/PRSS53"
"VEGF","C7","GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_UP","GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_UP",150,-0.698923582,-1.608186996,0.021261687,0.402816412,0.389570033,121,"tags=5%, list=1%, signal=5%","RPS11/ZNF623/RBP1/PLCL2/ACSM3/PDCD4/GJA8"
"VEGF","C7","GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_UP","GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_UP",147,0.725776247,1.573325388,0.020979795,0.402816412,0.389570033,211,"tags=5%, list=2%, signal=5%","ANK1/CSF1R/PGBD5/MAMLD1/UNC5C/B4GALT1/EGLN3/ARF4"
"VEGF","C7","GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_DN","GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_DN",138,-0.737924118,-1.689022803,0.02139485,0.403807979,0.390528992,905,"tags=14%, list=8%, signal=13%","MBTD1/CCHCR1/AGER/INPP5K/SFI1/AKAP3/ING4/SETD1B/ARAP2/KLF12/USP20/ABCA7/PRR11/CIC/SKAP1/ENC1/SIT1/SPOCK2/SLC16A2"
"VEGF","C7","GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN","GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN",132,-0.739696732,-1.684130764,0.021707178,0.405200652,0.391875868,843,"tags=11%, list=7%, signal=11%","SFMBT2/IGFLR1/CEP97/OVGP1/TOP2B/CHD4/NIPAL1/CEP68/MYCBP2/FAM78A/ITGAE/ELK4/N4BP2/AMPD1/SELL"
"VEGF","C7","GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_UP","GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_UP",108,0.76758245,1.667732077,0.021597265,0.405200652,0.391875868,1,"tags=1%, list=0%, signal=1%","CNTN2"
"VEGF","C7","GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN","GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN",134,-0.72020482,-1.640916673,0.021707178,0.405200652,0.391875868,463,"tags=7%, list=4%, signal=7%","ANAPC13/RBM5/RPL28/MED13/P2RY14/TRIM33/S100P/SYT1/SELL"
"VEGF","C7","GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_UP","GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_UP",127,0.735376736,1.601840904,0.021799953,0.405447294,0.3921144,284,"tags=8%, list=2%, signal=8%","MAF/POU2F2/CCL7/SLC11A1/LYVE1/GPX3/STAB1/TPPP/TMEM37/UBE2Q2"
"VEGF","C7","GSE22025_TGFB1_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN","GSE22025_TGFB1_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN",136,0.751280153,1.628039505,0.021967323,0.405599553,0.392261651,147,"tags=4%, list=1%, signal=4%","COL6A3/SLC6A12/TBX1/NID2/BASP1"
"VEGF","C7","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_DN","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_DN",137,0.737552944,1.595125179,0.02192524,0.405599553,0.392261651,2,"tags=1%, list=0%, signal=1%","COL6A3"
"VEGF","C7","GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP","GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP",143,-0.709346284,-1.647123618,0.022055564,0.40575868,0.392415546,159,"tags=5%, list=1%, signal=5%","GLI1/ITGA2B/NMNAT3/IKZF2/NFE2/ICAM2/ESAM"
"VEGF","C7","GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP","GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP",128,-0.73089817,-1.652247407,0.022298823,0.405838581,0.392492819,903,"tags=16%, list=8%, signal=15%","PXYLP1/FOXJ3/AGO4/FBXL3/TUT7/NR2C2/TMEM106B/CGN/KMT2C/RPRD2/RBM26/PRRC2B/RAB27B/TMOD4/ATF7IP/ZNF550/MLLT10/COA8/PLCL2/SELL"
"VEGF","C7","GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_DN","GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_DN",135,0.751534129,1.628473422,0.02229727,0.405838581,0.392492819,153,"tags=3%, list=1%, signal=3%","GFPT2/PYCARD/COL2A1/OPTC"
"VEGF","C7","GSE43955_1H_VS_10H_ACT_CD4_TCELL_UP","GSE43955_1H_VS_10H_ACT_CD4_TCELL_UP",150,0.721539604,1.564547344,0.02229727,0.405838581,0.392492819,860,"tags=16%, list=7%, signal=15%","SMPDL3A/NPNT/MMP15/ATL2/SLMAP/PSMD3/GMPPB/HCCS/CCT3/GRN/STIP1/PSMB3/MRPL4/RAB5IF/TRIR/MRPL35/DDX19A/LGMN/GABARAP/ATP6AP2/CSNK1A1/NAB1/KIAA2013/ZFP64"
"VEGF","C7","GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP","GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP",120,0.739934029,1.613045204,0.022412569,0.406457116,0.393091014,157,"tags=4%, list=1%, signal=4%","KRT75/TMEM63C/HTRA3/LGR5/IRX1"
"VEGF","C7","GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_DN","GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_DN",148,-0.711071901,-1.63629129,0.022644162,0.409200893,0.395744564,847,"tags=13%, list=7%, signal=12%","ARID1B/FBXW7/RAD52/AKAP13/ZC3H12D/PPP4R3A/PCGF1/NSD3/C2CD5/ARAP3/COQ8A/SUSD1/FAM78A/PITPNC1/TAB2/CTSW/SKAP1/ICAM2/SELL"
"VEGF","C7","GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP","GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP",121,0.739294391,1.615737551,0.022766346,0.409955116,0.396473984,85,"tags=3%, list=1%, signal=3%","CSF1R/NR4A3/FEZ1/ALDH3B1"
"VEGF","C7","GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP","GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP",135,0.749417722,1.623887452,0.023160379,0.415582005,0.401915837,281,"tags=4%, list=2%, signal=4%","ALX3/KRT75/OAT/KLF15/LIG3"
"VEGF","C7","HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_7DY_UP","HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_7DY_UP",11,-0.922090535,-1.860765023,0.02387644,0.418124866,0.404375077,90,"tags=18%, list=1%, signal=18%","KIT/SEPTIN1"
"VEGF","C7","GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP","GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP",102,0.775929067,1.671254292,0.023707474,0.418124866,0.404375077,134,"tags=4%, list=1%, signal=4%","CNTN2/LY6E/C5AR1/COL2A1"
"VEGF","C7","GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP","GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP",137,-0.72702241,-1.660998783,0.023843698,0.418124866,0.404375077,337,"tags=6%, list=3%, signal=6%","TOMM70/PHF21A/FAM78A/LEF1/CARMIL2/STAP1/MYB/SELL"
"VEGF","C7","GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_UP","GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_UP",116,0.748125071,1.632972688,0.023840102,0.418124866,0.404375077,154,"tags=3%, list=1%, signal=3%","GFPT2/ENPP2/CPED1/CLN8"
"VEGF","C7","GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_UP","GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_UP",145,-0.702965535,-1.630002318,0.023646643,0.418124866,0.404375077,90,"tags=3%, list=1%, signal=3%","ADGRG6/KIT/IL18BP/CD74"
"VEGF","C7","GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP","GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP",153,0.735540076,1.592893808,0.023430733,0.418124866,0.404375077,195,"tags=8%, list=2%, signal=8%","RNF144B/SMPDL3A/PYCARD/ANK1/LBP/FCGR1A/SEMA6B/LY6E/SLC37A2/GPX3/STAB1/COLEC12/COTL1"
"VEGF","C7","GSE3039_CD4_TCELL_VS_B2_BCELL_UP","GSE3039_CD4_TCELL_VS_B2_BCELL_UP",148,0.717684946,1.557281212,0.023599633,0.418124866,0.404375077,200,"tags=3%, list=2%, signal=3%","RNF144B/SMPDL3A/MAFB/CRYAB/ARHGEF37"
"VEGF","C7","GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_DN","GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_DN",160,0.713897475,1.553525342,0.023966229,0.418259941,0.40450571,384,"tags=9%, list=3%, signal=9%","SPP1/LBP/SEMA5A/MFAP2/LYVE1/DNAAF5/EDN1/LPL/PTPN11/NPR3/NFIL3/PGD/F3/KCMF1/SLC3A2"
"VEGF","C7","GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP","GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP",108,-0.760262496,-1.681054562,0.024205805,0.419159438,0.405375628,158,"tags=6%, list=1%, signal=6%","TEPSIN/HORMAD2/CARMIL2/NFE2/LAG3/MFNG"
"VEGF","C7","GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_UP","GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_UP",119,0.761671829,1.65736225,0.024264528,0.419159438,0.405375628,431,"tags=7%, list=4%, signal=7%","ALX3/SLC25A33/AIF1L/TBC1D1/UBE2Q2/SRPRA/XBP1/CCDC124"
"VEGF","C7","GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_UP","GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_UP",148,0.715320776,1.552151275,0.024171738,0.419159438,0.405375628,161,"tags=2%, list=1%, signal=2%","ALX3/ADRB2/ADAM8"
"VEGF","C7","KAECH_NAIVE_VS_MEMORY_CD8_TCELL_DN","KAECH_NAIVE_VS_MEMORY_CD8_TCELL_DN",149,-0.719486716,-1.656666876,0.024416187,0.420354355,0.406531251,111,"tags=4%, list=1%, signal=4%","HASPIN/WEE1/KLRG1/CTSW/FRMD5/SEPTIN1"
"VEGF","C7","GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_UP","GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_UP",103,0.761128279,1.643460989,0.024639474,0.422770239,0.40886769,491,"tags=8%, list=4%, signal=8%","SCNN1B/MYL4/LGR5/PPFIBP2/UBIAD1/AGPAT2/DDRGK1/ERC2"
"VEGF","C7","GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_2H_DN","GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_2H_DN",141,-0.73039732,-1.68790236,0.025036966,0.42814892,0.414069496,279,"tags=5%, list=2%, signal=5%","SMAP2/ITGAE/MCTP2/CTSW/SLA2/SELPLG/SYTL3"
"VEGF","C7","GSE2585_THYMIC_DC_VS_MTEC_DN","GSE2585_THYMIC_DC_VS_MTEC_DN",142,0.723296181,1.563931216,0.025369449,0.432383659,0.418164978,449,"tags=8%, list=4%, signal=8%","SLC8A1/KRT14/MAFB/PPFIBP2/UBIAD1/IGF2R/KCNJ3/SNAPC3/RNPS1/ATP6V1B2/MRPL44/PRKAA1"
"VEGF","C7","GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN","GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN",137,-0.723983787,-1.654056564,0.025713767,0.433898524,0.419630027,566,"tags=9%, list=5%, signal=9%","SETD1B/ARGLU1/SRSF1/NECAP1/TBC1D23/RPL28/DZIP3/EIF3H/VPS33B/ZBED5/LRRC56/TTN/SEPTIN1"
"VEGF","C7","GSE3982_DC_VS_MAC_LPS_STIM_DN","GSE3982_DC_VS_MAC_LPS_STIM_DN",142,0.723103926,1.563515515,0.025659383,0.433898524,0.419630027,67,"tags=4%, list=1%, signal=4%","SPP1/MAFB/ADRB2/FCGR1A/IL1B"
