gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000025324,CLEC4D,40.91809883,0.310665197,0.857998228,0.004659446,0.285255174
ENSCAFG00000010936,NPNT,989.0422568,0.449467499,1.237245663,0.004703435,0.286165968
ENSCAFG00000015503,SPEG,113.0117321,0.443167577,1.219883611,0.004713276,0.286165968
ENSCAFG00000009792,VPS26C,942.7744822,-0.140754781,0.117220084,0.004737852,0.286474313
ENSCAFG00000001873,TCP11L2,60.56258273,-0.126698382,0.27607555,0.004823098,0.289248077
ENSCAFG00000004432,RCBTB2,485.9735412,-0.16392056,0.438759785,0.004820825,0.289248077
ENSCAFG00000048180,NA,14.37351829,0.17566379,0.480976145,0.004865718,0.290617872
ENSCAFG00000031977,C1QL4,150.0789034,0.365266178,1.020580203,0.004915863,0.292424186
ENSCAFG00000010003,MOB2,594.635289,-0.127389937,0.286983073,0.004948958,0.293205815
ENSCAFG00000005109,CXCR4,443.0153105,-0.422919576,1.188136585,0.004979371,0.293822883
ENSCAFG00000005828,NA,35.80100901,0.19394425,0.546896859,0.005037748,0.296078509
ENSCAFG00000016121,SYT7,77.93642032,0.471352033,1.356891461,0.005062757,0.296362922
ENSCAFG00000003838,NTF4,18.75234301,0.188918492,0.534638655,0.005132263,0.297477988
ENSCAFG00000010888,UPK1B,2800.377898,-0.492130648,1.516885284,0.005159831,0.297477988
ENSCAFG00000017756,UQCRC2,4018.499579,0.124184546,0.141722272,0.005182609,0.297477988
ENSCAFG00000025105,NA,1178.879887,-0.22444798,0.642255583,0.005107816,0.297477988
ENSCAFG00000045208,NA,35.65750887,-0.229388419,0.659966652,0.005183037,0.297477988
ENSCAFG00000003993,CYTH2,1196.329442,0.146821137,0.10673013,0.005275437,0.297715583
ENSCAFG00000006892,TUB,34.30400817,0.462290148,1.348839849,0.005228026,0.297715583
ENSCAFG00000012077,KCNH1,46.00124364,0.407549516,1.165624721,0.005222944,0.297715583
ENSCAFG00000017104,GDPD3,61.04190545,-0.199364213,0.573659155,0.005288489,0.297715583
ENSCAFG00000043212,NA,7.708808816,0.288266454,0.830805069,0.005258653,0.297715583
ENSCAFG00000032343,SMIM26,345.8969323,0.124886808,0.136650476,0.005364962,0.299723897
ENSCAFG00000047105,FOXS1,50.28444642,0.351114706,1.011801572,0.005349376,0.299723897
ENSCAFG00000006829,TMEM74B,21.77780589,0.354579446,1.024980203,0.005397856,0.300419319
ENSCAFG00000005346,NA,1021.415735,0.116955718,0.247866958,0.005587259,0.307872358
ENSCAFG00000009480,PKIG,1134.638942,-0.267230657,0.787840036,0.005594631,0.307872358
ENSCAFG00000010511,OASL,112.8719697,0.231664969,0.682399758,0.005557235,0.307872358
ENSCAFG00000006985,NCOR2,6979.713473,-0.120392351,0.144006144,0.00563147,0.30874322
ENSCAFG00000015578,RTN1,15.97558316,0.310331191,0.92182435,0.005788581,0.315794725
ENSCAFG00000016181,NA,1601.079912,-0.112523506,0.191627381,0.005803075,0.315794725
ENSCAFG00000014596,UFD1,2260.861168,0.115869958,0.155148106,0.005873793,0.317292809
ENSCAFG00000015196,SCNN1A,424.3872068,-0.200988191,0.600345192,0.005868101,0.317292809
ENSCAFG00000009661,PIK3C2B,1815.477248,-0.204033661,0.615036151,0.006008696,0.320323718
ENSCAFG00000016104,GABARAP,4810.037219,0.142133971,0.107511133,0.006078467,0.320323718
ENSCAFG00000017409,AKAP1,1738.175953,0.136493892,0.113405141,0.006035774,0.320323718
ENSCAFG00000017436,DYNLL2,1613.537328,0.120971448,0.135300733,0.00608251,0.320323718
ENSCAFG00000020110,F3,5971.933699,0.414672023,1.265738112,0.005959655,0.320323718
ENSCAFG00000020309,SPATA1,132.1670853,-0.119269814,0.139417539,0.006076382,0.320323718
ENSCAFG00000029337,CEP20,551.5010003,0.124445135,0.129036872,0.00603882,0.320323718
ENSCAFG00000002753,GPNMB,3886.226005,0.352064832,1.077491767,0.006269335,0.325495909
ENSCAFG00000010024,DOK2,717.0960093,-0.299171431,0.912396327,0.006229516,0.325495909
ENSCAFG00000011158,CFAP46,74.78145348,-0.394412376,1.222627233,0.006266218,0.325495909
ENSCAFG00000048487,NA,22.79935211,-0.266896038,0.815587569,0.006225536,0.325495909
ENSCAFG00000005848,NA,185.8802774,-0.113440947,0.153577046,0.006335884,0.327792785
ENSCAFG00000002671,SP4,504.014539,-0.107958462,0.203080054,0.006549422,0.33207927
ENSCAFG00000007338,NR4A1,223.0708661,0.149129127,0.440366694,0.006477132,0.33207927
ENSCAFG00000008664,PLEKHA7,355.6925421,-0.344820759,1.076398068,0.006596125,0.33207927
