,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000003720,NRCAM,864.2535349,-0.770557668,1.606314236,-0.479705434,NA,NA
ENSCAFG00000003723,QRSL1,483.8091625,0.035414682,0.266424272,0.132925886,0.894251994,0.999855157
ENSCAFG00000003725,NOCT,352.5319277,-0.048653973,0.285116935,-0.17064568,0.864502377,0.999855157
ENSCAFG00000003727,MGARP,1035.719203,-0.628107559,0.544437507,-1.153681646,0.248630711,0.999855157
ENSCAFG00000003728,SHISAL2A,2.254035838,-1.08858489,2.482542606,-0.438495955,0.661026802,0.999855157
ENSCAFG00000003729,SMC6,5931.51109,-0.220211797,0.283094365,-0.77787418,0.436643191,0.999855157
ENSCAFG00000003730,NA,106.1646537,0.157855935,1.139847011,0.138488704,0.889854197,0.999855157
ENSCAFG00000003732,MTRES1,975.5525861,-0.194601278,0.198948491,-0.978149055,0.328000609,0.999855157
ENSCAFG00000003733,ELF2,782.211325,-0.02988685,0.228587265,-0.130745911,0.895976313,0.999855157
ENSCAFG00000003734,TUT4,874.3394433,-0.39617435,0.282601115,-1.401885302,0.1609495,0.999855157
ENSCAFG00000003737,PARD3,3099.517562,-0.218061751,0.405989101,-0.537112329,0.591190025,0.999855157
ENSCAFG00000003738,SOBP,546.3510332,0.041927722,0.923019715,0.045424514,0.963768942,0.999855157
ENSCAFG00000003740,PRPF38A,1048.58639,-0.289361813,0.208772939,-1.386012066,0.165743219,0.999855157
ENSCAFG00000003741,SCML4,2.586695204,-3.770282412,3.015044369,-1.25048986,NA,NA
ENSCAFG00000003744,ORC1,1455.463959,-0.073276763,0.348037198,-0.210542905,0.833243968,0.999855157
ENSCAFG00000003745,EPHB6,257.0541497,1.246182808,2.207604095,0.564495604,NA,NA
ENSCAFG00000003746,TRPM4,215.035855,1.109467974,0.709067442,1.564686106,0.117656528,0.999855157
ENSCAFG00000003748,GEN1,440.0742847,-0.218226313,0.387115914,-0.563723435,0.572942366,0.999855157
ENSCAFG00000003749,SLC7A11,166.7860792,0.121141148,0.647627449,0.187053757,0.851618485,0.999855157
ENSCAFG00000003750,MSGN1,0.334331425,0.013008342,2.795673657,0.004653026,0.996287436,0.999855157
ENSCAFG00000003751,CC2D1B,2802.225756,-0.313761734,0.208110384,-1.507669768,0.131639067,0.999855157
ENSCAFG00000003752,KCNS3,31.39597149,-1.245832567,1.917524938,-0.649708665,0.515880426,0.999855157
ENSCAFG00000003755,NA,10.5169732,-0.057282093,0.548920484,-0.104354082,0.916888361,0.999855157
ENSCAFG00000003757,OSTM1,996.045867,-0.039999029,0.291855505,-0.137050794,0.890990646,0.999855157
ENSCAFG00000003758,PCDH18,2116.167895,0.383502728,1.219250783,0.314539661,0.753111199,0.999855157
ENSCAFG00000003759,ZFYVE9,2368.677286,-0.634378969,0.377807658,-1.679105637,0.093131458,0.999855157
ENSCAFG00000003760,NA,1186.571423,-0.424307148,0.268335512,-1.581256036,0.113819507,0.999855157
ENSCAFG00000003761,NR2E1,10.35417014,2.40199234,1.201812963,1.998640731,0.04564724,0.999855157
ENSCAFG00000003765,SLC41A3,377.4112611,0.118620504,0.573224377,0.206935554,0.83606019,0.999855157
ENSCAFG00000003772,SNX3,3257.613626,0.153114427,0.334053323,0.458353254,0.64669867,0.999855157
ENSCAFG00000003775,OSR1,72.02467697,0.146323067,1.642018297,0.089111715,0.928993127,0.999855157
ENSCAFG00000003776,NRP1,4775.209531,1.659405401,0.718558266,2.309353993,0.020923946,0.962386156
ENSCAFG00000003778,AFG1L,101.900612,-0.213004754,0.3388131,-0.628679217,0.529559087,0.999855157
ENSCAFG00000003782,BTF3L4,617.9980755,-0.37906816,0.264369539,-1.433857172,0.151613026,0.999855157
ENSCAFG00000003783,FOXO3,1277.218724,-0.004431149,0.412618664,-0.010739091,0.99143161,0.999855157
ENSCAFG00000003784,ARMC2,25.61876992,-0.270782962,0.784479133,-0.345175481,0.729962451,0.999855157
ENSCAFG00000003785,PCDH10,50.35690102,0.287642407,1.754719102,0.163925045,0.869790151,0.999855157
ENSCAFG00000003786,LAMB4,2.441807938,-0.566262202,1.893113975,-0.299116804,0.764850925,0.999855157
ENSCAFG00000003788,HRC,1.93239596,2.608444684,2.446462428,1.066210809,NA,NA
ENSCAFG00000003789,KTI12,440.4340095,-0.276851408,0.22293808,-1.241830954,0.214298939,0.999855157
ENSCAFG00000003790,RAB3B,53.47728689,-0.318169671,1.402402546,-0.22687471,0.820521168,0.999855157
ENSCAFG00000003791,WDR35,1207.473294,-0.516058162,0.468486833,-1.101542511,0.270660613,0.999855157
ENSCAFG00000003792,NA,129.6467488,1.339965669,1.430358616,0.936803998,0.348859389,0.999855157
ENSCAFG00000003793,SESN1,194.2570525,0.075595894,0.349461128,0.216321324,0.828737288,0.999855157
ENSCAFG00000003797,NA,110.0076496,0.285968067,0.180257197,1.586444652,0.112638478,0.999855157
ENSCAFG00000003798,CEP57L1,211.7657152,0.048439356,0.196892212,0.246019664,0.805667011,0.999855157
ENSCAFG00000003799,C19H4orf33,126.8576431,-0.088433104,0.413691026,-0.213766069,0.830729487,0.999855157
ENSCAFG00000003800,PPFIA3,81.43640717,2.78455134,1.063141795,2.619172112,0.008814346,0.708618267
ENSCAFG00000003801,SCLT1,522.1772443,0.114315295,0.247380522,0.462103055,0.64400742,0.999855157
ENSCAFG00000003803,NRDC,4598.962718,-0.088088583,0.226527711,-0.388864492,0.69737639,0.999855157
ENSCAFG00000003804,NA,17.62099869,-1.89182443,1.968018384,-0.961283921,NA,NA
ENSCAFG00000003807,KLF15,10.66122074,-0.041685119,1.163000685,-0.035842729,0.971407762,0.999855157
ENSCAFG00000003808,JADE1,2566.494883,0.633360067,0.49866652,1.270107459,0.204046355,0.999855157
ENSCAFG00000003810,PPIL6,151.2303991,-0.524331639,0.38330593,-1.367919454,0.17133729,0.999855157
ENSCAFG00000003811,NA,0.068992734,0.493895886,3.11653965,0.158475727,0.874081946,NA
ENSCAFG00000003812,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000003813,CFAP100,1.464291643,-0.459561288,1.474005773,-0.311777129,0.755209907,0.999855157
ENSCAFG00000003816,SMPD2,839.1827446,-0.223322466,0.390427703,-0.571994415,0.567325758,0.999855157
ENSCAFG00000003818,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000003820,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000003821,ITGB1,24771.8921,-0.381854355,0.561536766,-0.680016658,0.496493913,0.999855157
ENSCAFG00000003822,PGRMC2,771.1105695,-0.020237763,0.274055692,-0.07384544,0.94113337,0.999855157
ENSCAFG00000003823,PRSS58,0,NA,NA,NA,NA,NA
ENSCAFG00000003824,MICAL1,2265.552959,-0.638656493,0.293948999,-2.172677898,0.029804568,0.999855157
ENSCAFG00000003825,MATN3,24.68913575,-0.399414129,0.580403757,-0.688165996,0.491348255,0.999855157
ENSCAFG00000003826,ZXDC,542.8824266,-0.252395492,0.250279327,-1.008455213,0.313235978,0.999855157
ENSCAFG00000003828,ZBTB24,1703.421061,-0.137318156,0.264672512,-0.518822886,0.603884257,0.999855157
ENSCAFG00000003829,LAPTM4A,2255.395592,-0.291726372,0.502243156,-0.580846884,0.561343654,0.999855157
ENSCAFG00000003831,LARP1B,471.4947894,-0.010376253,0.327394251,-0.031693448,0.97471652,0.999855157
ENSCAFG00000003833,SDC1,4727.859343,-0.215992593,1.216497766,-0.177552807,0.85907419,0.999855157
ENSCAFG00000003834,LIN7B,124.0779104,-0.054424662,0.560750153,-0.097056883,0.922681221,0.999855157
ENSCAFG00000003835,AK9,1.392923331,-3.936380244,3.023740513,-1.301824752,0.1929763,0.999855157
ENSCAFG00000003836,KCNA7,1.079680448,-1.276363139,1.304510677,-0.978422915,0.327865199,0.999855157
ENSCAFG00000003837,DLD,3190.809101,0.081615169,0.217306519,0.375576255,0.707231946,0.999855157
ENSCAFG00000003838,NTF4,23.1139108,0.68577456,1.130776579,0.606463357,0.544207108,0.999855157
ENSCAFG00000003839,PUM2,2184.596486,-0.345328627,0.24276218,-1.422497633,0.154881838,0.999855157
ENSCAFG00000003840,NA,42.01775898,0.112469039,0.795703319,0.141345444,0.887597051,0.999855157
ENSCAFG00000003841,MGAM,7.684395806,1.562399949,1.581676283,0.987812719,0.323244377,0.999855157
ENSCAFG00000003842,FIG4,1004.582078,0.121489068,0.284004639,0.427771421,0.668817546,0.999855157
ENSCAFG00000003843,UROC1,0.988934675,-3.441591592,3.032102906,-1.135051051,0.256353929,0.999855157
ENSCAFG00000003844,RUVBL2,4117.778022,0.307572193,0.24559246,1.252368227,0.210435718,0.999855157
ENSCAFG00000003845,NA,248.7834164,-0.841343915,0.882982967,-0.952842746,0.340669753,0.999855157
ENSCAFG00000003846,GPR6,0,NA,NA,NA,NA,NA
ENSCAFG00000003848,ABHD18,202.5033038,-0.220266474,0.363687872,-0.605647014,0.544749176,0.999855157
ENSCAFG00000003849,OSBPL9,3568.605731,-0.569371361,0.213547663,-2.66624955,0.007670273,0.670719117
ENSCAFG00000003850,RHOB,2039.354153,-0.952227385,0.879030863,-1.08326957,0.278688788,0.999855157
ENSCAFG00000003851,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000003852,HS1BP3,690.054315,-0.416412497,0.413881866,-1.006114381,0.314360552,0.999855157
ENSCAFG00000003853,SLC26A3,0.550207975,1.967148528,2.777607772,0.708216814,0.478810626,0.999855157
ENSCAFG00000003854,WASF1,134.0401222,-0.107522322,0.581375748,-0.18494463,0.853272465,0.999855157
ENSCAFG00000003855,LDAH,335.1649528,-0.391604389,0.321678887,-1.217376723,0.223460915,0.999855157
ENSCAFG00000003856,TAS2R38,0,NA,NA,NA,NA,NA
ENSCAFG00000003857,NA,53.48347078,0.136557073,0.295335197,0.462379947,0.643808877,0.999855157
ENSCAFG00000003858,GYS1,1149.973178,0.63577257,0.574437625,1.106773898,0.268391696,0.999855157
ENSCAFG00000003859,NA,1.361218588,0.221343333,2.971866875,0.074479559,0.940628806,0.999855157
ENSCAFG00000003860,MFSD8,89.96382391,0.147176448,0.194655988,0.756084876,0.449598309,0.999855157
ENSCAFG00000003861,FTL,18861.20217,-0.245725362,0.386631952,-0.635553686,0.525067364,0.999855157
ENSCAFG00000003862,NA,3.903591683,-1.112747046,2.145320226,-0.518685757,0.603979895,0.999855157
ENSCAFG00000003864,CLEC5A,86.99827379,6.755193244,2.922798955,2.311206945,NA,NA
ENSCAFG00000003867,BAX,869.8387761,0.161655319,0.386790477,0.417940277,0.675990783,0.999855157
ENSCAFG00000003868,CDC40,671.5188263,0.11017895,0.182617163,0.60333294,0.546287224,0.999855157
ENSCAFG00000003869,DHDH,19.52259263,0.646948523,0.731178569,0.884802359,0.376263237,0.999855157
ENSCAFG00000003871,EPS15,2100.725927,-0.608384087,0.296417368,-2.052457623,0.040125209,0.999855157
ENSCAFG00000003873,METTL24,1.430588116,0.178691647,1.902034244,0.09394765,0.925150742,0.999855157
ENSCAFG00000003874,NUCB1,5190.49715,0.15170834,0.279584496,0.542620717,0.587390972,0.999855157
ENSCAFG00000003875,PLK4,817.7024905,-0.073951084,0.358056319,-0.206534783,0.836373197,0.999855157
ENSCAFG00000003876,OR9A4C,0,NA,NA,NA,NA,NA
ENSCAFG00000003878,TULP2,11.47705956,0.135378007,0.52339991,0.258651185,0.795904387,0.999855157
ENSCAFG00000003879,NA,3.765278675,0.982497774,0.687864786,1.428329802,0.153196954,0.999855157
ENSCAFG00000003880,PPP1R15A,1316.84545,-0.174441134,0.459833013,-0.379357569,0.704422355,0.999855157
ENSCAFG00000003881,PRSS37,0.077022907,-0.46788913,3.11653965,-0.150130973,0.880661284,NA
ENSCAFG00000003882,DDO,10.87837715,0.779769273,1.737294901,0.448841053,NA,NA
ENSCAFG00000003884,TXNRD3,543.4623788,-0.538292218,0.439324547,-1.225272343,0.220472625,0.999855157
ENSCAFG00000003885,SSBP1,1782.460007,0.673276277,0.297307336,2.2645801,0.023538459,0.991567367
ENSCAFG00000003886,PLEKHA4,411.9817184,0.343615057,0.958719709,0.35841034,0.720036255,0.999855157
ENSCAFG00000003887,APOB,7.534389902,-0.777995691,1.024602241,-0.759314844,0.44766424,0.999855157
ENSCAFG00000003888,TTC39A,542.753278,-0.905143367,0.805379714,-1.123871574,0.261067512,0.999855157
ENSCAFG00000003889,WEE2,0.155140116,0.974789562,3.11653965,0.312779451,0.754448228,NA
ENSCAFG00000003890,DENND11,215.6674971,0.196395625,0.614991054,0.319347125,0.749463301,0.999855157
ENSCAFG00000003891,SLC26A4,3.825794095,-0.649436525,0.780602289,-0.831968512,0.405426718,0.999855157
ENSCAFG00000003892,SLC22A16,19.64390211,0.505927898,1.468161431,0.344599638,0.730395378,0.999855157
ENSCAFG00000003893,AGK,1605.034978,0.449535771,0.356313853,1.261628666,0.207082436,0.999855157
ENSCAFG00000003894,MPP7,128.607823,1.679865843,0.603126123,2.785264605,0.005348406,0.589690806
ENSCAFG00000003895,HSD17B14,51.89131588,-0.873416926,1.103363663,-0.791594789,0.428596986,0.999855157
ENSCAFG00000003896,HSPA4L,783.1595105,-0.150559744,0.444203906,-0.338942864,0.734652773,0.999855157
ENSCAFG00000003897,RNF11,808.7982455,-0.55016195,0.415725031,-1.323379419,0.185709233,0.999855157
ENSCAFG00000003901,BCAT2,1426.870725,-0.283769771,0.344673925,-0.823299214,0.410337861,0.999855157
ENSCAFG00000003902,CDK19,530.4837472,-0.196916276,0.375238713,-0.524776014,0.599738908,0.999855157
ENSCAFG00000003903,FAF1,2863.664534,-0.342095559,0.184471733,-1.854460594,0.063673293,0.999855157
ENSCAFG00000003904,FGF21,50.92313737,-1.308724262,1.164981275,-1.123386522,0.261273371,0.999855157
ENSCAFG00000003905,AMD1,1387.249873,0.390044773,0.28138436,1.386163657,0.165696936,0.999855157
ENSCAFG00000003907,BRAF,660.6855525,0.879712406,0.404377579,2.175472755,0.029594708,0.999855157
ENSCAFG00000003910,RASIP1,147.6247591,-0.525928155,0.715931714,-0.73460659,0.462579123,0.999855157
ENSCAFG00000003912,BCAP29,960.3109683,-0.183094593,0.363346386,-0.50391197,0.614323239,0.999855157
ENSCAFG00000003914,MAMSTR,83.93568849,0.138060566,0.537549323,0.2568333,0.797307463,0.999855157
ENSCAFG00000003916,KLHL29,242.1065314,-0.474766569,0.653671349,-0.726307754,0.467650127,0.999855157
ENSCAFG00000003918,RPF2,1808.665546,0.18097526,0.227938803,0.793964246,0.427216246,0.999855157
ENSCAFG00000003919,DUS4L,652.2448902,0.263275097,0.257336171,1.023078473,0.306270744,0.999855157
ENSCAFG00000003922,SLC16A10,42.97209389,0.621275384,0.727476124,0.854014809,0.393096784,0.999855157
ENSCAFG00000003923,MFSD4B,37.66554494,-0.306255436,0.422979902,-0.724042525,0.469039628,0.999855157
ENSCAFG00000003926,ATAD2B,383.8745355,-0.392145803,0.346314764,-1.132339257,0.257491832,0.999855157
ENSCAFG00000003927,ELAVL4,0.427159638,0.502379396,2.093961038,0.239918216,0.810393659,0.999855157
ENSCAFG00000003928,DBP,481.5041516,-1.176778703,0.612203001,-1.922203422,0.054580166,0.999855157
ENSCAFG00000003929,COG5,1344.806699,0.141075249,0.233501291,0.604173312,0.545728422,0.999855157
ENSCAFG00000003930,NDUFB2,1689.870145,0.733044399,0.429372637,1.70724526,0.087776476,0.999855157
ENSCAFG00000003933,ADCK2,644.0922532,0.367149944,0.379677877,0.967003783,0.333542143,0.999855157
ENSCAFG00000003934,INTU,90.2432511,0.557536746,0.40870289,1.364161497,0.172516743,0.999855157
ENSCAFG00000003935,AGBL4,29.4669497,0.524311654,1.610060417,0.325647192,0.744691303,0.999855157
ENSCAFG00000003936,NA,2786.566045,0.216993941,0.209473987,1.035899226,0.300249159,0.999855157
ENSCAFG00000003937,GPR22,0,NA,NA,NA,NA,NA
ENSCAFG00000003938,NTN5,3.115963708,-4.584069319,2.137204715,-2.14489014,0.031961632,0.999855157
ENSCAFG00000003939,HBP1,375.7484724,-1.769955868,0.394296737,-4.488893014,7.16E-06,0.029048647
ENSCAFG00000003941,SPATA6,166.80385,-1.35125084,1.227149429,-1.101129828,0.270840157,0.999855157
ENSCAFG00000003942,REV3L,1264.417247,-0.107225609,0.266698082,-0.40204867,0.687648208,0.999855157
ENSCAFG00000003945,DENND2A,132.0073722,-1.189409494,0.805179846,-1.4771973,0.139622757,0.999855157
ENSCAFG00000003948,MFSD2B,1028.847874,-0.238444792,0.35102978,-0.679272259,0.49696537,0.999855157
ENSCAFG00000003949,WDCP,164.1029975,-0.201938248,0.275850396,-0.732057127,0.4641337,0.999855157
ENSCAFG00000003951,NA,8.492754316,0.120924815,0.612334858,0.197481514,0.843450746,0.999855157
ENSCAFG00000003952,PRKAR2B,859.0722858,-0.441265246,0.480534701,-0.918279668,0.358472469,0.999855157
ENSCAFG00000003953,NA,784.0365811,-0.005726157,0.329088475,-0.017400053,0.986117467,0.999855157
ENSCAFG00000003954,FKBP1B,128.3342824,-0.305714003,0.883412553,-0.346060289,0.729297407,0.999855157
ENSCAFG00000003955,NA,20.29444658,0.333185225,0.439995866,0.757246262,0.448902339,0.999855157
ENSCAFG00000003956,NA,224.8732229,0.288272663,0.306068419,0.941856934,0.346265891,0.999855157
ENSCAFG00000003957,SF3B6,1314.7427,-0.102006197,0.269315745,-0.378760617,0.704865636,0.999855157
ENSCAFG00000003959,RAB19,29.35810263,1.422569788,2.752131342,0.516897492,NA,NA
ENSCAFG00000003960,TRAF3IP2,612.1230947,-0.056633909,0.741431627,-0.076384534,0.939113174,0.999855157
ENSCAFG00000003961,SPHK2,1022.387946,-0.23952629,0.332583762,-0.72019839,0.471402855,0.999855157
ENSCAFG00000003962,FAT4,1818.737857,0.309820011,1.452848809,0.213250002,0.831131969,0.999855157
ENSCAFG00000003963,TP53I3,91.72250004,-0.551236293,0.705617719,-0.781210956,0.434678431,0.999855157
ENSCAFG00000003964,NA,0.181980153,0.974789562,3.11653965,0.312779451,0.754448228,0.999855157
ENSCAFG00000003966,ANKRD50,779.4355923,-0.716044523,0.816780488,-0.876667028,0.380667521,0.999855157
ENSCAFG00000003967,RPL18,16344.04943,0.318973444,0.223633734,1.426320792,0.153775765,0.999855157
ENSCAFG00000003969,NA,645.0254824,-0.086595674,0.347092852,-0.249488498,0.802982937,0.999855157
ENSCAFG00000003970,NA,215.8137826,-0.347165983,0.521426262,-0.665800724,0.505538482,0.999855157
ENSCAFG00000003971,FAM83E,1.416776536,0.9811403,1.697899524,0.577855336,0.563361792,0.999855157
ENSCAFG00000003973,SLC37A3,887.4544504,0.902363881,0.738492142,1.221900451,0.221745275,0.999855157
ENSCAFG00000003974,NA,18.61620861,-0.408037759,0.560119048,-0.728483991,0.466317365,0.999855157
ENSCAFG00000003977,PIK3CG,566.8802483,0.83137077,2.885588293,0.288111361,NA,NA
ENSCAFG00000003978,PGR,39.76688698,-4.247964373,2.599812428,-1.633950329,NA,NA
ENSCAFG00000003979,SPRY1,159.298011,-0.565153582,0.6249066,-0.904380882,0.365793472,0.999855157
ENSCAFG00000003980,MAP3K8,129.4801323,0.221094144,0.752209379,0.293926332,0.768814197,0.999855157
ENSCAFG00000003981,SULT2B1,203.4811034,0.716532964,1.927091907,0.371820857,NA,NA
ENSCAFG00000003982,SLC5A9,1.492658719,4.060767578,2.722854667,1.491364055,0.13586594,0.999855157
ENSCAFG00000003984,MTPAP,488.0005949,0.446503168,0.256941384,1.73776276,0.082252625,0.999855157
ENSCAFG00000003987,JCAD,1664.812506,0.70060671,1.018524392,0.68786444,0.491538152,0.999855157
ENSCAFG00000003988,SPATA5,341.6211452,0.272489039,0.27190627,1.002143271,0.316274402,0.999855157
ENSCAFG00000003989,PLXNA1,3965.132692,-0.487732714,0.368008245,-1.325330941,0.185061411,0.999855157
ENSCAFG00000003990,KDM7A,378.6332075,0.42363833,0.823789053,0.514255838,0.607073133,0.999855157
ENSCAFG00000003991,ARHGAP42,669.0309665,-0.25778131,1.224045307,-0.21059785,0.83320109,0.999855157
ENSCAFG00000003992,NAMPT,2662.184776,-0.314946653,0.465798014,-0.676144258,0.498949059,0.999855157
ENSCAFG00000003993,CYTH2,1323.100383,-0.032867687,0.216097226,-0.152096756,0.879110623,0.999855157
ENSCAFG00000003994,NUDT6,126.2131632,0.090683553,0.314974204,0.287907871,0.773417261,0.999855157
ENSCAFG00000003995,FYN,1786.194412,-0.898636051,0.970335979,-0.926108143,0.354389783,0.999855157
ENSCAFG00000003997,PARP12,508.9879841,1.071881737,0.506464516,2.116400464,0.034310763,0.999855157
ENSCAFG00000003998,BBS12,88.82414916,-0.666022033,0.681777691,-0.976890329,0.32862345,0.999855157
ENSCAFG00000004000,SYPL1,1020.368967,-0.020438167,0.347501664,-0.058814588,0.953099789,0.999855157
ENSCAFG00000004001,KCNJ14,30.04409989,-0.601280348,0.821554047,-0.731881671,0.464240795,0.999855157
ENSCAFG00000004003,NA,2.610136102,0.196453111,0.795827115,0.246854006,0.805021213,0.999855157
ENSCAFG00000004004,IL21,0,NA,NA,NA,NA,NA
ENSCAFG00000004005,CCN6,115.8243707,0.181721809,1.13332237,0.160344324,0.872609845,0.999855157
ENSCAFG00000004006,SVIL,890.0462959,-0.356596639,0.593771264,-0.600562304,0.548131551,0.999855157
ENSCAFG00000004007,CDHR3,0.077022907,-0.46788913,3.11653965,-0.150130973,0.880661284,NA
ENSCAFG00000004008,IL2,0.181980153,0.974789562,3.11653965,0.312779451,0.754448228,0.999855157
ENSCAFG00000004009,GRWD1,979.4642272,0.33879344,0.286358883,1.183107842,0.23676641,0.999855157
ENSCAFG00000004010,NA,2.422705936,0.494667617,0.800354107,0.618060946,0.536535165,0.999855157
ENSCAFG00000004011,TBXAS1,524.9454727,1.364151387,2.82873395,0.482248034,NA,NA
ENSCAFG00000004012,ATXN7L1,174.3623862,-0.324409682,0.341322168,-0.95045008,0.341883608,0.999855157
ENSCAFG00000004013,ADAD1,0,NA,NA,NA,NA,NA
ENSCAFG00000004014,GRIN2D,2.011891634,1.655087297,1.082482508,1.528973712,0.126270961,0.999855157
ENSCAFG00000004017,ZNF438,160.1675168,-0.084022966,0.421063618,-0.199549337,0.841833054,0.999855157
ENSCAFG00000004018,CNTN5,1.021567145,-0.868036748,3.009321356,-0.288449336,0.773002807,0.999855157
ENSCAFG00000004019,ITSN2,1843.749581,-0.288358817,0.488936308,-0.58976765,0.555346434,0.999855157
ENSCAFG00000004020,SYNGR4,14.09428204,0.221736925,0.573048945,0.386942384,0.698798863,0.999855157
ENSCAFG00000004021,TUBE1,504.1947686,0.275288697,0.32038631,0.859239887,0.390208182,0.999855157
ENSCAFG00000004022,KIAA1109,524.395592,0.032396633,0.401839954,0.080620737,0.935743574,0.999855157
ENSCAFG00000004023,ZEB1,1311.718703,0.127507037,0.720355481,0.177005715,0.8595039,0.999855157
ENSCAFG00000004024,RINT1,2416.726566,-0.194486254,0.316883304,-0.613747244,0.539382364,0.999855157
ENSCAFG00000004029,TMEM143,270.158671,-0.245345825,0.344526241,-0.712125221,0.476387238,0.999855157
ENSCAFG00000004030,CMPK1,2260.696528,-0.6593178,0.2684882,-2.455667697,0.014062312,0.805361291
ENSCAFG00000004031,STIL,658.278795,-0.554150046,0.226588047,-2.445627887,0.014460016,0.817131856
ENSCAFG00000004032,TAL1,330.4723832,-0.554666292,2.052743767,-0.270207271,0.787000799,0.999855157
ENSCAFG00000004033,PDZK1IP1,32.4451373,0.011640736,1.728637044,0.006734054,0.994627043,0.999855157
ENSCAFG00000004034,EMP3,2213.648065,-0.007093306,0.563254995,-0.012593419,0.989952171,0.999855157
ENSCAFG00000004035,PUS7,1994.854451,-0.344212347,0.374910219,-0.918119404,0.358556357,0.999855157
ENSCAFG00000004036,ODAD1,31.25013425,-0.71869626,0.486773624,-1.47644865,0.139823491,0.999855157
ENSCAFG00000004038,HIPK2,1089.189053,0.146702027,0.435101855,0.337167093,0.735990943,0.999855157
ENSCAFG00000004039,TPRA1,639.9892158,-0.327317011,0.33727495,-0.970475308,0.331809627,0.999855157
ENSCAFG00000004041,ZSWIM9,125.0403494,-0.187966317,0.655168422,-0.286897705,0.774190648,0.999855157
ENSCAFG00000004043,LAMA4,5360.726933,-0.451448059,2.0500965,-0.2202082,0.825709011,0.999855157
ENSCAFG00000004045,ARHGAP12,859.5879879,0.419353089,0.381833404,1.098261924,0.272090133,0.999855157
ENSCAFG00000004046,LIG1,3638.385585,0.035983296,0.256063561,0.140524861,0.888245311,0.999855157
ENSCAFG00000004047,NA,4.304634943,-2.36314128,2.129314807,-1.109813012,0.267079611,0.999855157
ENSCAFG00000004049,HDAC2,4996.375604,-0.088541308,0.237031871,-0.373541785,0.708745252,0.999855157
ENSCAFG00000004052,MCM2,6996.36971,-0.031307248,0.223643336,-0.139987395,0.888669949,0.999855157
ENSCAFG00000004054,HS3ST5,7.123106382,-1.028665476,2.049113824,-0.502005044,0.615663973,0.999855157
ENSCAFG00000004055,FRK,0.834988718,-2.572734793,1.996673286,-1.28851065,0.197568264,0.999855157
ENSCAFG00000004057,SRPK2,2253.973747,-0.584559714,0.320222835,-1.825477916,0.067928941,0.999855157
ENSCAFG00000004058,CABP5,22.90778333,0.515121148,0.813477961,0.633233071,0.526581452,0.999855157
ENSCAFG00000004060,NT5DC1,1033.912344,-0.049943226,0.269889482,-0.185050657,0.853189303,0.999855157
ENSCAFG00000004061,ELSPBP1,5.042966873,-3.751584473,1.7775443,-2.110543446,NA,NA
ENSCAFG00000004063,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000004065,C12H6orf120,649.1482279,-0.069009396,0.284930997,-0.242196871,0.80862762,0.999855157
ENSCAFG00000004068,CRX,0.129311855,0.013004546,3.11653965,0.004172752,0.996670636,NA
ENSCAFG00000004069,LUC7L2,3017.120335,0.365877342,0.314431887,1.163613986,0.244580481,0.999855157
ENSCAFG00000004071,PHF10,1310.709953,-0.456192847,0.428109762,-1.065597862,0.286605466,0.999855157
ENSCAFG00000004072,PODXL2,4.126829046,-0.052356944,1.243036803,-0.042120188,0.966402887,0.999855157
ENSCAFG00000004073,NA,61.74340156,0.197210127,0.320641687,0.615048306,0.538522819,0.999855157
ENSCAFG00000004074,SELENOW,3005.410825,0.019038384,0.238886289,0.079696427,0.936478701,0.999855157
ENSCAFG00000004075,NCOA1,729.353427,-0.215507906,0.275406065,-0.782509658,0.433915112,0.999855157
ENSCAFG00000004076,KIF5B,8816.373986,0.597035005,0.308073777,1.937961128,0.052627965,0.999855157
ENSCAFG00000004080,NOP53,5209.100289,0.133778562,0.274478734,0.487391355,0.625981019,0.999855157
ENSCAFG00000004081,JRKL,158.8955661,0.358620032,0.307448916,1.166437781,0.243437491,0.999855157
ENSCAFG00000004082,ABTB1,19.56275059,-0.503225983,0.64043697,-0.785754112,0.432011555,0.999855157
ENSCAFG00000004083,CCDC82,101.178178,0.56122036,0.442316013,1.268822161,0.204504499,0.999855157
ENSCAFG00000004084,ERMARD,252.3999007,0.277449702,0.341303639,0.812911642,0.416268719,0.999855157
ENSCAFG00000004085,CENPO,536.5782908,0.026704491,0.28528065,0.09360779,0.925420721,0.999855157
ENSCAFG00000004086,UBN2,233.8498292,0.64818396,0.381610127,1.698550206,0.089403965,0.999855157
ENSCAFG00000004087,MAML2,821.4013091,0.568766262,0.435783834,1.305156865,0.191839439,0.999855157
ENSCAFG00000004090,ADCY3,1016.178357,0.704801542,0.660172492,1.067602105,0.285700034,0.999855157
ENSCAFG00000004091,NA,326.4780714,-0.008894382,0.427718001,-0.020794968,0.983409212,0.999855157
ENSCAFG00000004092,MTMR2,802.3094462,0.508905952,0.791934457,0.6426112,0.520476414,0.999855157
ENSCAFG00000004093,MGLL,150.0557655,0.621436871,2.289416279,0.271439002,0.786053408,0.999855157
