"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSCAFG00000013018",256.179315237718,-0.543211007690094,0.939766191662971,-0.578027824909141,0.563245333639682,0.98813631107991
"ENSCAFG00000013020",84.9999395441807,0.319448659638561,0.843384552630643,0.378769872701786,0.704858761413511,0.992301002150689
"ENSCAFG00000013022",2019.31096636958,0.290535160649354,0.801118759968513,0.362661786450704,0.716857548952796,0.992301002150689
"ENSCAFG00000013026",1349.69814024494,0.176100530462461,0.478320090729277,0.368164611680782,0.712750495747651,0.992301002150689
"ENSCAFG00000013028",93.2975936351776,-0.125271874068523,0.220301503794608,-0.568638306642325,0.569601622969402,0.98813631107991
"ENSCAFG00000013030",6287.33604335349,0.274500408217087,0.315591989947072,0.869795232328689,0.384412317426482,0.963211568605729
"ENSCAFG00000013032",1598.16781148247,0.219205974567875,0.293375037913391,0.747186864045972,0.454950772189315,0.974184213825675
"ENSCAFG00000013033",10449.0789435175,-0.013032552440813,0.246607630909176,-0.0528473202259212,0.957853558064015,0.996527067870936
"ENSCAFG00000013038",3902.86315917895,0.225329029626071,0.148921944325734,1.51306800784989,0.130262384970656,0.838307708651637
"ENSCAFG00000013039",243.652612437003,0.582431822623679,0.477686390481865,1.21927656769989,0.222739239214836,0.899807994060897
"ENSCAFG00000013040",2201.17730954488,-0.252737760302048,0.362417651512999,-0.69736603404093,0.485573752379697,0.975291728891373
"ENSCAFG00000013044",1034.19205917754,0.291513880210683,0.455973414793263,0.639322098071999,0.522613415641796,0.980919590444775
"ENSCAFG00000013045",40.6816432175221,0.443994333669959,0.622512773296916,0.713229274507096,0.475703894050233,0.975291728891373
"ENSCAFG00000013046",248.730268273204,0.155545616792965,0.493742618810496,0.315033806819633,0.752735985652331,0.992669521059378
"ENSCAFG00000013049",115.164124441459,3.00678462131336,1.24522996699041,2.41464203482063,0.0157506806400418,0.502104548024687
"ENSCAFG00000013050",1237.57091824132,-1.02985294980223,0.647648393119845,-1.5901420597081,0.111802787201821,0.811443973163771
"ENSCAFG00000013052",1480.78658350176,-0.110070894925171,0.532352288620424,-0.206763260491311,0.836194749978669,0.995191041189811
"ENSCAFG00000013053",23018.2085243998,-0.472315860144536,0.286947856192221,-1.64599891566411,0.0997639822607544,0.790658008950492
"ENSCAFG00000013054",1815.70577015631,-0.0622168031497032,0.324097012901816,-0.191969690163579,0.847765947572686,0.995191041189811
"ENSCAFG00000013056",2129.12870890238,-0.324229756856314,0.330214243676626,-0.981876957354473,0.326160469011589,0.947662137025312
"ENSCAFG00000013057",1064.99545743585,0.254285985206081,0.284553830049772,0.893630513290237,0.371519614849701,0.960112544041084
"ENSCAFG00000013058",1105.91108656843,0.32383329841956,0.532695262882466,0.607914732838559,0.543244027671161,0.984811210813751
