,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000026307,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026308,NA,167.5207256,-0.084087827,0.459065293,-0.183171823,0.854663202,0.999191357
ENSCAFG00000026309,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026311,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026312,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026313,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026314,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026317,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026318,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026320,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026321,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026322,NA,15.92096258,0.211456226,0.48747139,0.433781819,0.664446885,0.994217752
ENSCAFG00000026323,NA,0.094830489,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000026324,NA,0.068343796,0.456521848,3.11653965,0.146483568,0.883539661,NA
ENSCAFG00000026328,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026333,NA,0.363174852,-2.005557492,3.082365243,-0.650655368,0.51526898,NA
ENSCAFG00000026334,NA,0.166675942,0.937415524,3.11653965,0.300787293,0.763576699,NA
ENSCAFG00000026335,NA,0.90443149,0.710925647,1.222801407,0.58139093,0.560977009,NA
ENSCAFG00000026337,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026338,NA,7.786875431,0.024204252,0.824947613,0.02934035,0.976593146,0.999812857
ENSCAFG00000026340,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026341,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026344,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026345,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026346,NA,4.938446513,0.661124808,0.751876683,0.879299521,0.379238895,0.953587712
ENSCAFG00000026347,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026348,NA,3.614733271,1.136902074,0.800555737,1.420141061,0.155566618,0.826730342
ENSCAFG00000026349,NA,0.166547189,0.937415524,3.11653965,0.300787293,0.763576699,NA
ENSCAFG00000026350,NA,4.010524096,-0.612756212,0.904817853,-0.677214988,0.498269559,0.982666201
ENSCAFG00000026353,NA,0.078683384,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000026354,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026355,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026356,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026359,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026362,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026364,NA,0.360463176,-1.108659373,3.106939583,-0.356833258,0.721216637,NA
ENSCAFG00000026365,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026366,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026367,NA,57.88095277,-0.269521477,0.441782486,-0.610077326,0.541810586,0.982666201
ENSCAFG00000026368,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026371,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026372,NA,3.976648118,-0.153627199,0.672398676,-0.228476355,0.819275936,0.999191357
ENSCAFG00000026373,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026374,NA,6.401355083,-0.822189798,0.558996644,-1.470831367,0.141336727,0.815165987
ENSCAFG00000026377,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026380,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026384,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026385,NA,59.19872893,-0.250978922,0.508337561,-0.493724919,0.621500464,0.9912651
ENSCAFG00000026387,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026388,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026389,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026393,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026395,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026396,NA,0.801593824,-0.404753677,1.81432879,-0.223087282,0.823467577,NA
ENSCAFG00000026397,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026398,NA,76.89689249,0.41216353,0.356399655,1.156464446,0.247491234,0.896606303
ENSCAFG00000026407,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026408,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026410,NA,0.330819544,-0.949988175,1.958656847,-0.48502022,0.627662002,NA
ENSCAFG00000026411,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026414,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026415,NA,0.178168869,0.937415524,3.11653965,0.300787293,0.763576699,NA
ENSCAFG00000026416,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026417,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026418,NA,0.081335845,0.456521848,3.11653965,0.146483568,0.883539661,NA
ENSCAFG00000026420,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026421,NA,8.679495032,0.106550319,0.798595825,0.133422083,0.893859582,0.999191357
ENSCAFG00000026423,NA,0.0601327,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000026426,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026427,NA,1.447430324,-2.377539187,1.640261748,-1.449487674,0.14720144,NA
ENSCAFG00000026428,NA,97.3575815,0.308373236,0.374034681,0.824450916,0.409683395,0.964160575
ENSCAFG00000026437,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026439,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026440,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026442,NA,0.091707693,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000026443,NA,25.8365288,0.174227015,0.451099521,0.386227443,0.699328231,0.997034862
ENSCAFG00000026445,NA,6.876746609,0.463742632,0.836681411,0.554264295,0.579397982,0.987967389
ENSCAFG00000026448,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026451,NA,0.970392025,-0.19338501,1.252738893,-0.154369766,0.877318191,NA
ENSCAFG00000026452,NA,0.068343796,0.456521848,3.11653965,0.146483568,0.883539661,NA
ENSCAFG00000026454,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026458,NA,0.79288482,-0.726844453,1.743801827,-0.416815972,0.676813019,NA
ENSCAFG00000026462,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026463,NA,0.939735811,0.811919736,1.510299071,0.537588715,0.590861023,NA
ENSCAFG00000026464,NA,0.788128773,0.551615906,1.271440459,0.43385115,0.664396535,NA
ENSCAFG00000026465,NA,0.507051725,0.220992617,2.80979181,0.078650886,0.937310311,NA
ENSCAFG00000026466,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026467,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026468,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026470,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026471,NA,1.440443987,-0.047019779,0.876666369,-0.053634748,0.957226172,NA
ENSCAFG00000026472,NA,13.29098506,0.58916255,0.47374245,1.243634701,0.213634039,0.876616373
ENSCAFG00000026473,NA,1.150994581,0.816450743,1.073088974,0.76084161,0.446751678,NA
ENSCAFG00000026477,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026488,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026507,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026524,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026571,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026572,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026575,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026590,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026592,NA,0.068343796,0.456521848,3.11653965,0.146483568,0.883539661,NA
ENSCAFG00000026594,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026603,NA,22.00662707,0.282639706,0.572393358,0.49378579,0.62145747,0.9912651
ENSCAFG00000026604,NA,0.154925508,0.937415524,3.11653965,0.300787293,0.763576699,NA
ENSCAFG00000026610,NA,3.577853437,0.059544813,0.769235896,0.077407741,0.938299183,0.999191357
ENSCAFG00000026614,NA,85.94090604,-0.071053103,0.49545164,-0.143410773,0.885965775,0.999191357
ENSCAFG00000026616,NA,0.645250284,-0.748678059,1.297082857,-0.577201413,0.563803402,NA
ENSCAFG00000026620,NA,0.849348531,-0.635845028,1.768216038,-0.359596913,0.719148593,NA
ENSCAFG00000026621,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026622,NA,2.515665973,-1.220991589,1.033675807,-1.181213279,0.237518008,0.894708041
ENSCAFG00000026634,NA,0.157366769,-0.986154509,3.11653965,-0.316426107,0.751679104,NA
ENSCAFG00000026637,NA,0.33767928,0.956014945,1.980934519,0.48260805,0.629374062,NA
ENSCAFG00000026644,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026648,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026653,NA,0.078683384,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000026655,NA,0.585602516,-0.386530558,1.461771286,-0.264426153,0.791451561,NA
ENSCAFG00000026662,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026666,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026675,NA,11.03264433,0.705999614,0.522771533,1.350493607,0.176857703,0.843044638
ENSCAFG00000026676,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026679,NA,28.25029253,-0.199551695,0.466746138,-0.427537967,0.668987537,0.995265865
ENSCAFG00000026682,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026686,NA,0.176893951,-0.986154509,3.11653965,-0.316426107,0.751679104,NA
ENSCAFG00000026687,NA,0.0601327,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000026690,NA,0.0601327,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000026691,NA,0.087172988,0.456521848,3.11653965,0.146483568,0.883539661,NA
ENSCAFG00000026714,NA,0.330880642,-1.885554927,3.08912469,-0.610384855,0.541606898,NA
ENSCAFG00000026719,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026723,NA,2.138682575,0.972212972,0.99237513,0.979682927,0.327242656,0.936568459
ENSCAFG00000026726,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026728,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026730,NA,0.250506292,0.456527472,2.726908493,0.167415765,0.867042921,NA
ENSCAFG00000026733,NA,1.282081611,-1.046538259,1.125451985,-0.929882636,0.352431854,NA
ENSCAFG00000026735,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026736,NA,0.149679641,0.937415524,3.11653965,0.300787293,0.763576699,NA
ENSCAFG00000026738,NA,21.61118904,0.209780607,0.675201544,0.310693317,0.756033778,0.998639729
ENSCAFG00000026742,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026744,NA,1.44505316,-0.444123429,1.522899429,-0.291630176,0.7705694,NA
ENSCAFG00000026748,NA,53.42387805,0.233631728,0.51606286,0.452719516,0.650750725,0.992141653
ENSCAFG00000026752,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026754,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026757,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026759,NA,1.791656777,-2.682979719,1.149819952,-2.333391166,0.019627625,0.513457438
ENSCAFG00000026761,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026763,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026764,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026767,NA,8.980998786,-0.422333923,0.868202788,-0.486446172,0.626650861,0.9912651
ENSCAFG00000026768,NA,0.252197258,-1.497019723,3.109815365,-0.481385403,0.630242609,NA
ENSCAFG00000026777,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026783,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026788,NA,14.81200534,0.747854855,0.474273501,1.576843009,0.114831653,0.783411907
ENSCAFG00000026795,NA,0.180170586,-0.024369493,3.11653965,-0.007819407,0.993761079,NA
ENSCAFG00000026798,NA,0.068343796,0.456521848,3.11653965,0.146483568,0.883539661,NA
ENSCAFG00000026799,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026801,NA,2.790509735,-0.396907765,0.875267029,-0.453470486,0.650209991,0.992141653
ENSCAFG00000026808,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026809,NA,8.877405022,0.88442665,0.621719063,1.422550316,0.154866556,0.826001421
ENSCAFG00000026813,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026824,NA,21.02919508,0.374127982,0.445374095,0.840030856,0.400891086,0.961396744
ENSCAFG00000026826,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026833,NA,7.64311377,0.21837173,0.577410733,0.378191325,0.70528847,0.997083002
ENSCAFG00000026835,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026838,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026839,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026842,NA,1.417138889,0.878448824,1.377958068,0.637500403,0.523798948,NA
ENSCAFG00000026846,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026856,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026861,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026864,NA,20.61854901,-2.889976202,1.985802649,-1.455318938,NA,NA
ENSCAFG00000026869,NA,0.078683384,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000026870,NA,0.261733945,-0.805328988,3.113241741,-0.258678591,0.795883239,NA
ENSCAFG00000026875,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026877,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026878,NA,0.081335845,0.456521848,3.11653965,0.146483568,0.883539661,NA
ENSCAFG00000026879,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026880,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026884,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026889,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026891,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026892,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026893,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026894,NA,0.257853183,1.494699442,3.110001797,0.480610475,0.630793369,NA
ENSCAFG00000026896,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026897,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026903,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026904,NA,0.364526649,-1.267642725,2.737510293,-0.463064094,0.643318426,NA
ENSCAFG00000026906,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026907,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026908,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026910,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026911,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026914,NA,0.290656478,-1.723269589,2.66082331,-0.647645254,0.51721442,NA
ENSCAFG00000026915,NA,1.180326514,-1.011794946,1.930059382,-0.524229957,0.600118607,NA
ENSCAFG00000026916,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026917,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026919,NA,0.324364087,1.831872107,3.088933628,0.593043532,0.55315202,NA
ENSCAFG00000026922,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026924,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026929,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026930,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026931,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026933,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026934,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026938,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026939,NA,0.088446976,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000026940,NA,0.942628909,-1.622947858,1.388569251,-1.168791443,0.242487669,NA
ENSCAFG00000026941,NA,5.115189797,0.697902374,0.686567341,1.016509717,0.309386723,0.925160394
ENSCAFG00000026943,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026945,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026946,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026947,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026948,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026952,NA,1.100492315,-3.614012865,3.029408782,-1.192976295,0.232878657,NA
ENSCAFG00000026960,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026961,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026962,NA,0.183415386,-0.986154509,3.11653965,-0.316426107,0.751679104,NA
ENSCAFG00000026963,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026966,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026969,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026973,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026977,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026978,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026981,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026983,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026984,NA,0.094830489,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000026986,NA,0.201601245,-0.505260833,3.11653965,-0.162122382,0.871209481,NA
ENSCAFG00000026987,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026988,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026993,NA,0.329802049,-0.024365477,2.718296172,-0.008963511,0.992848249,NA
ENSCAFG00000026995,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026998,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000026999,NA,0.091707693,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000027000,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027007,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027011,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027014,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027016,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027025,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027026,NA,0.088446976,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000027028,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027030,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027033,NA,0.0601327,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000027038,NA,0.236050153,-1.479008148,3.110211502,-0.475532981,0.634407131,NA
ENSCAFG00000027039,NA,1.212025191,-0.947143635,1.387304635,-0.682722173,0.494782416,NA
ENSCAFG00000027040,NA,0.183415386,-0.986154509,3.11653965,-0.316426107,0.751679104,NA
ENSCAFG00000027041,NA,3.185819462,-0.357706719,0.919909711,-0.388849814,0.697387249,0.997034862
ENSCAFG00000027043,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027045,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027055,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027061,NA,0.624012359,-0.659205761,1.414327326,-0.46609137,0.6411501,NA
ENSCAFG00000027063,NA,0.423460079,-1.479331442,2.011491632,-0.735440018,0.462071557,NA
ENSCAFG00000027065,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027070,NA,0.354335203,0.988230211,2.717783769,0.363616202,0.716144627,NA
ENSCAFG00000027072,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027073,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027075,NA,0.444510697,-1.521058567,2.769459085,-0.549225867,0.582850455,NA
ENSCAFG00000027076,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027077,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027080,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027081,NA,0.166675942,0.937415524,3.11653965,0.300787293,0.763576699,NA
ENSCAFG00000027082,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027084,NA,0.265510684,0.456524183,3.11653965,0.146484317,0.883539069,NA
ENSCAFG00000027085,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027086,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027090,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027094,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027095,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027098,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027099,NA,3.841435282,-2.078105684,1.635293948,-1.270784183,0.203805437,0.872343712
ENSCAFG00000027102,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027103,NA,0.291148186,0.916198485,2.753495886,0.332740096,0.73933048,NA
ENSCAFG00000027104,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027105,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027108,NA,0.094830489,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000027110,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027111,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027118,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027119,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027122,NA,4.874951789,-0.199359418,0.656054879,-0.30387613,0.761222264,0.998639729
ENSCAFG00000027127,NA,0.169170447,-0.024369493,3.11653965,-0.007819407,0.993761079,NA
ENSCAFG00000027131,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027132,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027135,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027136,NA,0.176166334,-0.024369493,3.11653965,-0.007819407,0.993761079,NA
ENSCAFG00000027138,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027139,NA,0.078683384,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000027140,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027145,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027148,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027149,NA,0.078683384,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000027150,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027152,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027156,NA,0.164234675,-0.024369493,3.11653965,-0.007819407,0.993761079,NA
ENSCAFG00000027157,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027159,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027160,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027162,NA,0.553591334,1.125596938,2.044688848,0.55049791,0.58197791,NA
ENSCAFG00000027163,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027165,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027166,NA,0.748924131,0.294418696,1.793133473,0.164192293,0.869579768,NA
ENSCAFG00000027167,NA,0.33426072,-1.899111002,3.088333505,-0.614930673,0.538600505,NA
ENSCAFG00000027173,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027179,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027180,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027182,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027184,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027186,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027187,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027188,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027189,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027190,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027192,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027193,NA,0.094830489,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000027195,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027198,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027199,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027200,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027204,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027207,NA,14.72767777,0.049541215,0.549056459,0.090229727,0.928104662,0.999191357
ENSCAFG00000027208,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027209,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027210,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027212,NA,0.173513874,-0.986154509,3.11653965,-0.316426107,0.751679104,NA
ENSCAFG00000027213,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027219,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027222,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027224,NA,0.14580655,0.937415524,3.11653965,0.300787293,0.763576699,NA
ENSCAFG00000027228,NA,0.0601327,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000027231,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027239,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027240,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027242,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027249,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027250,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027251,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027254,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027255,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027258,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027259,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027260,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027262,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027263,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027266,NA,0.094830489,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000027270,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027271,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027272,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027274,NA,3.828025114,0.353801687,0.857633963,0.412532271,0.679949332,0.996161651
ENSCAFG00000027276,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027278,NA,0.091707693,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000027279,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027282,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027284,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027285,NA,0.094830489,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000027286,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027287,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027295,NA,0.218931299,0.45652704,2.781252108,0.164144429,0.869617447,NA
ENSCAFG00000027296,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027297,NA,0.705329614,-2.305330039,2.121362225,-1.086721547,0.277159888,NA
ENSCAFG00000027305,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027307,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000027310,NA,0,NA,NA,NA,NA,NA
