,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000012183,PKP4,4455.867598,-0.403846304,0.834170023,-0.484129486,0.628293977,0.977814415
ENSCAFG00000012184,IGSF22,322.0545446,-0.301593153,0.445396677,-0.677133819,0.498321054,0.960393035
ENSCAFG00000012185,MAPK8IP1,26.09950179,-0.73616383,0.648917968,-1.134448214,0.256606584,0.906261409
ENSCAFG00000012186,TFG,1304.406123,-0.213974167,0.430869374,-0.496610295,0.619463892,0.976165924
ENSCAFG00000012187,SPINT1,3196.730686,-0.085985425,0.405613875,-0.211988372,0.832116106,0.993932657
ENSCAFG00000012188,DAPL1,9.992471684,-0.861460336,0.676916126,-1.272624928,0.203151168,0.882931686
ENSCAFG00000012189,HPS1,2270.84396,0.027452645,0.407068422,0.067439878,0.946231523,0.99808689
ENSCAFG00000012191,GDAP1L1,815.7033883,0.218501377,0.243799086,0.896235425,0.37012704,0.944973323
ENSCAFG00000012192,TANC1,1496.257697,-0.186053453,0.385722511,-0.482350517,0.629556966,0.978715795
ENSCAFG00000012195,SORBS3,6612.936035,1.097761579,0.873792055,1.25631902,0.209000329,0.887016254
ENSCAFG00000012196,DBX2,50.67404622,-0.352589792,0.450951127,-0.781880276,0.434284938,0.950196011
ENSCAFG00000012197,ANKAR,818.0859801,0.23680794,0.354066003,0.668824281,0.503607576,0.96102189
ENSCAFG00000012198,FITM2,83.90407288,-0.587539576,0.638633071,-0.919995537,0.357575091,0.940632867
ENSCAFG00000012199,WDSUB1,1421.843566,-0.039422725,0.618076182,-0.063782955,0.94914305,0.99808689
ENSCAFG00000012201,R3HDML,742.9621432,-0.234750701,0.302064145,-0.777155132,0.43706725,0.950196011
ENSCAFG00000012205,CRY2,1071.802922,-0.278797452,0.534311977,-0.521787764,0.60181811,0.97531404
ENSCAFG00000012206,OSGEPL1,82.96385637,-0.195676099,1.849588647,-0.105794388,0.91574549,0.99808689
ENSCAFG00000012207,PRPF4B,1952.343755,0.932250236,0.363297714,2.566077905,0.010285572,0.337992023
ENSCAFG00000012212,VPS18,475.52638,0.449374162,0.369683321,1.215565152,0.224150616,0.895318342
ENSCAFG00000012213,POLK,2035.454095,0.107411344,0.369372324,0.290794238,0.771208693,0.991783037
ENSCAFG00000012215,NA,1749.616596,-0.536033944,0.596011468,-0.899368506,0.368456408,0.944973323
ENSCAFG00000012217,HPSE2,1110.137171,-0.28979047,0.338020562,-0.857316099,0.391270214,0.947977869
ENSCAFG00000012219,INTS8,2626.790683,-0.016834071,0.616621229,-0.027300505,0.978220054,0.999203805
ENSCAFG00000012220,ORMDL1,2313.664647,0.10239857,0.281516287,0.363739419,0.716052605,0.990280556
ENSCAFG00000012221,NISCH,855.1339474,0.330468288,0.269973298,1.22407768,0.220922925,0.893539511
ENSCAFG00000012222,PPP3CC,2090.34541,-0.431694013,0.427822221,-1.009050003,0.312950654,0.924107983
ENSCAFG00000012224,PTPN5,2663.381473,-0.052730278,0.348125112,-0.151469332,0.879605502,0.997394565
ENSCAFG00000012225,FAM217A,3159.016513,-0.287847004,0.269269556,-1.068992009,0.28507327,0.91054886
ENSCAFG00000012228,SYT13,5.960921261,-0.09206781,0.857012912,-0.107428732,0.914448862,NA
ENSCAFG00000012229,PMS1,10095.51922,0.185269308,0.229567676,0.807035692,0.41964592,0.950196011
ENSCAFG00000012233,SLC6A2,433.1017554,-0.766123,0.488780207,-1.567418217,0.117016969,0.796141987
ENSCAFG00000012234,MAPK10,1005.933522,0.039611819,0.440115603,0.090003214,0.92828466,0.99808689
ENSCAFG00000012237,PRDM11,2001.031688,-0.391370431,0.330146611,-1.18544434,0.235841809,0.897939353
ENSCAFG00000012239,MSTN,641.8748833,-0.534906387,0.468156856,-1.142579415,0.253213256,0.905974631
ENSCAFG00000012240,TP53I11,9.226973209,1.105597294,0.818121633,1.351384988,0.17657214,0.870587023
ENSCAFG00000012249,DLL4,27.22017153,-0.335921482,0.622521357,-0.53961439,0.589462991,0.973175156
ENSCAFG00000012254,NA,31.42819172,-3.335927305,1.396534061,-2.388718899,0.016907233,0.432233106
ENSCAFG00000012255,TNNC1,34.23536818,1.683654281,1.611521311,1.044760792,0.29613354,0.91573985
ENSCAFG00000012256,NA,413.7310054,0.876528406,0.328809418,2.665764296,0.007681353,0.295176204
ENSCAFG00000012257,LPCAT2,14732.96114,0.302367706,0.346865097,0.871715573,0.383363563,0.945681686
ENSCAFG00000012259,CCNE2,506.6028379,-0.495180288,0.60520098,-0.818208008,0.413238423,0.948661464
ENSCAFG00000012260,ECI2,1107.829408,0.202249729,0.274703989,0.736246057,0.461580968,0.953700017
ENSCAFG00000012262,ZDHHC13,3521.431605,0.024014934,0.215217232,0.111584626,0.911152763,0.99808689
ENSCAFG00000012265,HNF4A,602.8141941,-1.076411078,0.533061212,-2.019301074,0.043455936,0.622941728
ENSCAFG00000012269,CHAC1,1601.010671,-0.674013925,0.593048325,-1.136524457,0.255737136,0.906261409
ENSCAFG00000012270,TSPAN18,2719.083934,-0.062502223,0.302127008,-0.206874,0.836108262,0.994632711
ENSCAFG00000012274,CDYL,385.6293976,0.378790465,0.37045711,1.02249479,0.306546777,0.920432002
ENSCAFG00000012275,TP53INP1,13.83942663,0.196584025,1.184366185,0.16598247,0.868170745,0.997151839
ENSCAFG00000012279,NDUFAF6,627.397177,0.205192798,0.145996643,1.405462437,0.159883811,0.856118874
ENSCAFG00000012280,NA,65.34812412,0.185509991,0.483286105,0.383851283,0.701088676,0.990280556
ENSCAFG00000012281,MMP2,314.4504076,1.592424367,0.933459327,1.705938675,0.088019498,0.737321322
ENSCAFG00000012283,C29H8orf37,298.9485899,-0.148890296,0.275635287,-0.540171391,0.589078841,0.973175156
ENSCAFG00000012285,CSRP3,3942.044433,-0.267365276,0.397971947,-0.671819403,0.501698675,0.96102189
ENSCAFG00000012286,SLC39A14,647.3605805,-0.84306174,0.514125369,-1.639797977,0.101047179,0.770727689
ENSCAFG00000012290,TTPAL,2045.100381,3.452323709,1.381935577,2.49817992,0.012483282,0.366806695
ENSCAFG00000012291,PTPN13,509.6349075,-0.189266218,0.469910583,-0.402770707,0.687116912,0.98919434
ENSCAFG00000012292,CNNM1,41.22110594,0.275706597,0.626286702,0.440224255,0.659774694,0.981988863
ENSCAFG00000012293,IRX6,157.0078872,0.870350231,0.637378221,1.365516113,0.172090892,0.869262841
ENSCAFG00000012295,E2F8,155.7439223,-2.63210179,1.345029144,-1.956910601,0.05035798,0.643119991
ENSCAFG00000012297,BAZ2B,737.7759893,-0.306218353,0.589278771,-0.519649389,0.603307968,0.975665627
ENSCAFG00000012298,RPP40,2044.758646,-5.250181804,1.746774428,-3.005643842,0.002650192,0.177200676
ENSCAFG00000012299,NA,32.87369479,-1.787573622,1.122816582,-1.592044196,0.111374774,0.787807542
ENSCAFG00000012300,CD82,230.5906757,-0.044802071,0.373198035,-0.120049055,0.904444289,0.99808689
ENSCAFG00000012301,TRIM33,624.3493396,-0.50733481,1.402589909,-0.361712862,0.717566615,0.990280556
ENSCAFG00000012302,IRX5,1737.96093,-0.318223707,0.317254152,-1.003056082,0.315833803,0.924638728
ENSCAFG00000012303,PIWIL2,14598.30078,-0.225244738,0.351518254,-0.640776788,0.521667716,0.964683181
ENSCAFG00000012304,GDF6,1219.82394,0.316727426,0.414299535,0.764488973,0.444575906,0.950196011
ENSCAFG00000012306,SLC10A6,45.77833723,1.0526788,1.404088524,0.749723954,0.453420978,0.952918201
ENSCAFG00000012307,UQCRB,2733.712285,0.106171012,0.333636927,0.318223205,0.750315632,0.991783037
ENSCAFG00000012309,BTG2,207.5141096,2.025339517,0.751148761,2.696322784,0.007010969,0.283392555
ENSCAFG00000012314,ALX4,4182.216692,-0.66908112,0.289997045,-2.307199784,0.021043685,0.479938346
ENSCAFG00000012315,POLR3D,557.4489445,0.623933672,0.337084861,1.850969129,0.064173994,0.679809013
ENSCAFG00000012316,FMOD,109.1320951,0.038915456,0.233650417,0.16655419,0.867720841,0.997151839
ENSCAFG00000012317,MTERF3,655.2747558,-0.052258426,0.300184239,-0.174087842,0.861796428,0.996373188
ENSCAFG00000012318,PHYHIP,28.94159316,-0.046272894,1.829671974,-0.025290268,0.979823437,0.999203805
ENSCAFG00000012320,PRELP,13.21365033,-1.286945694,1.122648459,-1.146347892,0.251651234,0.905974631
ENSCAFG00000012325,FTO,782.5205635,0.609083232,0.312432879,1.949485068,0.051237524,0.652000949
ENSCAFG00000012326,MARCHF7,227.3494674,1.108422739,0.651150021,1.702254017,0.088707761,0.738270472
ENSCAFG00000012327,GOT1,1437.571811,-0.209145825,0.225368946,-0.928015275,0.353399646,0.93980134
ENSCAFG00000012328,HIBCH,351.1821118,-0.250826758,0.478189949,-0.52453373,0.599907366,0.97531404
ENSCAFG00000012329,OPTC,7523.369837,-0.017868709,0.242614753,-0.073650546,0.941288451,0.99808689
ENSCAFG00000012330,NKX2-3,437.9158129,0.10926583,0.381906064,0.286106559,0.774796508,0.991783037
ENSCAFG00000012331,BCAS2,1111.665107,0.780132982,1.253430426,0.622398312,0.53367999,0.965906411
ENSCAFG00000012332,SERINC3,1660.130039,-0.571573127,0.428160564,-1.334950425,0.181892572,0.870587023
ENSCAFG00000012338,PTDSS1,594.6545477,-0.011363639,0.241610841,-0.047032818,0.962487071,0.99808689
ENSCAFG00000012339,AFF1,377.115728,0.947464105,0.782650418,1.21058404,0.226054864,0.896568817
ENSCAFG00000012340,EXT2,1614.293206,0.31366816,0.416053743,0.753912601,0.450901703,0.951731866
ENSCAFG00000012342,CERT1,2289.808803,-0.273000753,0.353346244,-0.77261541,0.439750022,0.950196011
ENSCAFG00000012343,PKIG,287.2978405,-0.035036871,0.268437656,-0.130521445,0.896153888,0.997394565
ENSCAFG00000012344,SEMA3G,347.5206105,0.19314359,0.497488328,0.38823743,0.697840336,0.990280556
ENSCAFG00000012345,CPQ,4433.788837,0.223428195,0.386363932,0.578284298,0.563072194,0.968788946
ENSCAFG00000012349,FARS2,965.7658331,-0.664107726,0.522478049,-1.271072972,0.20370269,0.882931686
ENSCAFG00000012352,MFSD6,905.6472471,-0.080372561,0.217113979,-0.370186028,0.711243886,0.990280556
ENSCAFG00000012353,RPGRIP1L,7236.149212,-1.237006961,0.678855018,-1.822196093,0.068425237,0.688183984
ENSCAFG00000012355,ENTPD7,211.8126786,0.038685932,0.212778837,0.181812874,0.855729581,0.996049287
ENSCAFG00000012360,MTDH,1185.540721,-0.106819192,0.350243432,-0.304985568,0.760377144,0.991783037
ENSCAFG00000012361,KLHL8,2102.924742,-0.182805442,0.278623446,-0.656102152,0.5117584,0.962692
ENSCAFG00000012363,NRN1,973.2991364,0.204560333,0.259351719,0.78873714,0.430265656,0.950196011
ENSCAFG00000012364,INO80,396.2587046,0.43894031,0.392147693,1.119323965,0.263001956,0.907498075
ENSCAFG00000012366,NEMP2,2143.361569,-0.845299107,0.465155879,-1.817238361,0.069180623,0.689738313
ENSCAFG00000012367,DENND2C,806.5040731,1.272556655,1.312877209,0.969288404,0.332401313,0.932238358
ENSCAFG00000012370,OR6C75C,663.7916326,-0.276129413,0.353365275,-0.781427698,0.434550986,0.950196011
ENSCAFG00000012372,NAB1,3142.482405,-0.051248504,0.359875402,-0.142406243,0.886759132,0.997394565
ENSCAFG00000012374,ACCS,2268.088584,-0.357777035,1.236585175,-0.289326641,0.772331427,0.991783037
ENSCAFG00000012375,ADA,689.693789,0.765677434,1.238447174,0.618256031,0.536406581,0.965906411
ENSCAFG00000012376,AKTIP,3663.915878,1.724381886,0.833007383,2.070067951,0.038445982,0.59677166
ENSCAFG00000012377,NA,8.632929097,0.962925692,1.556479716,0.618656113,0.536142927,0.965906411
ENSCAFG00000012378,CDK2AP1,480.8817764,-0.067103213,0.311158333,-0.215656164,0.829255773,0.993127888
ENSCAFG00000012380,ABI3BP,457.8493595,-0.364007606,0.464105372,-0.784321036,0.432851759,0.950196011
ENSCAFG00000012381,PHF7,15.13725381,-0.625273642,0.693667351,-0.901402728,0.367374232,0.944476537
ENSCAFG00000012382,F13A1,14.79776222,-0.484303825,0.407444754,-1.18863679,0.234582624,0.897939353
ENSCAFG00000012383,EXD1,1163.611093,0.338348924,0.288125596,1.174310543,0.240270662,0.899776147
ENSCAFG00000012385,HSD17B13,1141.750362,-0.25201142,0.396020082,-0.636360204,0.524541673,0.965736354
ENSCAFG00000012387,PIDD1,66.30483793,0.831758999,0.757634824,1.097836283,0.272275985,0.91054886
ENSCAFG00000012389,GLS,589.3486844,-0.013775222,0.1694163,-0.081309896,0.935195504,0.99808689
ENSCAFG00000012390,YWHAB,482.8258315,-0.62013839,1.515268989,-0.409259606,0.682349156,0.988470398
ENSCAFG00000012391,COX15,839.4210715,0.645376931,1.793336047,0.359875067,0.718940563,0.990280556
ENSCAFG00000012392,LY86,2380.353443,-1.232488598,0.482069328,-2.556662553,0.010568168,0.339108126
ENSCAFG00000012395,HMGCR,14332.12784,-0.429135857,0.286151821,-1.499678928,0.133697591,0.822575839
ENSCAFG00000012398,CCN5,25.40630113,-0.148507887,0.39181744,-0.379023166,0.704670661,0.990280556
ENSCAFG00000012400,BAP1,970.0424449,-0.12542063,0.299217949,-0.419161452,0.675098142,0.98670813
ENSCAFG00000012401,AMPD1,2276.679215,0.381342876,0.218662971,1.74397555,0.081163353,0.717914628
ENSCAFG00000012403,KCNK15,1093.719314,2.105080918,0.789969754,2.664761412,0.007704296,0.295176204
ENSCAFG00000012404,NA,145.7694442,0.174161787,0.443267142,0.392904799,0.694389797,0.989425834
ENSCAFG00000012405,CUTC,5403.850726,0.119582517,0.221124094,0.540793701,0.588649785,0.973175156
ENSCAFG00000012406,CHP1,1255.735975,-0.126328897,0.378512137,-0.333751244,0.738567278,0.990625703
ENSCAFG00000012407,RIMS4,267.9406094,0.259995862,0.479384117,0.542353934,0.587574708,0.973175156
ENSCAFG00000012408,RREB1,2085.864569,-0.024323702,0.41144865,-0.059117225,0.952858739,0.99808689
ENSCAFG00000012409,NUDT9,1251.7489,-0.044398798,0.352832892,-0.125835202,0.899862376,0.997657318
ENSCAFG00000012410,ANKRD31,1609.929191,-0.720039932,0.270422601,-2.66264702,0.007752869,0.295176204
ENSCAFG00000012412,OIP5,24.96812956,-1.577089328,0.509973294,-3.092493955,0.001984823,0.153612267
ENSCAFG00000012413,NRAS,1191.570494,0.052599231,0.302028459,0.174153229,0.861745042,0.996373188
ENSCAFG00000012414,SSR1,238.5355964,0.791086165,1.203996497,0.657050221,0.511148625,0.962692
ENSCAFG00000012416,GCNT4,983.4324328,1.37774899,1.03373091,1.33279268,0.182599849,0.870587023
ENSCAFG00000012418,ABCC2,4923.046443,0.288048673,0.330217418,0.872300058,0.383044706,0.945681686
ENSCAFG00000012419,SPARCL1,699.8240803,-0.16161763,0.277033582,-0.583386423,0.559633195,0.968189738
ENSCAFG00000012420,NUSAP1,1307.599186,-0.219546398,0.250567198,-0.876197681,0.380922577,0.945681686
ENSCAFG00000012422,NA,18.13140376,0.442494037,1.029143042,0.42996359,0.667222127,0.985218524
ENSCAFG00000012423,NDUFAF1,339.2608198,-0.406422646,0.323739625,-1.255399756,0.209333678,0.887115015
ENSCAFG00000012424,SLC5A3,36.89076153,-0.858438596,1.088858338,-0.788384096,0.430472071,0.950196011
ENSCAFG00000012427,PNPLA2,460.3883786,-0.462132152,0.251151698,-1.84005187,0.065760622,0.679809013
ENSCAFG00000012429,DMP1,418.2691659,0.763478641,0.597540839,1.27770119,0.201354805,0.882931686
ENSCAFG00000012430,KCNE2,5067.369937,-0.152572781,0.587077638,-0.259885185,0.794952339,0.992166356
ENSCAFG00000012431,RTF1,3170.879626,0.035954387,0.308708093,0.116467264,0.907282229,0.99808689
ENSCAFG00000012433,FAM243A,349.3279126,-1.227292834,0.707363159,-1.735025097,0.08273636,0.723330288
ENSCAFG00000012434,IMPG2,572.3079447,0.588252515,0.528240702,1.113606946,0.265447845,0.909477431
ENSCAFG00000012437,CRACR2B,405.9528083,-0.346869288,0.318831929,-1.08793774,0.276622594,0.91054886
ENSCAFG00000012438,NA,848.7605691,0.166539028,0.362661637,0.459213246,0.646081039,0.981272364
ENSCAFG00000012441,CAGE1,972.4542277,0.535359195,0.402470964,1.330180915,0.183458671,0.870587023
ENSCAFG00000012442,IBSP,2418.25713,-0.279502168,0.281070222,-0.994421129,0.320017886,0.927063472
ENSCAFG00000012444,RCAN1,1273.37856,0.52090474,0.345378575,1.508213822,0.131499811,0.819580963
ENSCAFG00000012445,DNMBP,23.20796157,0.857393703,1.161671904,0.738068727,0.460472686,0.953700017
ENSCAFG00000012447,ITPKA,349.9133574,0.34195316,0.22947528,1.490152494,0.136184144,0.82602828
ENSCAFG00000012448,RIOK1,6072.022505,0.112399055,0.409428654,0.274526596,0.783679968,0.992090265
ENSCAFG00000012449,ATP2B4,440.1005466,0.243870696,0.502467171,0.485346527,0.627430557,0.977326666
ENSCAFG00000012452,CLIC6,1392.462996,-0.089928,0.391154405,-0.229904098,0.818166292,0.993127888
ENSCAFG00000012455,SPP1,23.52218328,0.498930635,0.902122413,0.553063119,0.58022019,0.972148053
ENSCAFG00000012456,DSP,1867.768237,-0.49370369,0.44692388,-1.104670644,0.269302328,0.909477431
ENSCAFG00000012457,CPN1,905.6303992,-0.240314951,0.307135674,-0.782439067,0.433956582,0.950196011
ENSCAFG00000012459,PABPC1L,6.879423177,0.997377123,1.037902054,0.960954957,0.336574816,NA
ENSCAFG00000012460,SNRNP48,1087.449047,0.306066889,0.364885063,0.838803557,0.401579554,0.948642785
ENSCAFG00000012461,ERLIN1,463.3912712,0.287085903,0.376606612,0.762296501,0.445883062,0.950196011
ENSCAFG00000012464,RPAP1,244.7966719,-1.50498959,0.80885588,-1.860639983,0.062795035,0.679809013
ENSCAFG00000012469,TUBGCP5,93.46188519,1.406254436,1.7416789,0.807413143,0.419428497,0.950196011
ENSCAFG00000012470,TXNDC5,33.55516494,-0.676463658,1.709837344,-0.395630415,0.692377696,0.989425834
ENSCAFG00000012472,NA,106.9403585,-1.465920486,1.774600856,-0.826056452,0.40877207,0.948661464
ENSCAFG00000012473,NA,485.8499698,-1.791107266,0.741746679,-2.414715585,0.015747501,0.417480327
ENSCAFG00000012475,CHID1,3627.263269,-0.170754974,0.471853209,-0.361881558,0.717440542,0.990280556
ENSCAFG00000012477,BMP1,3453.528685,0.814565166,0.890010195,0.915231276,0.360070229,0.940899382
ENSCAFG00000012478,CHUK,1390.866755,1.237140837,0.964430242,1.282768605,0.199573156,0.882827211
ENSCAFG00000012479,TOMM34,21.07204483,0.792334178,0.665338861,1.19087314,0.233703391,0.897530964
ENSCAFG00000012482,NELL2,1027.472488,-0.097661634,0.472143706,-0.206847264,0.836129143,0.994632711
ENSCAFG00000012489,PCNP,130.2745433,-0.735138924,0.618817628,-1.187973469,0.234843862,0.897939353
ENSCAFG00000012490,PKD2,193.178337,-0.572417755,0.551046608,-1.038782831,0.298905748,0.917489947
ENSCAFG00000012493,RUNX1,226.9844653,0.305717721,0.320695983,0.953294514,0.34044087,0.934602648
ENSCAFG00000012494,PLA2R1,1769.499802,0.080886565,0.854446703,0.09466543,0.924580577,0.99808689
ENSCAFG00000012497,ZBTB11,80.9510616,0.086817112,0.51961716,0.167078993,0.867307895,0.997151839
ENSCAFG00000012499,RPL24,805.8101553,-0.836143935,0.550227384,-1.519633447,0.128603127,0.816330781
ENSCAFG00000012503,NA,252.522588,-0.147437118,0.508111104,-0.290167085,0.771688416,0.991783037
ENSCAFG00000012504,SLC35B3,36.05706052,0.444115501,0.659792266,0.673114135,0.500874682,0.960778244
ENSCAFG00000012507,PPM1K,1487.772753,-0.001421606,0.255313943,-0.005568069,0.995557347,0.999777966
ENSCAFG00000012508,CEP97,1616.100458,0.291224108,0.360091542,0.808750204,0.418658844,0.949626075
ENSCAFG00000012509,TMEM117,1113.106962,-0.376477592,0.393986893,-0.955558671,0.33929525,0.934602648
ENSCAFG00000012510,IFIT2,987.0032624,-0.082245944,0.369902232,-0.222345088,0.824045255,0.993127888
ENSCAFG00000012511,SFTPC,5.755164453,0.947451173,1.288922648,0.735072174,0.46229554,NA
ENSCAFG00000012514,SOX13,568.0560203,-0.04812324,0.405662595,-0.118628734,0.9055695,0.99808689
ENSCAFG00000012516,STK4,217.1896319,-0.766942575,0.501112595,-1.530479544,0.125898073,0.812640435
ENSCAFG00000012517,SETD4,13.89760427,-1.850433773,1.066695327,-1.734735051,NA,NA
ENSCAFG00000012518,IFIT1,1916.854693,0.463479489,0.349845539,1.324811775,0.185233588,0.871421134
ENSCAFG00000012519,CSDE1,1435.458704,0.170094176,0.51998938,0.327110865,0.743584034,0.990710791
ENSCAFG00000012521,ETNK2,1774.744496,-0.213810842,0.312611166,-0.683951392,0.49400586,0.960318457
ENSCAFG00000012522,NA,18.86667421,-0.306651097,0.468747339,-0.654192722,0.51298765,0.96346693
ENSCAFG00000012523,REN,226.718517,4.343887028,1.215367387,3.574134928,0.000351388,0.055528518
ENSCAFG00000012528,CWF19L1,6035.341592,-0.043973818,0.280868628,-0.156563652,0.875588751,0.997394565
ENSCAFG00000012530,GOLT1A,1817.434597,0.842139314,1.183138397,0.711784282,0.476598367,0.957887873
ENSCAFG00000012537,ZNF248,8573.524255,0.280304225,0.575192503,0.487322459,0.626029834,0.977326666
ENSCAFG00000012539,NA,448.218598,-0.066095717,0.312292615,-0.21164675,0.832382634,0.993932657
ENSCAFG00000012540,TYRO3,3622.912755,-0.695458335,0.504577816,-1.378297487,0.168111459,0.865498491
ENSCAFG00000012542,CBR3,1133.443798,0.593285888,0.908510575,0.65303135,0.513736068,0.963576087
ENSCAFG00000012543,NFKBIZ,608.5789155,-0.238037738,0.228636202,-1.041120069,0.297819826,0.916382253
ENSCAFG00000012544,LGI3,12345.77467,0.348138969,0.235639066,1.477424666,0.139561838,0.831741672
ENSCAFG00000012545,ABCG2,79.24959062,-0.271312727,0.439801477,-0.616898171,0.537301893,0.965906411
ENSCAFG00000012546,KCNS1,751.6425703,-0.29876628,0.291135125,-1.026211731,0.304791793,0.92002689
ENSCAFG00000012547,NA,494.9886063,-0.08484988,0.510466039,-0.166220421,0.867983489,0.997151839
ENSCAFG00000012548,PI3,269.5343809,0.12644793,0.172280055,0.733967319,0.462968657,0.954582193
ENSCAFG00000012550,PKD2L1,29.67043661,0.692874161,1.382660614,0.501116582,0.616289078,0.975964727
ENSCAFG00000012551,NA,60.45431162,0.100656365,0.46567657,0.216150804,0.828870199,0.993127888
ENSCAFG00000012552,REEP4,280.8729598,0.316271217,0.449640742,0.703386475,0.481814933,0.957887873
ENSCAFG00000012553,PLEKHA6,280.10107,-0.83502117,1.348880455,-0.619047572,0.53588502,0.965906411
ENSCAFG00000012554,PPP1R15B,3789.225175,-0.28558781,0.407116085,-0.70148987,0.482997355,0.957887873
ENSCAFG00000012556,TWF1,15635.20888,0.32966138,1.103819309,0.298655203,0.76520314,0.991783037
ENSCAFG00000012557,DOP1B,5105.358119,0.181597546,0.380999378,0.476634756,0.633622229,0.980174308
ENSCAFG00000012558,RBL2,43.74411915,0.175959531,0.283463273,0.620748957,0.534764812,0.965906411
ENSCAFG00000012559,TFAP2A,8466.37594,0.057289869,0.20310703,0.282067385,0.777891841,0.991783037
ENSCAFG00000012565,HR,4872.942074,-0.810864651,0.447178719,-1.813289892,0.069787122,0.689738313
ENSCAFG00000012567,MORC3,3974.462668,-0.715072421,0.461820258,-1.548378202,0.121531266,0.807168723
ENSCAFG00000012570,PIK3C2B,796.2048592,0.140571772,0.272656847,0.515562962,0.606159684,0.975949073
ENSCAFG00000012572,MGA,7685.402535,-0.062956065,0.309946774,-0.203118954,0.839042057,0.995511859
ENSCAFG00000012574,SCD,1064.096406,0.170671708,0.205636481,0.829968045,0.406556851,0.948661464
ENSCAFG00000012576,MATN4,80.15428567,0.209877972,0.405530024,0.51753991,0.604779317,0.975680402
ENSCAFG00000012580,ZPLD1,202.6161603,0.605752724,0.609800941,0.993361413,0.320533859,0.92779911
ENSCAFG00000012581,NUDT18,551.6670557,-0.205789844,0.216047801,-0.952519964,0.340833346,0.934602648
ENSCAFG00000012582,MDM4,801.1742059,0.059116533,0.269295989,0.219522518,0.826243041,0.993127888
ENSCAFG00000012588,RBPJL,17.09345862,-0.201734655,0.432465464,-0.466475758,0.640874996,0.981272364
ENSCAFG00000012591,NA,4223.426218,0.095901592,0.349016949,0.274776318,0.783488094,0.992090265
ENSCAFG00000012593,WNT8B,5849.094635,-0.135186945,0.30491585,-0.44335821,0.657506658,0.981397079
ENSCAFG00000012594,NA,1756.341636,-0.091869382,0.378878663,-0.242477053,0.808410535,0.993127888
ENSCAFG00000012603,CHAF1B,1655.95717,0.092642616,0.365830486,0.25323919,0.800083384,0.992389776
ENSCAFG00000012605,LRRN2,1732.935081,-1.101303853,0.49612551,-2.21980896,0.026431738,0.534789588
ENSCAFG00000012608,B3GAT1,17350.96085,0.268998037,0.391796041,0.686576711,0.492349509,0.960294637
ENSCAFG00000012612,CLDN14,6270.548424,0.419489757,0.404708025,1.036524436,0.299957546,0.918322586
ENSCAFG00000012619,GCNT2,22.64889956,1.375087846,1.491731492,0.92180654,0.356629495,0.940236231
ENSCAFG00000012620,SYS1,480.4171726,-0.202949849,0.223255802,-0.909046248,0.363325714,0.943600343
ENSCAFG00000012623,TP53TG5,179.2354069,0.989558275,1.089316997,0.908420853,0.363655913,0.943600343
ENSCAFG00000012624,DBNDD2,614.2757122,-0.12827629,0.326444967,-0.392949204,0.694356999,0.989425834
ENSCAFG00000012625,SEC31B,8522.447662,-0.049787289,0.206662366,-0.240911249,0.809623904,0.993127888
ENSCAFG00000012627,SIM2,185.3759895,0.067736993,0.330898154,0.204706468,0.837801466,0.995390917
ENSCAFG00000012628,PIGT,249.6657097,0.207903597,0.459243967,0.45270839,0.650758737,0.981397079
ENSCAFG00000012630,PAK1IP1,111.2491686,2.464302859,0.864478759,2.850622798,0.00436337,0.228882987
ENSCAFG00000012633,HLCS,2596.348496,-1.112820591,0.540096593,-2.060410316,0.039359332,0.600565453
ENSCAFG00000012636,AP2A2,171.3951676,-0.074798969,0.513691031,-0.145610814,0.884228631,0.997394565
ENSCAFG00000012637,NA,712.3094294,0.239286545,0.27756014,0.862107021,0.388628628,0.9467599
ENSCAFG00000012638,RIPPLY3,2783.302637,0.027585339,0.286206518,0.096382636,0.923216682,0.99808689
ENSCAFG00000012639,MAPKBP1,13000.89009,-0.537066666,0.289890534,-1.852653339,0.063932062,0.679809013
ENSCAFG00000012640,WFDC2,123.6702924,0.137376842,0.231786675,0.59268654,0.553390951,0.967972834
ENSCAFG00000012641,NDUFB8,205.2059518,-0.212073899,0.368779104,-0.57507027,0.565243774,0.969077299
ENSCAFG00000012644,CHD9,774.1532761,0.301449075,0.498985516,0.604123899,0.545761272,0.965906411
ENSCAFG00000012654,IRAK4,1525.597038,-0.083010322,0.351038805,-0.2364705,0.813067596,0.993127888
ENSCAFG00000012655,NA,106.3573211,-0.569169968,0.450259242,-1.264093914,0.206196321,0.883885741
ENSCAFG00000012660,FAM160B2,125.4464407,0.300404156,0.441288849,0.680742686,0.496034321,0.960318457
ENSCAFG00000012661,WFDC8,873.9759163,-1.832222999,0.744541739,-2.460873453,0.013859924,0.391032087
ENSCAFG00000012663,SYCP1,3826.879742,1.535535077,0.882766682,1.739457445,0.081954331,0.720943599
ENSCAFG00000012665,HIF1AN,2254.708777,0.081923806,0.273534013,0.29950135,0.764557542,0.991783037
ENSCAFG00000012666,NA,865.5479451,1.196780593,0.974613693,1.227953805,0.21946431,0.89211484
ENSCAFG00000012667,PAX2,1583.702448,0.393919821,1.162457373,0.338868186,0.734709032,0.990280556
